Column1,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,order,first_letter
643.0,12557.0,RELX,RELX PLC PLC ADR,USD,NYSE,Publishing,,Communication Services,GB,,RELX,Stock,"['Consumer Cyclical', 'Publishing']","['TRI', 'JW.A', 'PSO', 'NWSA', 'FOXA', 'SPGI']",23.73,45870326000.0,RELX PLC PLC American Depositary Shares (Each representing One),$,0,RELX,False,RELX,relx,"$90,000,000,045,870,300,000.00 ",,RELX,0.0,644,R
644.0,11804.0,REN,Resolute Energy Corporation Comon Stock,USD,NYSE,Oil & Gas E&P,,Energy,,,Resolute Energy Comon Stock,Stock,"['Energy', 'Oil & Gas E&P', 'Oil & Gas - E&P']","['APC', 'NOG', 'USEG', 'HK', 'BCEI', 'ESTE', 'WLL']",31.06,61840460000.0,Resolute Energy Corporation Comon Stock,$,0,Resolute Energy Comon Stock,False,Resolute Energy Comon Stock,resolute-energy,"$90,000,000,061,840,400,000.00 ",,Resolute Energy Comon Stock,0.0,645,R
645.0,10587.0,RF,Regions Financial Corp,USD,NYSE,Banks Regional,"Regions Financial Corp. operates as a bank holding company. The company is headquartered in Birmingham, Alabama and currently employs 19,969 full-time employees. The firm conducts its banking operations through Regions Bank, an Alabama state-chartered commercial bank, which is a member of the Federal Reserve System. The company operates in three segments: Corporate Bank, which represents its commercial banking functions, including commercial and industrial, commercial real estate and investor real estate lending; Consumer Bank, which represents its branch network, including consumer banking products and services related to residential first mortgages, home equity lines and loans, small business loans, indirect loans, consumer credit cards and other consumer loans, as well as the corresponding deposit relationships, and Wealth Management, which offers individuals, businesses, governmental institutions and non-profit entities a range of solutions to enable transfer of wealth. The company provides traditional commercial, retail and mortgage banking services, as well as other financial services.",Financial Services,US,5/3/2002,Regions Financial,Stock,"['Financial Services', 'Banks - Regional - US', 'Banks']","['TRMK', 'PNFP', 'BBT', 'BAC', 'PNC', 'WFC', 'FHN', 'BKU', 'ONB', 'BXS']",14.87,14281802800.0,Regions Financial Corp,$,0,Regions Financial,False,Regions Financial,regions-financial,"$90,000,000,014,281,800,000.00 ",,Regions Financial,0.0,646,R
646.0,11046.0,RGEN,Repligen Corp,USD,NASDAQ,Medical Instruments & Supplies,"Repligen Corp. provides advanced bioprocessing technologies and solutions used in the process of manufacturing biologic drugs. The company is headquartered in Waltham, Massachusetts and currently employs 548 full-time employees. The firm is focused on the development, manufacture and commercialization of products used to improve the interconnected phases of the biological drug manufacturing process. The firm's portfolio includes protein products, chromatography products, and filtration products. The company provides Protein A ligands, a component of Protein A chromatography resins (media) used in the purification of virtually all monoclonal antibody (mAb)-based drugs on the market or in development. Its chromatography portfolio includes various products used in the downstream purification and quality control of biological drugs. Its OPUS pre-packed chromatography columns (PPCs) are used in the purification of clinical-stage biologics. Its filtration products include XCell Alternating Tangential Flow (ATF) Systems and Sius tangential flow filtration (TFF) cassettes. Sius TFF cassettes are used to concentrate clinical and commercial-stage biologic drugs.",Healthcare,US,4/29/1986,Repligen,Stock,"['Healthcare', 'Biotechnology']","['NVAX', 'NBIX', 'BMRN', 'SGMO', 'BMY', 'GE', 'PFE', 'TMO', 'CRL', 'CLBS', 'XLV']",194.71,10245504000.0,Repligen Corp,$,0,Repligen,False,Repligen,repligen,"$90,000,000,010,245,500,000.00 ",,Repligen,0.0,647,R
647.0,11101.0,RHT,Red Hat Inc.,USD,NYSE,Software Application,,Technology,,,Red Hat,Stock,"['Technology', 'Software - Application', 'Application Software']","['MSFT', 'CTXS', 'SYMC', 'NTAP', 'IBM', 'VMW', 'ORCL', 'HPQ', 'GOOGL', 'XLK']",186.43,34735824030.0,Red Hat Inc.,$,0,Red Hat,False,Red Hat,red-hat,"$90,000,000,034,735,800,000.00 ",,Red Hat,0.0,648,R
648.0,9684.0,RIO,Rio Tinto Plc,USD,NYSE,Other Industrial Metals & Mining,,Basic Materials,GB,,Rio Tinto,Stock,"['Basic Materials', 'Industrial Metals & Minerals', 'Metals & Mining']","['TECK', 'BBL', 'FNV', 'FCX', 'BHP', 'VALE']",62.97,78510367000.0,Rio Tinto Plc,$,Rio Tinto,Rio Tinto,False,Rio Tinto,rio-tinto,"$90,000,000,078,510,300,000.00 ",,Rio Tinto,0.0,649,R
649.0,8377.0,RJF,Raymond James Financial Inc,USD,NYSE,Capital Markets,"Raymond James Financial, Inc. is a holding company. The company is headquartered in St Petersburg, Florida and currently employs 14,200 full-time employees. The firm's subsidiaries include Raymond James & Associates, Inc. (RJ&A), Raymond James Financial Services, Inc. (RJFS), Raymond James Financial Services Advisors, Inc. (RJFSA), Raymond James Ltd. (RJ Ltd.), Eagle Asset Management, Inc. (Eagle), and Raymond James Bank, N.A. (RJ Bank). The company operates through five segments: Private Client Group (PCG), Capital Markets, Asset Management, RJ Bank and the Other segment. The Private Client Group segment includes the retail branches of the Company's broker-dealer subsidiaries located throughout the United States, Canada and the United Kingdom. The Capital Markets segment includes institutional sales and trading in the United States, Canada and Europe. The Asset Management segment includes the operations of Eagle, the Eagle Family of Funds and other fee-based asset management programs. RJ Bank segment provides corporate loan, securities based loans (SB) and residential loans.",Financial Services,US,4/11/1986,Raymond James Financial,Stock,"['Financial Services', 'Capital Markets', 'Brokers & Exchanges']","['SIEB', 'AMTD', 'ETFC', 'SCHW', 'SF', 'LTS', 'LPLA']",84.77,11579581400.0,Raymond James Financial Inc,$,Raymond James,Raymond James,False,Raymond James,raymond-james,"$90,000,000,011,579,500,000.00 ",,Raymond James,0.0,650,R
650.0,10003.0,RMD,Resmed Inc,USD,NYSE,Medical Instruments & Supplies,"ResMed, Inc. engages in the development, manufacturing, distribution, and marketing of medical equipment and software solutions. The company is headquartered in San Diego, California and currently employs 7,240 full-time employees. The firm is engaged in the development, manufacturing, distribution and marketing of medical devices and cloud-based software applications that diagnose, treat and manage respiratory disorders, including sleep disordered breathing (SDB), chronic obstructive pulmonary disease (COPD), neuromuscular disease and other diseases. SDB includes obstructive sleep apnea (OSA) and other respiratory disorders that occur during sleep. Its cloud-based software digital health applications, along with its devices, are designed to provide connected care to improve patient outcomes. The firm's portfolio of products includes devices, diagnostic products, mask systems, headgear and other accessories, dental devices, portable oxygen concentrators (POCs) and cloud-based software informatics solutions. The firm produces Continuous Positive Airway Pressure (CPAP), Variable Positive Airway Pressure (VPAP) and AutoSet systems for the titration and treatment of SDB.",Healthcare,US,6/1/1995,ResMed,Stock,"['Healthcare', 'Medical Instruments & Supplies', 'Medical Instruments & Equipment']","['MASI', 'TMO', 'PHG', 'ELMD', 'INGN', 'MDT', 'AHPI', 'XLV']",215.83,31277006800.0,Resmed Inc,$,0,ResMed,False,ResMed,resmed,"$90,000,000,031,277,000,000.00 ",,ResMed,0.0,651,R
651.0,9520.0,RNG,RingCentral Inc,USD,NYSE,Software Application,"RingCentral, Inc. engages in the provision of global enterprise cloud communications and collaboration solutions. The company is headquartered in Belmont California, California and currently employs 1,871 full-time employees. The firm's cloud-based business communications solutions provide a single user identity across multiple locations and devices, including smartphones, tablets, personal computers (PCs) and desk phones, and allow for communication across multiple channels, including high definition (HD) voice, video, short messaging service (SMS), messaging and collaboration, conferencing, online meetings, and fax. The firm's products include RingCentral Office, RingCentral Professional, RingCentral Fax, RingCentral Contact Center and RingCentral Glip. RingCentral Office is a multi-user, enterprise-grade communications solution. RingCentral Professional is an inbound call routing subscription with additional text and fax capabilities targeting smaller deployments, and RingCentral Fax is an Internet fax subscription that permits sending and receiving faxes over the Internet.",Technology,US,9/27/2013,Ringcentral,Stock,"['Technology', 'Software - Application', 'Application Software']","['CSCO', 'MSFT', 'AMZN', 'AKAM', 'T', 'JCOM', 'EGHT', 'XLK']",284.21,25474224100.0,RingCentral Inc,$,RingCentral,RingCentral,False,RingCentral,ringcentral,"$90,000,000,025,474,200,000.00 ",,RingCentral,0.0,652,R
652.0,8764.0,ROK,Rockwell Automation Inc,USD,NYSE,Specialty Industrial Machinery,"Rockwell Automation, Inc. engages in the provision of industrial automation and information services. The company is headquartered in Milwaukee, Wisconsin and currently employs 23,000 full-time employees. The firm operates through two segments: Architecture & Software and Control Products & Solutions. The Architecture & Software segment contains various hardware, software and communication components of the Company's integrated control and information architecture capable of controlling the customer's industrial processes and connecting with their manufacturing enterprise. Architecture & Software has a portfolio of products, including Control platforms that perform multiple control disciplines and monitoring of applications, including discrete, batch and continuous process, drives control, motion control and machine safety control. The Control Products & Solutions segment portfolio includes low and medium voltage electro-mechanical and electronic motor starters, signaling devices, termination and protection devices, relays and timers.",Industrials,US,8/29/1956,Rockwell Automation,Stock,"['Industrials', 'Diversified Industrials', 'Industrial Products']","['MSFT', 'FLIR', 'AZPN', 'PRCP', 'HOLI', 'AME', 'EMR', 'HON', 'PH', 'ABB']",242.19,28086048800.0,Rockwell Automation Inc,$,Rockwell Automation,Rockwell Automation,False,Rockwell Automation,rockwell-automation,"$90,000,000,028,086,000,000.00 ",,Rockwell Automation,0.0,653,R
653.0,10110.0,ROKU,Roku Inc,USD,NASDAQ,Entertainment,"Roku, Inc. engages in the provision of a streaming platform for television. The company is headquartered in Los Gatos, California and currently employs 1,111 full-time employees. The firm connects users to streaming content, enables content publishers to build and monetize audiences and provides advertisers with capabilities to engage consumers. Its Roku platform allows users to personalize their content selection with cable television replacement offerings and other streaming services that suit their budget and needs. Ad-supported channels available on the Roku platform include CBS News, Crackle, The CW Television Network and Vice; subscription channels include HBO Now, Hulu and Netflix, as well as traditional pay TV replacement services like DirecTV Now, Sling TV and Sony PlayStation Vue; and transactional channels include Amazon Video, Google Play and Vudu. Its product categories include advertising, Roku TVs and Streaming Players.",Communication Services,US,9/28/2017,Roku,Stock,"['Communication Services', 'Pay TV']","['MSN', 'ROKU']",231.43,29375639600.0,Roku Inc,$,0,Roku,False,Roku,roku,"$90,000,000,029,375,600,000.00 ",,Roku,0.0,654,R
654.0,9891.0,ROL,Rollins Inc,USD,NYSE,Personal Services,"Rollins, Inc. engages in the provision of pest and termite control services through its wholly-owned subsidiaries to both residential and commercial customers in United States, Canada, Central America, South America, the Caribbean, the Middle East, Asia, the Mediterranean, Europe, Africa, Mexico, and Australia. The company is headquartered in Atlanta, Georgia and currently employs 14,000 full-time employees. The Company, through its subsidiaries, provides its services to both residential and commercial customers in North America, Australia, and Europe with international franchises in Central America, the Caribbean, the Middle East, Asia, the Mediterranean, Europe, Africa, Canada, Australia, and Mexico. The firm's subsidiaries include Orkin LLC. (Orkin), Western Pest Services (Western), The Industrial Fumigant Company, LLC (IFC), HomeTeam Pest Defense (HomeTeam), Rollins Australia and Rollins Wildlife Services. Orkin either serves customers, directly or through franchises operations, in the United States, Canada, Central America, the Caribbean, the Middle East, Asia, the Mediterranean, Europe, Africa and Mexico, providing pest control services and protection against termite damage, rodents and insects to homes and businesses, including hotels and food service establishments.",Consumer Cyclical,US,5/22/1981,Rollins,Stock,"['Industrials', 'Business Services']","['CTAS', 'HCSG', 'ABM', 'ECL', 'UNF', 'AMRC', 'SPRT']",59.39,18779830300.0,Rollins Inc,$,0,Rollins,False,Rollins,rollins,"$90,000,000,018,779,800,000.00 ",,Rollins,0.0,655,R
655.0,8874.0,ROP,Roper Technologies Inc,USD,NYSE,Specialty Industrial Machinery,"Roper Technologies, Inc. is diversified technology company, which engages in the provision of engineered products and solutions for the global niche markets. The company is headquartered in Lakewood Ranch, Florida and currently employs 15,611 full-time employees. The firm operate businesses that design and develop software, including both license and software-as-a-service (SaaS) and engineered products and solutions for a variety of markets. The company operates through four segments: Application software, Network Software & Systems, Measurement & Analytical solutions and Process Technologies. The company provides a broad portfolio of products, solutions and services, including campus card and cashless systems, laboratory information management solutions, enterprise software and information solutions, preconstruction software, wireless sensor networks, SaaS-based trading network and business intelligence solutions, precision rubber and polymer laboratory instrumentation, data acquisition, data analysis software systems, valves and controls for industrial refrigeration systems, control, safety and hazardous area solutions, and rotary positive displacement technology based fluid handling solutions.",Industrials,US,11/1/1996,Roper Technologies,Stock,"['Industrials', 'Diversified Industrials', 'Industrial Products']","['AME', 'BMI', 'DHR', 'EMR', 'GE', 'IEX', 'TFX', 'TMO', 'WTS', 'PKI']",401.35,42090377000.0,Roper Technologies Inc,$,Roper Technologies,Roper Technologies,False,Roper Tech,roper-tech,"$90,000,000,042,090,300,000.00 ",,Roper Tech,0.0,656,R
656.0,9521.0,ROST,Ross Stores Inc,USD,NASDAQ,Apparel Retail,"Ross Stores, Inc. engages in the operation of off-price retail apparel and home accessories stores. The company is headquartered in Dublin California, California and currently employs 88,100 full-time employees. The firm is the off-price apparel and home fashion chain in the United States, with 1,340 locations in 36 states, the District of Columbia and Guam, as of January 28, 2017. The firm offers in-season, name brand and designer apparel, accessories, footwear, and home fashions for the entire family at savings of 20% to 60% off department and specialty store regular prices every day. The firm also operated 193 dd's DISCOUNTS stores in 15 states as of January 28, 2017. As of January 28, 2017, the Company operated a total of 1,533 stores consisted of 1,340 Ross stores and 193 dd's DISCOUNTS stores. As of January 28, 2017, the Company owned and operated six distribution processing facilities-three in California, one in Pennsylvania, and two in South Carolina.",Consumer Cyclical,US,8/8/1985,Ross Stores,Stock,"['Consumer Cyclical', 'Apparel Stores', 'Retail - Apparel & Specialty']","['URBN', 'SMRT', 'OSTK', 'CTRN', 'GES', 'ANF', 'AEO', 'GPS', 'JWN', 'TJX']",104.18,37088707000.0,Ross Stores Inc,$,Ross,Ross,False,Ross,ross,"$90,000,000,037,088,700,000.00 ",,Ross,0.0,657,R
657.0,8977.0,RPM,RPM International Inc,USD,NYSE,Specialty Chemicals,"RPM International, Inc. engages in the manufacture, marketing, and sale of coatings, sealants, building materials, and related services. The company is headquartered in Medina, Ohio and currently employs 14,957 full-time employees. The firm operates through three segments: the industrial reportable segment (industrial segment), the specialty reportable segment (specialty segment) and the consumer reportable segment (consumer segment). Its family of products includes those marketed under brand names, such as API, Carboline, CAVE, DAP, Day-Glo, Dri-Eaz, Dryvit, Euclid, EUCO, Fibergrate, Flecto, Flowcrete, Grupo PV, Hummervoll, illbruck, Mohawk, Rust-Oleum, Stonhard, TCI, Toxement, Tremco, Tuf-Strand, Universal Sealants, Viapol, Watco and Zinsser. As of May 31, 2016, its subsidiaries marketed products in approximately 164 countries and territories, and operated manufacturing facilities in approximately 120 locations.",Basic Materials,US,1/9/1998,RPM International,Stock,"['Basic Materials', 'Specialty Chemicals', 'Chemicals']","['GRA', 'FOE', 'FUL', 'MAS', 'PPG', 'SHW', 'HUN', 'CCF']",89.48,11626763300.0,RPM International Inc,$,RPM International,RPM International,False,RPM International,rpm-int,"$90,000,000,011,626,700,000.00 ",,RPM International,0.0,658,R
658.0,472.0,RPRX,Repros Therapeutics,USD,NASDAQ,,,0,,,Royalty Pharma plc,Stock,[],[],40.31,24472442900.0,Repros Therapeutics,$,Royalty Pharma,Royalty Pharma,False,Royalty Pharma,royalty-pharma,"$90,000,000,024,472,400,000.00 ",,Royalty Pharma,0.0,659,R
659.0,8974.0,RSG,Republic Services Inc,USD,NYSE,Waste Management,"Republic Services, Inc. engages in the provision of services in the domestic non-hazardous solid waste industry. The company is headquartered in Phoenix, Arizona and currently employs 36,000 full-time employees. The firm's segments include Group 1, Group 2 and Corporate entities. Its Group 1 and Group 2 segments provide integrated waste management services. Group 1 consists of geographic areas located in the western and portions of the mid-western United States. Group 2 consists of geographic areas located in Texas, the southeastern and portions of the mid-western United States, and the eastern seaboard of the United States. As of December 31, 2016, it operated in 39 states and Puerto Rico through 333 collection operations, 204 transfer stations, 192 active landfills, 64 recycling centers, seven treatment, recovery and disposal facilities, and 10 salt water disposal wells. As of December 31, 2016, it also operated 71 landfill gas and renewable energy projects and had post-closure responsibility for 124 closed landfills.",Industrials,US,7/1/1998,Republic Services,Stock,"['Industrials', 'Waste Management']","['SRCL', 'CWST', 'CLH', 'WM', 'PESI', 'WCN']",102.57,32691621900.0,Republic Services Inc,$,Republic Services,Republic Services,False,Republic Services,republic-services,"$90,000,000,032,691,600,000.00 ",,Republic Services,0.0,660,R
660.0,11502.0,RTN,Raytheon Company,USD,NYSE,Aerospace & Defense,,Industrials,,,Raytheon,Stock,"['Industrials', 'Aerospace & Defense']","['FLIR', 'LMT', 'BA', 'GD', 'HON', 'NOC', 'COL', 'ITT', 'LLL']",116.96,32566458400.0,Raytheon Company,$,0,Raytheon,False,Raytheon,raytheon,"$90,000,000,032,566,400,000.00 ",,Raytheon,0.0,661,R
661.0,10010.0,RUN,Sunrun Inc,USD,NASDAQ,Solar,"SunRun, Inc. engages in the design, development, installation, sale, ownership and maintenance of residential solar energy systems. The company is headquartered in San Francisco, California and currently employs 4,400 full-time employees. The firm is engaged in providing solar energy services and products to its customers. As of December 31, 2016, it operated a fleet of residential solar energy systems in the United States, with approximately 134,000 customers across 16 states, as well as the District of Columbia. The firm sells to homeowners over the phone, in the field through canvassing and in-home sales and through retail sales channels through its strategic partners. The solar service offerings are provided through its lease and power purchase agreements. The company sells solar service offerings and installs solar energy systems for homeowners through its direct-to-consumer channel. The company sells solar energy systems to homeowners, as well as related products, such as solar panels, inverters, racking systems and other solar-related equipment to resellers.",Technology,US,8/5/2015,Sunrun,Stock,"['Technology', 'Solar', 'Semiconductors']","['RUN', 'LMB', 'XLK']",54.0,10666619900.0,Sunrun Inc,$,0,Sunrun,False,Sunrun,sunrun,"$90,000,000,010,666,600,000.00 ",,Sunrun,0.0,662,R
662.0,12492.0,RYAAY,Ryanair Holdings plc ADR each,USD,NASDAQ,Airlines,,Industrials,IE,,Ryanair Holdings each,Stock,"['Industrials', 'Airlines']","['CEA', 'ZNH', 'GE', 'MA', 'GOL', 'UAL']",107.12,20613529600.0,Ryanair Holdings plc American Depositary Shares each representing five Ordinary Shares,$,0,Ryanair Holdings each,False,Ryanair Holdings each,ryanair-each,"$90,000,000,020,613,500,000.00 ",,Ryanair Holdings each,0.0,663,R
2136.0,9450.0,R,Ryder System Inc,USD,NYSE,Rental & Leasing Services,"Ryder System, Inc. engages in the provision of transportation and supply chain management solutions. The company is headquartered in Medley, Florida and currently employs 39,600 full-time employees. The firm operates through three segments: Fleet Management Solutions (FMS), which provides leasing, commercial rental, contract maintenance, and contract-related maintenance of trucks, tractors and trailers to customers principally in the United States, Canada and the United Kingdom; Dedicated Transportation Solutions (DTS), which provides vehicles and drivers as part of a dedicated transportation solution in the United States, and Supply Chain Solutions (SCS), which provides supply chain solutions, including distribution and transportation services in North America and Asia. Through its FMS business, the Company provides its customers with various fleet solutions. In addition, it provides its customers to purchase a selection of used trucks, tractors and trailers through its used vehicle sales program. Its customer base includes enterprises operating in various industries.",Industrials,US,9/19/1960,Ryder System,Stock,"['Industrials', 'Rental & Leasing Services', 'Consulting & Outsourcing']","['CVTI', 'UHAL', 'HUBG', 'JBHT', 'GATX', 'KNX']",55.17,3064450560.0,Ryder System Inc,$,Ryder,Ryder,False,Ryder,ryder,"$9,000,000,003,064,450,000.00 ",,Ryder,0.0,2137,R
