Column1,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,order,first_letter
761.0,8252.0,UHS,Universal Health Services Inc,USD,NYSE,Medical Care Facilities,"Universal Health Services, Inc. operates as a healthcare management company, which through its subsidiaries, owns and operates acute care hospitals, behavioral health centers, surgical hospitals, ambulatory surgery centers, and radiation oncology centers. The company is headquartered in King Of Prussia, Pennsylvania and currently employs 78,700 full-time employees. The firm's principal business is owning and operating, through its subsidiaries, acute care hospitals and outpatient facilities, and behavioral healthcare facilities. The firm's segments include Acute Care Hospital Services, Behavioral Health Services and Other. As of August 1, 2018, the Company owned and/or operated more than 326 inpatient facilities, and 32 outpatient and other facilities, located in 37 states, Washington, District of Columbia, the United Kingdom, Puerto Rico and the United States Virgin Islands. The firm's hospitals provide a range of services, such as oncology, diagnostic care, coronary care, pediatric services, pharmacy services and/or behavioral health services. As of February 28, 2017, its acute care facilities located in the United States included 26 inpatient acute care hospitals; four free-standing emergency departments, and four outpatient surgery/cancer care centers and one surgical hospital.",Healthcare,US,7/10/1981,Universal Health Services,Stock,"['Healthcare', 'Medical Care', 'Health Care Providers']","['LPNT', 'CYH', 'SEM', 'MD', 'SSY', 'HCA', 'ACHC', 'THC', 'XLV']",129.61,11013946400.0,Universal Health Services Inc,$,0,Universal Health Services,False,Universal Health Services,universal-health,"$90,000,000,011,013,900,000.00 ",,Universal Health Services,0.0,762,U
762.0,6915.0,UI,Ubiquiti Inc,USD,NYSE,Communication Equipment,"Ubiquiti, Inc. sells networking equipment and provides related software platforms. The company is headquartered in New York City, New York and currently employs 955 full-time employees. The company offers a portfolio of networking products and solutions. Its service provider product platforms provide carrier-class network infrastructure for fixed wireless broadband, wireless backhaul systems and routing. Its enterprise product platforms provide wireless local area network infrastructure, video surveillance products, switching and routing solutions, and machine-to-machine communication components. Its products and solutions include radios, antennas, software, communications protocols and management tools that are designed to deliver carrier and enterprise class wireless broadband access and other services primarily in the unlicensed radio frequency spectrum. Its service provider and carrier solutions include Base Station/Backhaul/Customer Premise Equipment/Bridge-airMAX, Network Routing Platform-EdgeMAX and Point-to-point Wireless Backhaul-airFiber.",Technology,US,10/14/2011,Ubiquiti Inc,Stock,,,270.05,16955898900.0,Ubiquiti Inc,$,0,Ubiquiti Inc,False,Ubiquiti ,ubiquiti-inc,"$90,000,000,016,955,800,000.00 ",,Ubiquiti,1.0,763,U
763.0,9532.0,ULTA,Ulta Beauty Inc,USD,NASDAQ,Specialty Retail,"Ulta Beauty, Inc. is a beauty retailer of cosmetics, fragrance, skin care and hair care products. The company is headquartered in Bolingbrook, Illinois and currently employs 16,000 full-time employees. The firm is a beauty retailer. The firm offers cosmetics, fragrance, skin, hair care products and salon services. The firm offers approximately 20,000 products from over 500 beauty brands across all categories, including the Company’s own private label. The firm also offers a full-service salon in every store featuring hair, skin and brow services. The firm operates approximately 970 retail stores across over 48 states and the District of Columbia and also distributes its products through its Website, which includes a collection of tips, tutorials and social content. The firm offers makeup products, such as foundation, face powder, concealer, color correcting, face primer, blush, bronzer, contouring, highlighter, setting spray, shampoos, conditioners, hair styling products, hair styling tools and perfumes. The firm also offers makeup brushes and tools, and makeup bags and cases.",Consumer Cyclical,US,10/25/2007,Ulta Beauty,Stock,"['Consumer Cyclical', 'Specialty Retail', 'Retail - Apparel & Specialty']","['RGS', 'CVS', 'SBH', 'LB', 'WBA']",255.42,14386046000.0,Ulta Beauty Inc,$,Ulta Beauty,Ulta Beauty,False,Ulta Beauty,ulta-beauty,"$90,000,000,014,386,000,000.00 ",,Ulta Beauty,0.0,764,U
764.0,11736.0,ULTI,The Ultimate Software Group Inc.,USD,NASDAQ,Software Application,,Technology,,,The Ultimate Software,Stock,"['Technology', 'Software - Infrastructure', 'Application Software']","['MSFT', 'ADP', 'IBM', 'CSOD', 'ORCL', 'PCTY', 'PAYC', 'WDAY', 'XLK']",331.37,10603840000.0,The Ultimate Software Group Inc.,$,0,The Ultimate Software,False,The Ultimate Software,the-ultimate,"$90,000,000,010,603,800,000.00 ",,The Ultimate Software,0.0,765,U
765.0,12396.0,UMC,United Microelectronics Corporation,USD,NYSE,Semiconductors,,Technology,,,United Microelectronics,Stock,"['Technology', 'Semiconductors']","['INTC', 'TSEM', 'TSM', 'IBM', 'SMI', 'XLK']",5.54,13505411100.0,United Microelectronics Corporation (NEW),$,0,United Microelectronics,False,United Microelectronics,united-microelectronics,"$90,000,000,013,505,400,000.00 ",,United Microelectronics,0.0,766,U
766.0,9293.0,URI,United Rentals Inc,USD,NYSE,Rental & Leasing Services,"United Rentals, Inc. engages in the equipment rental business. The company is headquartered in Stamford, Connecticut and currently employs 18,500 full-time employees. The firm is an equipment rental company, which operates throughout the United States and Canada. The company operates through two segments: general rentals, and trench, power and pump. The general rentals segment includes the rental of construction, aerial, industrial and homeowner equipment and related services and activities. The trench, power and pump segment includes the rental of specialty construction products and related services. Its general rentals segment includes the rental of general construction and industrial equipment, such as backhoes, skid-steer loaders, forklifts and material handling equipment; aerial work platforms, such as boom lifts and scissor lifts, and general tools and light equipment, such as pressure washers, water pumps and power tools. As of October 17, 2018, it operated 1075 rental locations. The company conducts its operations through its subsidiary, United Rentals (North America), Inc. (URNA) and subsidiaries of URNA.",Industrials,US,12/18/1997,United Rentals,Stock,"['Industrials', 'Rental & Leasing Services', 'Consulting & Outsourcing']","['FAST', 'HEES', 'TEX', 'OSK', 'HTZ']",207.25,14950309900.0,United Rentals Inc,$,United Rentals,United Rentals,False,United Rentals,united-rentals,"$90,000,000,014,950,300,000.00 ",,United Rentals,0.0,767,U
767.0,6905.0,USB,U.S. Bancorp,USD,NYSE,Banks Regional,"U.S. Bancorp operates as a bank holding company. The company is headquartered in Minneapolis, Minnesota and currently employs 73,333 full-time employees. The firm provides a full range of financial services, including lending and depository services, cash management, capital markets, and trust and investment management services. The company also engages in credit card services, merchant and automated teller machine (ATM) processing, mortgage banking, insurance, brokerage and leasing. The firm's banking subsidiary, U.S. Bank National Association, is engaged in the general banking business, principally in domestic markets. U.S. Bank National Association provides a range of products and services to individuals, businesses, institutional organizations, governmental entities and other financial institutions. As of December 31, 2016, the Company's loan portfolio was $273.2 billion. As of December 31, 2016, its investment securities amounted to $109.3 billion. As of December 31, 2016, the Company's deposits amounted to $334,590 billion.",Financial Services,US,5/7/1984,U.S. Bancorp,Stock,"['Financial Services', 'Banks - Regional - US', 'Banks']","['GSBC', 'BAC', 'WFC', 'C', 'NBHC']",43.75,65906745000.0,U.S. Bancorp,$,US Bank,US Bank,False,US Bank,us-bank,"$90,000,000,065,906,700,000.00 ",,US Bank,0.0,768,U
2448.0,12085.0,UA,Under Armour Inc. Class C,USD,NYSE,Apparel Manufacturing,,Consumer Cyclical,US,,Under Armour,Stock,"['Consumer Cyclical', 'Apparel Manufacturing', 'Manufacturing - Apparel & Furniture']",['UAA'],12.82,6214456300.0,Under Armour Inc. Class C,$,0,Under Armour,False,Under Armour,under-armour,"$9,000,000,006,214,450,000.00 ",,Under Armour,0.0,2449,U
2449.0,9460.0,UAA,Under Armour Inc,USD,NYSE,Apparel Manufacturing,"Under Armour, Inc. engages in the development, marketing, and distribution of branded performance apparel, footwear, and accessories for men, women, and youth. The company is headquartered in Baltimore, Maryland and currently employs 7,000 full-time employees. The firm's segments include North America, consisting of the United States and Canada; Europe, the Middle East and Africa (EMEA); Asia-Pacific; Latin America, and Connected Fitness. Its products are sold across the world and worn by athletes at all levels, from youth to professional, on playing fields around the globe, as well as by consumers with active lifestyles. The firm sells its branded apparel, footwear and accessories in North America through its wholesale and direct to consumer channels. As of December 31, 2016, the Company had approximately 151 factory house stores in North America primarily located in outlet centers throughout the United States. In addition, the Company distributes its products in North America through third-party logistics providers with primary locations in Canada, New Jersey and Florida.",Consumer Cyclical,US,11/18/2005,Under Armour,Stock,"['Consumer Cyclical', 'Apparel Manufacturing', 'Manufacturing - Apparel & Furniture']","['COLM', 'GES', 'SKX', 'NKE', 'PVH', 'SQBG']",14.51,6197670900.0,Under Armour Inc,$,Under Armour,Under Armour,False,Under Armour,under-armour,"$9,000,000,006,197,670,000.00 ",,Under Armour,0.0,2450,U
2450.0,10597.0,UBNT,Ubiquiti Networks Inc.,USD,NASDAQ,Communication Equipment,,Technology,,,Ubiquiti Networks,Stock,"['Technology', 'Communication Equipment']","['CSCO', 'PCTI', 'CRNT', 'CAMP', 'MSI', 'AVNW', 'XLK']",125.15,9658951850.0,Ubiquiti Networks Inc.,$,0,Ubiquiti Networks,False,Ubiquiti Networks,ubiquiti-networks,"$9,000,000,009,658,950,000.00 ",,Ubiquiti Networks,0.0,2451,U
2451.0,11871.0,UBSH,Union Bankshares Corp.,USD,NASDAQ,Banks,,Financial Services,,,Union Bankshares,Stock,"['Financial Services', 'Banks - Regional - US', 'Banks']","['AMNB', 'FBSS', 'TOWN', 'UBSI', 'ANCX', 'BOTJ', 'VBFC']",35.3,2326572626.0,Union Bankshares Corporation,$,0,Union Bankshares,False,Union Bankshares,union-bank,"$9,000,000,002,326,570,000.00 ",,Union Bankshares,0.0,2452,U
2452.0,8990.0,UBSI,United Bankshares Inc,USD,NASDAQ,Banks Regional,"United Bankshares, Inc. engages in the provision of commercial and retail banking services and products. The company is headquartered in Charleston, West Virginia and currently employs 2,230 full-time employees. The firm operates through community banking segment. United's Banking Subsidiaries offer a range of commercial and retail banking services and products. United, through its subsidiaries, engages in community banking and offers banking products and services permitted by law and regulation. Included among the banking services offered are the acceptance of deposits in checking, savings, time and money market accounts; the making and servicing of personal, commercial, floor plan and student loans, and the making of construction and real estate loans. Also offered are individual retirement accounts, safe deposit boxes, wire transfers and other standard banking products and services. As part of its lending function, the Banking Subsidiaries offer credit card services. The firm's loan portfolio consists of commercial, real estate and consumer loans, including credit card and home equity loans.",Financial Services,US,9/16/1970,United Bankshares,Stock,"['Financial Services', 'Banks - Regional - US', 'Banks']",[],29.1,3776074240.0,United Bankshares Inc,$,United Bank,United Bank,False,United Bank,united-bank,"$9,000,000,003,776,070,000.00 ",,United Bank,0.0,2453,U
2453.0,8475.0,UCBI,United Community Banks Inc,USD,NASDAQ,Banks Regional,"United Community Banks, Inc. is a bank holding company, which engages in the provision of consumer and business banking services. The company is headquartered in Blairsville, Georgia and currently employs 2,319 full-time employees. United conducts its operations through a community-focused operating model of separate community banks, which, as of December 31, 2016, operated at 139 locations throughout the Atlanta-Sandy Springs-Roswell, Georgia, and Gainesville, Georgia metropolitan statistical areas, upstate and coastal South Carolina, north and coastal Georgia, western North Carolina, and east Tennessee. The community banks offer a range of retail and corporate banking services, including checking, savings and time deposit accounts, secured and unsecured loans, wire transfers, brokerage services and other financial services. The firm operates through its subsidiary, United Community Bank, Blairsville, Georgia (the Bank) and Four Oaks Bank & Trust Company. The Bank owns an insurance agency, United Community Insurance Services, Inc., known as United Community Advisory Services, which is a subsidiary of the Bank.",Financial Services,US,5/16/2001,United Community Banks,Stock,"['Financial Services', 'Banks - Regional - US', 'Banks']","['AMNB', 'LION', 'ABCB']",24.21,2097074940.0,United Community Banks Inc,$,United Community Banks,United Community Banks,False,United Community Banks,united-community,"$9,000,000,002,097,070,000.00 ",,United Community Banks,0.0,2454,U
2454.0,12098.0,UCTT,Ultra Clean Holdings Inc,USD,NASDAQ,Semiconductor Equipment & Materials,"Ultra Clean Holdings, Inc. designs, manufactures and sells its products and services primarily to customers in the semiconductor capital equipment industry. The company is headquartered in Hayward, California and currently employs 4,280 full-time employees. The firm's products include precision robotic solutions; gas delivery systems; a range of industrial and automation production equipment products; subsystems that includes wafer cleaning sub-systems, chemical delivery modules, top-plate assemblies, frame assemblies, and process modules. The firm offers its products for the semiconductor capital equipment and equipment industry segments. The company also sells to the consumer, medical, energy, industrial, flat panel and research equipment industries. The firm is focused on providing specialized engineering and manufacturing solutions for these applications. The company provides its original equipment manufacturing (OEM) customers an outsourced solution for the development, design, component sourcing, prototyping, engineering, manufacturing and testing of various systems.",Technology,US,3/25/2004,Ultra Clean,Stock,"['Technology', 'Semiconductor Equipment & Materials', 'Semiconductors']","['AMAT', 'AEIS', 'CVV', 'MKSI', 'COHU', 'KLAC', 'LRCX', 'ENTG', 'BRKS', 'ACLS', 'XLK']",26.71,1081755010.0,Ultra Clean Holdings Inc,$,0,Ultra Clean,False,Ultra Clean,ultra-clean,"$9,000,000,001,081,750,000.00 ",,Ultra Clean,0.0,2455,U
2455.0,110.0,UE,Urban Edge Properties,USD,NYSE,REIT Diversified,"Urban Edge Properties is a real estate investment trust, which engages in the acquisition, development, and management of commercial properties. The company is headquartered in Paramus, New Jersey and currently employs 116 full-time employees. The firm is focused on managing, developing, redeveloping and acquiring retail real estate in urban communities, in the New York metropolitan region. Urban Edge Properties LP (UELP or the Operating Partnership) serves as its partnership subsidiary and owns, through affiliates, all of its real estate properties and other assets. As of December 31, 2016, its portfolio consisted of 79 shopping centers, three malls and a warehouse park adjacent to one of its centers totaling 14.8 million square feet. As of December 31, 2016, it leased 19 properties under ground and/or building leases. As of December 31, 2016, it had approximately 1,200 leases. Its shopping centers and malls are located at California, Connecticut, Maryland, Massachusetts, New Hampshire, New Jersey, New York, Pennsylvania, South Carolina, Virginia and Puerto Rico. Its shopping centers and malls include Signal Hill, Vallejo, Walnut Creek, Newington and others.",Real Estate,US,1/5/2015,Urban Edge Properties,Stock,"['Real Estate', 'REIT - Diversified', 'REITs']","['O', 'DEA']",12.4,1447092350.0,Urban Edge Properties of Beneficial Interest,$,Urban Edge Properties,Urban Edge Properties,False,Urban Edge Properties,urban-edge,"$9,000,000,001,447,090,000.00 ",,Urban Edge Properties,0.0,2456,U
2456.0,327.0,UFPI,Universal Forest Products,USD,NASDAQ,Lumber & Wood Production,"UFP Industries, Inc., formerly Universal Forest Products, Inc., is a holding company. The Company, through its subsidiaries, supplies wood, wood composite and other products to three primary markets, such as retail, construction and industrial. Its segments include North, South, West, Alternative Materials, International, idX Holdings, Inc. (idX) and Corporate divisions. idX is a designer, manufacturer and installer of in-store environments. It designs, manufactures and markets wood and wood-alternative products for national home centers and other retailers; structural lumber and other products for the manufactured housing industry; engineered wood components for residential and commercial construction; specialty wood packaging, components and packing materials for various industries, and customized interior fixtures used in a range of retail stores, commercial and other structures.",Basic Materials,US,11/10/1993,Ufp Industries Inc,Stock,"['Basic Materials', 'Lumber & Wood Production', 'Forest Products']","['LPX', 'BCC']",53.17,3253291520.0,Universal Forest Products,$,UFP Industries,UFP Industries,False,UFP Industries,ufp-industries,"$9,000,000,003,253,290,000.00 ",,UFP Industries,0.0,2457,U
2457.0,11144.0,UFS,Domtar Corp,USD,NYSE,Paper & Paper Products,"Domtar Corp. engages in the design, manufacturing, marketing, and distribution of fiber-based products, which includes communication papers, specialty and packaging papers and absorbent hygiene products. The company is headquartered in Fort Mill, South Carolina and currently employs 10,000 full-time employees. The firm segments include Pulp and Paper and Personal Care. The Pulp and Paper segment consists of the design, manufacturing, marketing and distribution of communication, specialty and packaging papers, as well as softwood, fluff and hardwood market pulp. The Personal Care segment consists of the design, manufacturing, marketing and distribution of absorbent hygiene products. The firm is a marketer of uncoated freesheet paper in North America serving a range of customers, including merchants, retail outlets, stationers, printers, publishers, converters and end users. The company is also a marketer and producer of a line of incontinence care products, as well as infant diapers. The company has a network of wood fiber converting assets that produce paper grade, fluff and specialty pulp.",Basic Materials,US,3/7/2007,Domtar,Stock,"['Basic Materials', 'Paper & Paper Products', 'Forest Products']","['MERC', 'GLT', 'IP', 'FBR', 'RFP']",26.72,1474797060.0,Domtar Corp,$,0,Domtar,False,Domtar,domtar,"$9,000,000,001,474,790,000.00 ",,Domtar,0.0,2458,U
2458.0,11288.0,UGI,UGI Corp,USD,NYSE,Utilities Regulated Gas,"UGI Corp. operates as a holding company, which engages in the distribution, storage, transport, and marketing of energy products and related services. The company is headquartered in King Of Prussia, Pennsylvania and currently employs 12,800 full-time employees. The firm distributes, stores, transports and markets energy products and related services. The company operates through six segments. The AmeriGas Propane segment consists of the propane distribution business of AmeriGas Partners, L.P. The UGI France segment consists of the French LPG distribution business of its subsidiaries, Antargaz, Finagaz and its liquefied petroleum gases (LPG) distribution businesses. The Flaga & Other segment consists of the LPG distribution businesses of Flaga GmbH, AvantiGas Limited and ChinaGas Partners, L.P. The Energy Services segment consists of energy-related businesses conducted by its subsidiary, UGI Energy Services, LLC (Energy Services). The Electric Generation segment consists of electric generation facilities conducted by Energy Services' subsidiary. The Gas Utility segment consists of the regulated natural gas distribution businesses of its subsidiary, UGI Utilities, Inc.",Utilities,US,4/12/1905,UGI,Stock,"['Utilities', 'Utilities - Regulated Gas', 'Utilities - Regulated']","['CLNE', 'APU', 'NI', 'OKE', 'SRE', 'NJR', 'SJI', 'VVC', 'SPH', 'XLU']",36.61,7626631700.0,UGI Corp,$,0,UGI,False,UGI,ugi,"$9,000,000,007,626,630,000.00 ",,UGI,0.0,2459,U
2459.0,12558.0,UGP,Ultrapar Participacoes S.A. ADR,USD,NYSE,Oil & Gas Refining & Marketing,,Energy,BR,,Ultrapar Participacoes,Stock,"['Energy', 'Oil & Gas Refining & Marketing', 'Oil & Gas - Refining & Marketing']","['APU', 'PBR', 'BAK', 'RDS.A', 'VLP', 'DWDP']",3.7,4105556990.0,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one),$,0,Ultrapar Participacoes,False,Ultrapar Participacoes,ultrapar-participacoes,"$9,000,000,004,105,550,000.00 ",,Ultrapar Participacoes,0.0,2460,U
2460.0,813.0,UHAL,Amerco,USD,NASDAQ,Rental & Leasing Services,"AMERCO engages in the provision of insurance, moving and storage operation businesses. The company is headquartered in Reno, Nevada and currently employs 13,800 full-time employees. The firm supplies its products and services to help people move and store their household and commercial goods through U-Haul. The company sells U-Haul brand boxes, tape, and other moving and self-storage products and services to do-it-yourself moving and storage customers at its distribution outlets and through uhaul.com and eMove Websites. The firm operates through three segments: Moving and Storage; Property and Casualty Insurance, and Life Insurance. The Moving and Storage segment includes the operations of AMERCO, U-Haul and Amerco Real Estate Company, and the subsidiaries of U-Haul and Real Estate. The Property and Casualty Insurance segment consists of the operations of Repwest Insurance Company and its subsidiaries, and ARCOA Risk Retention Group. The Life Insurance segment consists of the operations of Oxford Life Insurance Company and its subsidiaries.",Industrials,US,3/31/1994,Amerco,Stock,"['Industrials', 'Rental & Leasing Services', 'Consulting & Outsourcing']","['LSTR', 'R', 'F', 'PAG', 'CAR', 'FRPH', 'HTZ']",404.0,7921551400.0,Amerco,$,Amerco,Amerco,False,Amerco,amerco,"$9,000,000,007,921,550,000.00 ",,Amerco,0.0,2461,U
