Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
719.0,6869.0,TCOM,Trip.com Group Ltd,CNY,NASDAQ,Travel Services,"Trip.com Group Ltd. engages in the provision of travel-related services. The company is headquartered in Shanghai, Shanghai and currently employs 45,100 full-time employees. The firm aggregates hotel and transportation information to help leisure and business travelers make reservations. The firm helps leisure travelers book travel packages and guided tours and helps corporate clients manage their travel needs. The firm also offers a range of travel-related services to meet the different booking and travel needs of leisure and business travelers, including visitor reviews, attraction tickets, travel-related financial services, car services, travel insurance services and passport services. The firm also offers package tours for independent leisure travelers, including tour groups, semi-tour groups and private groups, as well as package tours that require different transportation arrangements (such as cruise, buses or self-driving).",Consumer Cyclical,CN,12/9/2003,Trip.com Group Ltd,Stock,,,35.5,21053984800.0,Trip.com Group Ltd,CNY,Trip.com Group,Trip.com Group,False,Trip.com ,trip-com,"$90,000,000,021,053,900,000.00 ",,Trip.com,1.0,T
720.0,6787.0,TD,Toronto-Dominion Bank,CAD,NYSE,Banks Diversified,"The Toronto-Dominion Bank engages in providing financial products and services. The company is headquartered in Toronto, Ontario and currently employs 89,031 full-time employees. The company is an online financial services firm, with over 10.2 million online and mobile customers. Its segments include Canadian Retail, U.S. Retail, Wholesale Banking and Corporate. The Canadian Retail segment provides a range of financial products and services to customers in the Canadian personal and commercial banking businesses. The U.S. Retail segment consists of its retail and commercial banking operations operating under the brand TD Bank, and wealth management services in the United States. The Wholesale Banking segment provides a range of capital markets, investment banking, and corporate banking products and services, including underwriting and distribution of new debt and equity issues, providing advice on strategic acquisitions and divestitures, funding and investment needs of its clients. The Corporate segment provides centralized advice and counsel to its businesses.",Financial Services,CA,8/30/1996,Toronto Dominion Bank,Stock,"['Financial Services', 'Banks - Global', 'Banks']","['BMO', 'BNS', 'CM', 'LB', 'RY', 'SAN', 'WFC', 'RBS']",49.75,90367394000.0,Toronto-Dominion Bank,CAD,TD Bank,TD Bank,False,TD Bank,td-bank,"$90,000,000,090,367,300,000.00 ",,TD Bank,0.0,T
721.0,11670.0,TDG,TransDigm Group Inc,USD,NYSE,Aerospace & Defense,"TransDigm Group, Inc. engages in producing, designing, and supplying of engineered aerospace components, systems and subsystems. The company is headquartered in Cleveland, Ohio and currently employs 18,300 full-time employees. The firm operates through three segments: Power & Control, Airframe and Non-aviation. The Power & Control segment includes operations that primarily develop, produce and market systems and components that provide power to or control power of the aircraft utilizing electronic, fluid, power and mechanical motion control technologies. The Airframe segment includes operations that primarily develop and market systems and components that are used in non-power airframe applications utilizing airframe and cabin structure technologies. The Non-aviation segment includes operations that primarily develop, produce and market products for non-aviation markets. Its product offerings include mechanical/electro-mechanical actuators and controls, engineered latching and locking devices, and seat belts and safety restraints.",Industrials,US,3/15/2006,Transdigm,Stock,"['Industrials', 'Aerospace & Defense']","['ATRO', 'WWD', 'CVU', 'BA', 'HON', 'MOG.A', 'SPR', 'AIRI']",560.81,30399434800.0,TransDigm Group Inc,$,0,Transdigm,False,Transdigm,transdigm,"$90,000,000,030,399,400,000.00 ",,Transdigm,0.0,T
722.0,9287.0,TDOC,Teladoc Health Inc,USD,NYSE,Health Information Services,"Teladoc Health, Inc. engages in the provision of telehealthcare services using a technology platform via mobile devices, the Internet, video and phone. The company is headquartered in Purchase, New York and currently employs 2,386 full-time employees. The firm offers telehealth platform, delivering on-demand healthcare anytime, anywhere, through mobile devices, the Internet, video and phone. The firm's solution connects its Members, with its over 3,000 board certified physicians and behavioral health professionals treating a range of conditions and cases from acute diagnoses, such as upper respiratory infection, urinary tract infection and sinusitis to dermatological conditions, anxiety and smoking cessation. As of July 17, 2017, it served over 7,500 employers, health plans, health systems and other entities. As of July 17, 2017, these clients collectively purchased access to its solution for more than 20 million Members. As of December 31, 2016, it had over 30 health plans as Clients. Its solutions consist of an integrated technology platform, Provider network, consumer engagement strategies and entrenched distribution channels.",Healthcare,US,7/1/2015,Teladoc Health,Stock,"['Technology', 'Health Information Services', 'Application Software']","['LPNT', 'CYH', 'BKD', 'XLK']",182.55,26462629900.0,Teladoc Health Inc,$,0,Teladoc Health,False,Teladoc Health,teladoc-health,"$90,000,000,026,462,600,000.00 ",,Teladoc Health,0.0,T
723.0,8574.0,TDY,Teledyne Technologies Inc,USD,NYSE,Scientific & Technical Instruments,"Teledyne Technologies, Inc. engages in the provision of electronic and communication products for wireless and satellite systems. The company is headquartered in Thousand Oaks, California and currently employs 10,850 full-time employees. The firm's segments include Instrumentation, Digital Imaging, Aerospace and Defense Electronics, and Engineered Systems. Instrumentation segment provides monitoring and control instruments for marine, environmental, industrial and other applications, as well as electronic test and measurement equipment. Digital Imaging segment includes sensors, cameras and systems, within the visible, infrared, ultraviolet and X-ray spectra. Aerospace and Defense Electronics segment provides electronic components and subsystems and communications products, including defense electronics. Engineered Systems segment provides systems engineering and integration and technology development, as well as manufacturing solutions.",Technology,US,11/23/1999,Teledyne Technologies,Stock,"['Technology', 'Scientific & Technical Instruments', 'Computer Hardware']","['CMTL', 'LMT', 'CUB', 'GD', 'NOC', 'PKI', 'RTN', 'COL', 'LLL', 'XLK']",367.25,13544804400.0,Teledyne Technologies Inc,$,0,Teledyne Technologies,False,Teledyne Tech,teledyne-tech,"$90,000,000,013,544,800,000.00 ",,Teledyne Tech,0.0,T
724.0,12372.0,TEAM,Atlassian Corporation PLC,USD,NASDAQ,Software Application,"Atlassian Corp. Plc is a holding company, which engages in the design, development, license, and maintenance of software and provision software hosting services. The firm offers a range of team collaboration products. The firm offers products, including JIRA, Confluence, HipChat, Bitbucket and JIRA Service Desk, for software developers, information technology (IT) managers and knowledge workers. The firm offers JIRA for team planning and project management; Confluence for team content creation and sharing; HipChat for team real-time messaging and communications; Bitbucket for team code sharing and management, and JIRA Service Desk for team service and support applications. JIRA allows teams to organize their work into projects and customize dashboards for those projects to keep their teams aligned and on track. Confluence provides a system for organizing, sharing and securing content in spaces arranged by team, project, department and others. The firm also offers additional tools for software developers, such as FishEye, Clover, Crowd, Crucible, Bamboo and SourceTree.",Technology,GB,12/9/2015,Atlassian,Stock,"['Technology', 'Software - Application', 'Application Software']","['PRGS', 'PXLW', 'XLK']",191.76,47786975000.0,Atlassian Corporation PLC,$,0,Atlassian,False,Atlassian,atlassian,"$90,000,000,047,786,900,000.00 ",,Atlassian,0.0,T
725.0,10923.0,TECH,Bio-Techne Corp,USD,NASDAQ,Biotechnology,"Bio-Techne Corp. engages in the development, manufacture and sale of biotechnology reagents and instruments for the research and clinical diagnostic markets. The company is headquartered in Minneapolis, Minnesota and currently employs 2,250 full-time employees. The firm operates through two segments: Protein Sciences and Diagnostics and Genomics. The Protein Sciences reporting segment supplies specialized proteins, such as cytokines and growth factors, immunoassays, antibodies and reagents, to the biotechnology community. The Protein Sciences segment also provides an array of platforms useful in various areas of protein analysis. The Diagnostics and Genomics reporting segment provides blood chemistry and blood gas quality controls, hematology instrument controls, diagnostics immunoassays and other bulk and custom reagents for the in vitro diagnostic market.",Healthcare,US,2/9/1989,Bio-Techne,Stock,"['Healthcare', 'Biotechnology']","['BDX', 'BIO', 'DHR', 'ENZ', 'GE', 'TMO', 'QGEN', 'XLV']",306.45,11831820300.0,Bio-Techne Corp,$,0,Bio-Techne,False,Bio-Techne,bio-techne,"$90,000,000,011,831,800,000.00 ",,Bio-Techne,0.0,T
726.0,7825.0,TEF,Telefonica SA,USD,NYSE,Telecom Services,,Communication Services,ES,,Telefonica,Stock,"['Communication Services', 'Telecom Services']","['AMX', 'BT', 'TI', 'VIV', 'ORAN', 'VOD']",3.95,20739276800.0,Telefonica SA,$,0,Telefonica,False,Telefonica,telefonica,"$90,000,000,020,739,200,000.00 ",,Telefonica,0.0,T
727.0,61.0,TEL,TE Connectivity New Switzerland Registered Shares,USD,NYSE,Electronic Components,"TE Connectivity Ltd. engages in the design and manufacture of connectivity and sensors solutions. The company is headquartered in Schaffhausen, Schaffhausen and currently employs 78,000 full-time employees. The firm designs and manufactures connectivity and sensors solutions. The company operates through three segments: Transportation Solutions, Industrial Solutions and Communications Solutions. The Transportation Solutions segment offers connectivity and sensor technologies. Its products are used in the automotive, commercial transportation and sensors markets. The company sells primary products, including terminals and connector systems and components, sensors, relays, application tooling, and wire and heat shrink tubing. The Industrial Solutions segment is a supplier of products that connect and distribute power, data and signals. The Industrial Solutions segment offers products, such as terminals and connector systems and components; heat shrink tubing; relays, and wire and cable. The Communications Solutions segment is a supplier of electronic components for the data and devices and appliances markets.",Technology,CH,6/26/2009,TE Connectivity Ltd,Stock,"['Technology', 'Electronic Components', 'Computer Hardware']","['LFUS', 'OCC', 'AVX', 'APH', 'GLW', 'MMM', 'COMM', 'XLK']",108.62,35916071000.0,TE Connectivity New Switzerland Registered Shares,$,TE Connectivity,TE Connectivity,False,TE Connectivity,te-connectivity,"$90,000,000,035,916,000,000.00 ",,TE Connectivity,0.0,T
728.0,9798.0,TER,Teradyne Inc,USD,NASDAQ,Semiconductor Equipment & Materials,"Teradyne, Inc. engages in the development and sale of self automatic test systems. The company is headquartered in North Reading, Massachusetts and currently employs 4,900 full-time employees. The firm designs, develops, manufactures and sells automatic test systems used to test semiconductors, wireless products, data storage and complex electronics systems in the consumer electronics, wireless, automotive, industrial, communications, and aerospace and defense industries. Its segments include Semiconductor Test, which includes operations related to the design, manufacturing and marketing of semiconductor test products and services; System Test, which includes operations related to the design, manufacturing and marketing of products and services for defense/aerospace instrumentation test, storage test and circuit-board test; Wireless Test, which includes operations related to the design, manufacturing and marketing of wireless test products and services, and Industrial Automation, which includes operations related to the design, manufacturing and marketing of collaborative robots.",Technology,US,5/15/1979,Teradyne,Stock,"['Technology', 'Semiconductor Equipment & Materials', 'Semiconductors']","['NATI', 'AEHR', 'ORBK', 'COHU', 'NANO', 'A', 'INTT', 'RTEC', 'XLK']",101.18,16801546200.0,Teradyne Inc,$,Teradyne,Teradyne,False,Teradyne,teradyne,"$90,000,000,016,801,500,000.00 ",,Teradyne,0.0,T
729.0,12514.0,TEVA,Teva Pharmaceutical Industries Limited ADR,USD,NYSE,Drug Manufacturers General Specialty & Generic,,Healthcare,IE,,Teva Pharmaceutical Industries,Stock,"['Healthcare', 'Drug Manufacturers - Specialty & Generic', 'Drug Manufacturers']","['AZN', 'GSK', 'NVS', 'PFE', 'RDY', 'SNY', 'MRK', 'MYL', 'XLV']",9.53,10432396300.0,Teva Pharmaceutical Industries Limited American Depositary Shares,$,0,Teva Pharmaceutical Industries,False,Teva Pharmaceutical Industries,teva-pharmaceutical,"$90,000,000,010,432,300,000.00 ",,Teva Pharmaceutical Industries,0.0,T
730.0,6881.0,TFC,Truist Financial Corp,USD,NYSE,Banks Regional,"Truist Financial Corp. operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities. The company is headquartered in Charlotte, North Carolina and currently employs 35,852 full-time employees. The firm operates through its commercial bank subsidiary, Truist Bank (the Bank). The company provides a range of banking services to individuals, businesses and municipalities. The company offers a variety of loans and lease financing to individuals and entities, including insurance premium financing, permanent commercial real estate financing arrangements, loan servicing for third-party investors, direct consumer finance loans to individuals, credit card lending, automobile financing and equipment financing. The company offers a range of other services, including deposits, life insurance, property and casualty insurance, health insurance and commercial general liability insurance on an agency basis and through a wholesale insurance brokerage operation, merchant services, trust and retirement services, comprehensive wealth advisory services, asset management and capital markets services.",Financial Services,US,3/18/1980,Truist Financial Corp,Stock,,,48.82,65815220000.0,Truist Financial Corp,$,Truist Financial,Truist Financial,False,Truist Financial,truist-financial,"$90,000,000,065,815,200,000.00 ",,Truist Financial,0.0,T
731.0,9796.0,TFX,Teleflex Inc,USD,NYSE,Medical Instruments & Supplies,"Teleflex, Inc. provides medical technology products which enables healthcare providers to improve patient outcomes and enhance patient and provider safety. The company is headquartered in Wayne, Pennsylvania and currently employs 15,200 full-time employees. The firm designs, develops, manufactures and supplies single-use medical devices used by hospitals and healthcare providers for diagnostic and therapeutic procedures in critical care and surgical applications. The firm operates through six segments: Vascular North America; Anesthesia North America; Surgical North America; Europe, the Middle East and Africa (EMEA); Asia, and Original Equipment Manufacturer (OEM). The firm's products include oxygen therapy products, aerosol therapy products, spirometry products, and ventilation management products, which are offered under Hudson RCI brand. As of December 31, 2016, it manufactured its products at approximately 30 manufacturing sites, with manufacturing operations located in the Czech Republic, Germany, Malaysia, Mexico and the United States. Its all others businesses include single-use respiratory, urology and cardiac care products, as well as capital equipment.",Healthcare,US,5/22/1981,Teleflex,Stock,"['Healthcare', 'Medical Instruments & Supplies', 'Medical Instruments & Equipment']","['ABMD', 'IART', 'MMSI', 'ANGO', 'COO', 'BDX', 'BSX', 'GE', 'JNJ', 'XLV']",362.97,16902315000.0,Teleflex Inc,$,Teleflex,Teleflex,False,Teleflex,teleflex,"$90,000,000,016,902,300,000.00 ",,Teleflex,0.0,T
732.0,11182.0,TGT,Target Corp,USD,NYSE,Discount Stores,"Target Corp. engages in owning and operating of general merchandise stores. The company is headquartered in Minneapolis, Minnesota and currently employs 360,000 full-time employees. Its general merchandise stores offer an edited food assortment, including perishables, dry grocery, dairy and frozen items. Its digital channels include a range of general merchandise, including a range of items found in its stores, along with an assortment, such as additional sizes and colors sold only online. Its owned brands include Archer Farms, Market Pantry, Sutton & Dodge, Art Class, Merona, Threshold, Ava & Viv, Pillowfort, Room Essentials, Wine Cube, Cat & Jack, Simply Balanced and Wondershop. Its exclusive brands include C9 by Champion, Hand Made Modern, Mossimo, DENIZEN from Levi's, Nate Berkus for Target, Fieldcrest, Kid Made Modern, Genuine Kids from OshKosh and Liz Lange for Target. As of January 28, 2017, the Company had 1,802 stores across the United States, including 1,535 owned stores, 107 leased stores and 160 owned buildings on leased land.",Consumer Defensive,US,9/8/1969,Target,Stock,"['Consumer Defensive', 'Discount Stores', 'Retail - Defensive']",[],159.69,79943688000.0,Target Corp,$,0,Target,False,Target,target,"$90,000,000,079,943,600,000.00 ",,Target,0.0,T
733.0,11751.0,TI,Telecom Italia S.P.A. New,USD,NYSE,Communication Services,,Communication Services,,,Telecom Italia,Stock,"['Communication Services', 'Telecom Services']","['TEF', 'BT', 'VIV', 'ORAN', 'VOD']",5.05,88160636127.0,Telecom Italia S.P.A. New,$,0,Telecom Italia,False,Telecom Italia,telecom-italia,"$90,000,000,088,160,600,000.00 ",,Telecom Italia,0.0,T
734.0,11109.0,TIF,Tiffany & Co,USD,NYSE,Luxury Goods,"Tiffany & Co. is a holding company, which engages in design, manufacture, and sale of jewelry. The company is headquartered in New York City, New York and currently employs 14,200 full-time employees. The firm's principal subsidiary, Tiffany and Company (Tiffany), is a jeweler and specialty retailer. The firm's segments include Americas, Asia-Pacific, Japan, Europe and Other. Through its subsidiaries, the Company designs and manufactures products and operates TIFFANY & CO. retail stores around the world, and also sells its products through Internet, catalog, business-to-business and wholesale operations. The firm also sells timepieces, leather goods, sterling silverware, china, crystal, stationery, fragrances and accessories. The Americas segment includes sale in Company-operated TIFFANY & CO. stores in the United States, Canada and Latin America. As of January 31, 2017, the Asia-Pacific segment included 85 Company-operated TIFFANY & CO. stores. As of January 31, 2017, the Japan segment included 55 Company-operated TIFFANY & CO. stores. The Other segment consists of non-reportable segments.",Consumer Cyclical,US,5/5/1987,Tiffany,Stock,"['Consumer Cyclical', 'Luxury Goods', 'Retail - Apparel & Specialty']","['CTHR', 'DGSE', 'SIG', 'BGI']",131.4,15947885600.0,Tiffany & Co,$,0,Tiffany,False,Tiffany,tiffany,"$90,000,000,015,947,800,000.00 ",,Tiffany,0.0,T
735.0,9384.0,TJX,TJX Companies Inc,USD,NYSE,Apparel Retail,"The TJX Cos., Inc. engages in the retail of off-price apparel and home fashion products. The company is headquartered in Framingham, Massachusetts and currently employs 270,000 full-time employees. The firm operates through four segments: Marmaxx, HomeGoods, TJX Canada and TJX International. T.J. Maxx and Marshalls chains in the United States were collectively the off-price retailer in the United States with a total of 2,221 stores, as of January 28, 2017. The HomeGoods chain was an off-price retailer of home fashions in the United States with 579 stores. The TJX Canada segment operates the Winners, HomeSense and Marshalls chains in Canada. Winners is the off-price apparel and home fashions retailer in Canada. HomeSense offers home fashions off-price concept in Canada. The TJX International segment operates the T.K. Maxx and HomeSense chains in Europe. With 503 stores, T.K. Maxx operated in the United Kingdom, Ireland, Germany, Poland, Austria and the Netherlands.",Consumer Cyclical,US,11/17/1965,TJX Companies,Stock,"['Consumer Cyclical', 'Apparel Stores', 'Retail - Apparel & Specialty']",[],60.12,72087486000.0,TJX Companies Inc,$,TJX,TJX,False,TJX,tjx,"$90,000,000,072,087,400,000.00 ",,TJX,0.0,T
736.0,5841.0,TLK,PT Telekomunikasi Indonesia Tbk,USD,NYSE,Communication Services,,Communication Services,,,PT Telekomunikasi Indonesia Tbk,Stock,"['Communication Services', 'Telecom Services']","['SKM', 'ORAN', 'PHI']",21.5,21348059100.0,PT Telekomunikasi Indonesia Tbk,$,Telkom Indonesia,Telkom Indonesia,False,Telkom Indonesia,telkom-indonesia,"$90,000,000,021,348,000,000.00 ",,Telkom Indonesia,0.0,T
737.0,6690.0,TME,Tencent Music Entertainment Group,CNY,NYSE,Internet Content & Information,"Tencent Music Entertainment Group engages in the provision of online music entertainment platform. The company is headquartered in Shenzhen, Guangdong and currently employs 3,041 full-time employees. The firm's platform comprises online music, online karaoke and music-centric live streaming services, supported by content offerings, technology and data. The firm's main platform includes QQ Music, Kugou Music, Kuwo Music, WeSing, Kugou Live, Kuwo Live and others.",Communication Services,CN,12/12/2018,Tencent Music Entertainment Group,Stock,,,15.33,25716535300.0,Tencent Music Entertainment Group,CNY,TENCENT MUSIC,TENCENT MUSIC,False,TENCENT MUSIC,tencent-music,"$90,000,000,025,716,500,000.00 ",,TENCENT MUSIC,0.0,T
738.0,10705.0,TRI,Thomson Reuters Corp,USD,NYSE,Consulting Services,"Thomson Reuters Corp. engages in the provision of news and information for professional markets. The company is headquartered in Toronto, Ontario and currently employs 25,800 full-time employees. The Company’s business is organized in three reportable segments: Legal, Tax & Accounting, and Reuters News. The Legal segment is a provider of critical online and print information, decision tools, software and services that support legal, investigation, business and government professionals around the world. The Tax & Accounting segment is a provider of integrated tax compliance and accounting information, software and services for professionals in accounting firms, corporations, law firms and government. The Reuters News segment is a provider of real-time, multimedia news and information services to newspapers, television and cable networks, radio stations and websites around the globe. Thomson Reuters operates in over 100 countries.",Industrials,CA,6/12/2002,Thomson Reuters,Stock,"['Financial Services', 'Capital Markets', 'Brokers & Exchanges']","['MORN', 'FDS', 'DNB', 'MSCI', 'PSO', 'NWSA', 'TGNA', 'RELX', 'SPGI']",84.58,42135134000.0,Thomson Reuters Corp,$,0,Thomson Reuters,False,Thomson Reuters,thomson-reuters,"$90,000,000,042,135,100,000.00 ",,Thomson Reuters,0.0,T
