Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
,,8007.HK,Global Strategic Group Ltd,HKD,HKSE,Capital Goods,"Global Strategic Group Limited, an investment holding company, engages in the copper trading business in the People's Republic of China. It operates through four segments: Trading of Copper, Trading of Petrochemicals, Natural Gas Operations, and Leasing Business. It also invests in natural gas projects; sells natural gas, natural gas cooking appliances, and accessories; and provides pipeline installation services. In addition, the company offers leasing services for steel support axial force servo system and technology support. Further, it offers internet and e-commerce solutions, IT consulting and technical services; commodity trading services; and designs and constructs energy power generation equipment, energy storage systems, and power equipment, as well as provides technology development, technical, and technology transfer services. The company was formerly known as DIGITALHONGKONG.COM and changed its name to Global Strategic Group Limited in January 2015. Global Strategic Group Limited is based in Wan Chai, Hong Kong.",Trading Companies & Distributors,HK,4/17/2000,Global Strategic Group Ltd,,,,0.19,17322680.0,Global Strategic Group Ltd,HKD,Global Strategic Group Ltd,Global Strategic Group Ltd,,Global Strategic Group Ltd,8007.hk,,,Global Strategic Group Ltd,,8
,,8009.HK,Chinese Energy Holdings Ltd,HKD,HKSE,Capital Goods,"Chinese Energy Holdings Ltd. operates as an investment company which engages in the provision of management services, investment in financial and investment products. The company employs 19 full-time employees The firm's subsidiaries include Growwise Holdings Limited, Top Connect Holdings Limited and First Top Finance Limited.",Trading Companies & Distributors,HK,3/31/2000,Chinese Energy Holdings Ltd,,,,0.445,26210944.0,Chinese Energy Holdings Ltd,HKD,Chinese Energy Holdings Ltd,Chinese Energy Holdings Ltd,,Chinese Energy Holdings Ltd,8009.hk,,,Chinese Energy Holdings Ltd,,8
,,8133.HK,Jete Power Holdings Ltd,HKD,HKSE,Capital Goods,"Jete Power Holdings Limited, an investment holding company, manufactures and sells cast metal products in Germany, Hong Kong, the People's Republic of China, the United States, and internationally. It operates through two segments, Metal Casting and Entertainment. The company provides pump, filter, valve, and food machinery components made from stainless steel, carbon steel, bronze, and/or grey iron. It serves suppliers of flow control devices, electromechanical equipment, and industrial machinery and equipment. The company also organizes concerts and events. Jete Power Holdings Limited was incorporated in 2014 and is headquartered in Sheung Wan, Hong Kong.",Machinery,HK,4/30/2015,Jete Power Holdings Ltd,,,,0.013,54080000.0,Jete Power Holdings Ltd,HKD,Jete Power Holdings Ltd,Jete Power Holdings Ltd,,Jete Power Holdings Ltd,8133.hk,,,Jete Power Holdings Ltd,,8
,,8011.HK,Polyard Petroleum International Group Ltd,HKD,HKSE,Energy,"Polyard Petroleum International Group Limited, an investment holding company, engages in the exploration, exploitation, and development of oil and natural gas in the Philippines. The company holds interests in the Central Luzon gas project that covers approximately 6,840 square kilometers located in Central Luzon; and the South Cebu oil and gas project covering an area of 1,970 square kilometers located in Cebu Island. It also provides technical services; and consultancy services for oil and gas exploration and development, as well as trades in minerals, energy, and petroleum-related products. The company was formerly known as Kanstar Environmental Paper Products Holdings Limited and changed its name to Polyard Petroleum International Group Limited in November 2007. Polyard Petroleum International Group Limited is based in Wan Chai, Hong Kong. Polyard Petroleum International Group Limited is a subsidiary of Silver Star Enterprises Holdings Inc.",Energy ,HK,7/12/2002,Polyard Petroleum International Group Ltd,,,,0.115,441252704.0,Polyard Petroleum International Group Ltd,HKD,Polyard Petroleum International Group Ltd,Polyard Petroleum International Group Ltd,,Polyard Petroleum International Group Ltd,8011.hk,,,Polyard Petroleum International Group Ltd,,8
,,8013.HK,ECI Technology Holdings Ltd,HKD,HKSE,Commercial  & Professional Services,"ECI Technology Holdings Limited is engaged in the provision of extra-low voltage (ELV) solutions. The Company's solutions include central control monitoring systems such as security system, car park system and clubhouse management system, and telecommunications and broadcasting services systems, such as CABD System and SMATV System. It sources hardware, such as security cameras, display devices, cables and wires, and electronic and electrical components, as well as systems such as smartcard and access control systems from local and overseas suppliers. It provides total security solutions, including access control, burglar alarm, time attendance, elevator control and door phone entry system. Its customers in the private sector are property developers and property management companies in Hong Kong. Its customers in the public sector are government departments, such as drainage services department, leisure and cultural services department, electrical and mechanical services department.",Commercial Services & Supplies,HK,3/10/2017,ECI Technology Holdings Ltd,,,,0.053,84800000.0,ECI Technology Holdings Ltd,HKD,ECI Technology Holdings Ltd,ECI Technology Holdings Ltd,,ECI Technology Holdings Ltd,8013.hk,,,ECI Technology Holdings Ltd,,8
,,8017.HK,TradeGo FinTech Ltd,HKD,HKSE,Diversified Financials,"TradeGo FinTech Limited, an investment holding company, provides integrated securities trading platform services to brokerage firms and their clients in Hong Kong and the People's Republic of China. The company engages in the development of TradeGo Pro, a securities trading platform software. It offers front office trading system services to support trading of a range of financial instruments, including equities, ETFs, futures, options, warrants, and derivatives; value-added services; and other services, such as simulation trading platform, online account opening appointment, two-factor authentication, customized software development, cloud infrastructure and hosting, and online advertising services. In addition, the company holds market data vendor licenses from five stock and future exchanges, as well as provides a range of real-time market data feeds from these exchanges. Further, it develops computer hardware and software technology. The company was founded in 2011 and is headquartered in Hong Kong, Hong Kong.",Financial Services,HK,9/28/2018,TradeGo FinTech Ltd,,,,0.48,240000000.0,TradeGo FinTech Ltd,HKD,TradeGo FinTech Ltd,TradeGo FinTech Ltd,,TradeGo FinTech Ltd,8017.hk,,,TradeGo FinTech Ltd,,8
,,8018.HK,Finsoft Financial Investment Holdings Ltd,HKD,HKSE,Software & Services,"Finsoft Financial Investment Holdings Limited, an investment holding company, primarily develops and sells financial trading software solutions. The company operates through Financial Trading Software Solutions, Other IT and Internet Financial Platforms Services, Money Lending, Assets Investments, and Others segments. The Financial Trading Software Solutions segment provides trading and settlement systems of financial products for financial institutions. The Other IT and Internet Financial Platforms Services offers e-commerce platforms, other online consultancy services, IT services, and other financial information. The Money Lending segment provides loan financing products. The Assets Investments segment trades in listed securities and invests in properties for rental income. The Others segment offers referral services to source, identify, and refer deal opportunities to interested parties; and corporate finance advisory services. This segment also trades in gaming products, as well as offers related marketing services. In addition, the company provides administrative support services; invests in securities and equity; and develops mobile e-commerce platform. It primarily serves financial institutions that conduct brokerage business of financial products traded in Hong Kong. The company was formerly known as Finsoft Corporation and changed its name to Finsoft Financial Investment Holdings Limited in June 2015. Finsoft Financial Investment Holdings Limited was incorporated in 2012 and is headquartered in North Point, Hong Kong.",Technology,HK,9/26/2013,Finsoft Financial Investment Holdings Ltd,,,,0.05,63029000.0,Finsoft Financial Investment Holdings Ltd,HKD,Finsoft Financial Investment Holdings Ltd,Finsoft Financial Investment Holdings Ltd,,Finsoft Financial Investment Holdings Ltd,8018.hk,,,Finsoft Financial Investment Holdings Ltd,,8
,,8019.HK,Hao Wen Holdings Ltd,HKD,HKSE,Diversified Financials,"Hao Wen Holdings Limited is an investment holding company principally engaged in the manufacture and trading of biomass fuel in the People’s Republic of China. The Company is also engaged in the money lending business and the sale of biodegradable food containers and disposable industrial packaging for consumer products in Hong Kong. The Company’s subsidiaries include Perfect Take Group Limited, Smart Courage Limited and Earth Buddy (Intellectual Property) Limited.",Financial Services,HK,7/20/2001,Hao Wen Holdings Ltd,,,,0.25,64393000.0,Hao Wen Holdings Ltd,HKD,Hao Wen Holdings Ltd,Hao Wen Holdings Ltd,,Hao Wen Holdings Ltd,8019.hk,,,Hao Wen Holdings Ltd,,8
,,8146.HK,Grace Wine Holdings Ltd,HKD,HKSE,"Food, Beverage & Tobacco","Grace Wine Holdings Limited, an investment holding company, engages in the production and distribution of wine products under the Grace Vineyard brand name in the People's Republic of China. It offers red, white, and sparkling types of wine. The company also engages in the plantation of vines; and sale of wine grapes. Grace Wine Holdings Limited was founded in 1997 and is based in Quarry Bay, Hong Kong.",Beverages,CN,6/27/2018,Grace Wine Holdings Ltd,,,,0.25,200000000.0,Grace Wine Holdings Ltd,HKD,Grace Wine Holdings Ltd,Grace Wine Holdings Ltd,,Grace Wine Holdings Ltd,8146.hk,,,Grace Wine Holdings Ltd,,8
,,8020.HK,Unitas Holdings Ltd,HKD,HKSE,Diversified Financials,"Unitas Holdings Limited, an investment holding company, provides corporate finance advisory services primarily to listed and non-listed companies in Hong Kong, the People's Republic of China, and internationally. It operates through Corporate Finance Advisory Service; Dry Bulk Shipping and Logistic Services; and IP Automation and Entertainment Business segments. The company advises on the listing rules, growth enterprise market (GEM) listing rules, and takeovers codes; mergers and acquisitions activities; other corporate activities, such as fund raising exercises; and corporate resumptions, as well as acts as an independent financial adviser to transactions of listed issuers that are under the listing rules, GEM listing rules, and takeovers codes. It also provides automation gift machines, thematic game machines, and carnival game booths, as well as retails outlet. The company was formerly known as Chanceton Financial Group Limited and changed its name to Unitas Holdings Limited in October 2016. Unitas Holdings Limited was incorporated in 2011 and is headquartered in Tsim Sha Tsui, Hong Kong.",Financial Services,HK,10/12/2011,Unitas Holdings Ltd,,,,0.038,93972480.0,Unitas Holdings Ltd,HKD,Unitas Holdings Ltd,Unitas Holdings Ltd,,Unitas Holdings Ltd,8020.hk,,,Unitas Holdings Ltd,,8
,,8021.HK,WLS Holdings Ltd,HKD,HKSE,Capital Goods,"WLS Holdings Ltd. engages in the provision of construction services. The company employs 93 full-time employees The firm is also engaged in the provision of gondolas, parapet railings and access equipment installation and maintenance services. The Company’s subsidiaries include Bright Advantage Limited, Conkar Investments Limited and First Occasion Limited.",Construction,HK,12/7/2001,WLS Holdings Ltd,,,,0.029,416645888.0,WLS Holdings Ltd,HKD,WLS Holdings Ltd,WLS Holdings Ltd,,WLS Holdings Ltd,8021.hk,,,WLS Holdings Ltd,,8
,,8022.HK,Evershine Group Holdings Ltd,HKD,HKSE,Capital Goods,"Evershine Group Holdings Ltd. engages in the investment business. The company employs 46 full-time employees Along with subsidiaries, the Company operates its business through five segments. The Property Development and Investment segment is mainly engaged in building construction, property development and construction materials trading and related consulting services and property leasing business in Turkey and Hong Kong. The Money Lending segment is engaged in money lending business in Hong Kong. The Trading segment is engaged in the trading of Onyx marbles and red wine. The Cemetery segment is engaged in the construction and operation of the cemeteries in Mainland China. The Mobile Application segment is engaged in development of mobile games, game publishing, applications, related intellectual property and platform, and provision of related solutions.",Trading Companies & Distributors,HK,8/13/2001,Evershine Group Holdings Ltd,,,,0.011,23806752.0,Evershine Group Holdings Ltd,HKD,Evershine Group Holdings Ltd,Evershine Group Holdings Ltd,,Evershine Group Holdings Ltd,8022.hk,,,Evershine Group Holdings Ltd,,8
,,8023.HK,Kwong Man Kee Group Ltd,HKD,HKSE,Capital Goods,"Kwong Man Kee Group Limited, an investment holding company, provides engineering services to the car park flooring industry in Hong Kong. The company offers flooring services, including application of proprietary floor coating products for providing a colorful, slip-resistance, and hard wearing surface that is resistant against water and petrochemicals; and ancillary services comprising specialized texture painting and waterproofing works. It also offers screeding and anti-skid surfacing services. The company was founded in 2002 and is headquartered in Kowloon, Hong Kong. Kwong Man Kee Group Limited is a subsidiary of Sage City Investments Limited.",Construction,HK,10/13/2016,Kwong Man Kee Group Ltd,,,,0.35,210000000.0,Kwong Man Kee Group Ltd,HKD,Kwong Man Kee Group Ltd,Kwong Man Kee Group Ltd,,Kwong Man Kee Group Ltd,8023.hk,,,Kwong Man Kee Group Ltd,,8
,,8025.HK,Asian Capital Resources Holdings Ltd,HKD,HKSE,Diversified Financials,"Asian Capital Resources (Holdings) Limited is an investment holding company principally engaged in private securities investment, private equity investment, venture capital investment and the provision of business consultation services and private investment fund management services. The Company’s subsidiaries include Shanghai Zero2ipo M&A Fund Management Co., Ltd and Kasun Asian Capital Resources Management Limited.",Financial Services,HK,12/16/1999,Asian Capital Resources Holdings Ltd,,,,0.48,96432960.0,Asian Capital Resources Holdings Ltd,HKD,Asian Capital Resources Holdings Ltd,Asian Capital Resources Holdings Ltd,,Asian Capital Resources Holdings Ltd,8025.hk,,,Asian Capital Resources Holdings Ltd,,8
,,8026.HK,China Brilliant Global Ltd,HKD,HKSE,Retailing,"China Brilliant Global Limited, an investment holding company, engages in the research and development, design, wholesale, and retail of gold and jewelry, and related ancillary businesses in Hong Kong and the Peoples' Republic of China. The company operates through Trading and Retailing of Gold and Jewellery, Lending Business, and Pharmaceutical and Healthcare Products segments. It is also involved in the distribution and retail of Chinese herbal medicines and drugs; internet artificial intelligence research, management, and consultancy activities; network and data services; and money lending business. The company was formerly known as Prosten Health Holdings Limited and changed its name to China Brilliant Global Limited in May 2018. China Brilliant Global Limited was incorporated in 1989 and is headquartered in Sheung Wan, Hong Kong. China Brilliant Global Limited is a subsidiary of Brilliant Chapter Limited.",Distributors,HK,3/28/2000,China Brilliant Global Ltd,,,,0.61,888916480.0,China Brilliant Global Ltd,HKD,China Brilliant Global Ltd,China Brilliant Global Ltd,,China Brilliant Global Ltd,8026.hk,,,China Brilliant Global Ltd,,8
,,8027.HK,KPM Holding Ltd,HKD,HKSE,Commercial  & Professional Services,"KPM Holding Limited, an investment holding company, engages in the design, fabrication, installation, and maintenance of signage and related products in Singapore. Its signage and related products include indoor and outdoor, road, and hoarding signage, as well as steel works and railings. The company offers its products in public sector for roads, education institutions, public housing flats/compounds, defense compound, airport and national parks, and others; and private sector for commercial and industrial buildings, private residential buildings, hospitals, and fast food chains. KPM Holding Limited was founded in 1997 and is headquartered in Singapore.",Commercial Services & Supplies,SG,7/10/2015,KPM Holding Ltd,,,,0.17,21760000.0,KPM Holding Ltd,HKD,KPM Holding Ltd,KPM Holding Ltd,,KPM Holding Ltd,8027.hk,,,KPM Holding Ltd,,8
,,8028.HK,Timeless Software Ltd,HKD,HKSE,Materials,"Timeless Software Limited, an investment holding company, engages in mining business in the People's Republic of China. The company operates in two segments, Mining Business and Other Business. It explores, exploits, processes, and sells nickel and copper ores, as well as gold and iron ores. The company has interest in the Baishiquan nickel-copper mine located in Xinjiang. It is also involved in the provision of consultancy, software maintenance and development, and e-commerce services, as well as invests in IT and innovation projects, including e-Sport tournament organizing, bio and nano new materials, IT startup fund, and intelligent agricultural applications. In addition, the company engages in the technology and business investment activities; and research and development of Styrofoam. Timeless Software Limited was founded in 1996 and is based in Hong Kong, Hong Kong.",Metals & Mining,HK,11/25/1999,Timeless Software Ltd,,,,0.045,126579600.0,Timeless Software Ltd,HKD,Timeless Software Ltd,Timeless Software Ltd,,Timeless Software Ltd,8028.hk,,,Timeless Software Ltd,,8
,,8029.HK,Sun International Group Ltd,HKD,HKSE,Consumer Services,"Sun International Group Limited, an investment holding company, provides equine and various financial services in Hong Kong and Australia. It operates through Financial Services and Equine Services segments. The Financial Services segment offers securities and futures brokerage, margin financing, and custodian services. The Equine Services segment engages in the trading and breeding of bloodstocks; and provision of stallion services. It also provides financial intermediary services for facilitating capital investment entrant scheme applications; and asset management services, which include investment management products comprises of managed accounts, hedge funds, private funds, dedicated funds, and investment advisory services. In addition, the company offers various financial products, such as personal and SME loans, home mortgages, corporate loans, equity financing, equity mortgage, and corporate finance; and human resources and administrative services, as well as invests in properties. The company was formerly known as Sun International Resources Limited and changed its name to Sun International Group Limited in December 2017. The company was incorporated in 2000 and is based in Kwun Tong, Hong Kong. Sun International Group Limited is a subsidiary of First Cheer Holdings Limited.",Diversified Consumer Services,HK,12/14/2000,Sun International Group Ltd,,,,0.3,651518980.0,Sun International Group Ltd,HKD,Sun International Group Ltd,Sun International Group Ltd,,Sun International Group Ltd,8029.hk,,,Sun International Group Ltd,,8
,,8030.HK,Flying Financial Service Holdings Ltd,HKD,HKSE,Diversified Financials,"Flying Financial Service Holdings Limited, an investment holding company, engages in the provision of financial services to property developers and real estate development activities in the People's Republic of China. It operates through four segments: Investment in Property Development Projects; Operation of Financial Services Platform; Provision of Entrusted Loan, Pawn Loan, Other Loan Services, and Financial Consultation Services; and Finance Lease Services. The company offers short-term and long-term financial consultation services; and entrusted, pawn, and other loans to borrowers and financial institutions. It also provides long-term finance lease; investment income services; and operates a financial services platform. The company was founded in 2001 and is headquartered in Shenzhen, China. Flying Financial Service Holdings Limited is a subsidiary of Ming Cheng Investments Limited.",Financial Services,CN,5/7/2012,Flying Financial Service Holdings Ltd,,,,0.026,45017180.0,Flying Financial Service Holdings Ltd,HKD,Flying Financial Service Holdings Ltd,Flying Financial Service Holdings Ltd,,Flying Financial Service Holdings Ltd,8030.hk,,,Flying Financial Service Holdings Ltd,,8
,,8031.HK,ETS Group Ltd,HKD,HKSE,Commercial  & Professional Services,"ETS Group Ltd. is an investment holding company, which engages in the provision of multi-media contact services and contact center system. The company employs 688 full-time employees The firm operates through five business segments: outsourcing inbound contact service segment, outsourcing outbound contact service segment, staff insourcing service segment, contact service centre facilities management service segment and others segment. The Others segment is principally engaged in the licensing and sales of system and software, as well as the maintenance of system.",Commercial Services & Supplies,HK,1/9/2012,ETS Group Ltd,,,,0.245,68600000.0,ETS Group Ltd,HKD,ETS Group Ltd,ETS Group Ltd,,ETS Group Ltd,8031.hk,,,ETS Group Ltd,,8
,,8032.HK,Viva China Holdings Ltd,HKD,HKSE,Consumer Services,"Viva China Holdings Limited, an investment holding company, operates as an integrated sports conglomerate in the People's Republic of China. It operates through two segments, Sports-Related Business and Sports Destinations Development. The Sports-Related Business segment produces and distributes sports content; manages and markets sports talents; and provides sports-related marketing and consultancy services. The Sports Destinations Development segment develops property for sales and investment; researches and develops, manufactures, markets, and sells construction materials; operates sports parks and centers, and ice-skating rinks; develops communities; and provides consultancy and subcontracting services. The company was formerly known as Coolpoint Energy Limited and changed its name to Viva China Holdings Limited in November 2010. The company was incorporated in 2000 and is headquartered in Central, Hong Kong.","Hotels, Restaurants & Leisure",HK,4/6/2000,Viva China Holdings Ltd,,,,0.57,5412908000.0,Viva China Holdings Ltd,HKD,Viva China Holdings Ltd,Viva China Holdings Ltd,,Viva China Holdings Ltd,8032.hk,,,Viva China Holdings Ltd,,8
,,8060.HK,Global Link Communications Holdings Ltd,HKD,HKSE,Software & Services,"Global Link Communications Holdings Ltd. is an investment holding company, which engages in the provision of solutions for train information systems and development of community mobile Internet applications. The company employs 207 full-time employees The firm operates through two business segments: the People’s Republic of China (the PRC) and Hong Kong. The firm is also involved in the holding of software rights, the development of community mobile Internet applications and provision of related services, as well as the provision of value-added telecommunications solutions, telecommunications application software and networking solutions through its subsidiaries.",Technology,HK,11/13/2002,Global Link Communications Holdings Ltd,,,,0.127,41450388.0,Global Link Communications Holdings Ltd,HKD,Global Link Communications Holdings Ltd,Global Link Communications Holdings Ltd,,Global Link Communications Holdings Ltd,8060.hk,,,Global Link Communications Holdings Ltd,,8
,,8033.HK,Vodatel Networks Holdings Ltd,HKD,HKSE,Technology Hardware & Equipment,"Vodatel Networks Holdings Limited, an investment holding company, primarily engages in the design, sale, and implementation of network and systems infrastructure in Mainland China, Hong Kong, and Macau. It offers customer data automation, customization and integration, and technical support services; and IT and surveillance solutions for the public sectors, as well as the telecommunications, gaming, and hospitality sectors. The company engages in the research and development of software, and provision of related software consultancy services; and provision of wireless data communications and Internet related products and services. It offers computer software, hardware, and system integration services; cyber security, cloud security, and Internet of Things security solutions; cloud data center automation solutions; multi-cloud solutions for smart city; comprehensive enterprise solutions; and network management systems. The company sells data networking systems and provides related engineering services; and provides warehouse services. Vodatel Networks Holdings Limited is headquartered in Taipa, Macau.",Communications,MO,2/25/2000,Vodatel Networks Holdings Ltd,,,,0.112,68816720.0,Vodatel Networks Holdings Ltd,HKD,Vodatel Networks Holdings Ltd,Vodatel Networks Holdings Ltd,,Vodatel Networks Holdings Ltd,8033.hk,,,Vodatel Networks Holdings Ltd,,8
