Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
,,1004.HK,China Smarter Energy Group Holdings Ltd,HKD,HKSE,Utilities,"China Smarter Energy Group Holdings Limited, an investment holding company, engages in the solar energy business in the People's Republic of China. The company operates through four segments: Clean Energy, Trading in Securities, Investments, and Trading of Bulk Commodities. It operates solar power plants and distributed solar power stations. As of December 31, 2019, the company had generated electricity volume of 356,940 megawatt hours. It also trades in listed equity securities; and invests in unlisted equities. In addition, the company trades in solid, liquid, and gaseous fuels, as well as other related products; and bulk commodities derivatives. The company was formerly known as Rising Development Holdings Limited and changed its name to China Smarter Energy Group Holdings Limited in February 2015. China Smarter Energy Group Holdings Limited was incorporated in 1997 and is headquartered in Wan Chai, Hong Kong.",Utilities,HK,10/9/1997,China Smarter Energy Group Holdings Ltd,,,,0.088,824942850.0,China Smarter Energy Group Holdings Ltd,HKD,China Smarter Energy Group Holdings Ltd,China Smarter Energy Group Holdings Ltd,,China Smarter Energy Group Holdings Ltd,1004.hk,,,China Smarter Energy Group Holdings Ltd,,1
,,1005.HK,Matrix Holdings Ltd,HKD,HKSE,Consumer Durables & Apparel,"Matrix Holdings Limited, an investment holding company, manufactures and trades in toys and lighting products. It offers plastic, die-cast, and plush toys. The company also engages in the purchase and trading of toys; trading of lighting products; import and wholesale distribution of toys, and sale of accessories connected with its products; and provision of management services. It has operations in the United States, Europe, Canada, Mexico, South America, Australia, New Zealand, and internationally. The company was founded in 1979 and is headquartered in Kowloon, Hong Kong. Matrix Holdings Limited is a subsidiary of Smart Forest Limited.",Leisure Products,HK,2/18/1994,Matrix Holdings Ltd,,,,2.18,1648522620.0,Matrix Holdings Ltd,HKD,Matrix Holdings Ltd,Matrix Holdings Ltd,,Matrix Holdings Ltd,1005.hk,,,Matrix Holdings Ltd,,1
,,1006.HK,Changshouhua Food Co Ltd,HKD,HKSE,"Food, Beverage & Tobacco","Changshouhua Food Company Limited, an investment holding company, produces and sells branded and non-branded corn oil primarily in the People's Republic of China. It operates through Own Brand Products, Non-Branded Products, and Corn Meal segments. The company also offers refined edible sunflower seed oil, olive oil, peanut oil, and rice germ oil; and crude sunflower seed oil and corn meal. In addition, it offers condiment products, including soy sauce, cooking wine, vinegar, sesame oil, and soybean paste, as well as rice and noodle products, mixed grains and cereals, and wheat flour. The company markets its products, principally under the Longevity Flower brand. As of December 31, 2019, it served customers through a network of approximately 1,410 wholesale distributors and 150 retailers. The company was formerly known as China Corn Oil Company Limited and changed its name to Changshouhua Food Company Limited in June 2012. The company was incorporated in 2009 and is headquartered in Central, Hong Kong. Changshouhua Food Company Limited is a subsidiary of Zouping Sanxing Grease Industry Company Limited.",Food Products,HK,12/18/2009,Changshouhua Food Co Ltd,,,,4.17,2391745280.0,Changshouhua Food Co Ltd,HKD,Changshouhua Food Co Ltd,Changshouhua Food Co Ltd,,Changshouhua Food Co Ltd,1006.hk,,,Changshouhua Food Co Ltd,,1
,,1007.HK,Longhui International Holdings Ltd,HKD,HKSE,Consumer Services,"Longhui International Holdings Limited, an investment holding company, primarily engages in the hotpot restaurant business in the People's Republic of China. The company owns three brands, including Faigo, Xiao Faigo Hotpot, and Hong Yuanwai. It also offers food and beverage service. As of December 31, 2019, it owned and operated 77 restaurants in the People's Republic of China. Longhui International Holdings Limited is based in Central, Hong Kong.","Hotels, Restaurants & Leisure",CN,10/28/2010,Longhui International Holdings Ltd,,,,0.157,52701132.0,Longhui International Holdings Ltd,HKD,Longhui International Holdings Ltd,Longhui International Holdings Ltd,,Longhui International Holdings Ltd,1007.hk,,,Longhui International Holdings Ltd,,1
,,1008.HK,Brilliant Circle Holdings International Ltd,HKD,HKSE,Commercial  & Professional Services,"Brilliant Circle Holdings International Limited, an investment holding company, operates in the printing and packaging industry in the People's Republic of China. It operates in three segments: Printing and Manufacturing of Cigarette Packages and Related Materials; Manufacturing of Laminated Papers; and Sales of RFID Products. It is involved in the manufacturing of paper packaging materials, laminated papers, and radio frequency identification products; printing of packages and decoration matters; research and development on printing technology; and wholesale, import, and export of the packaging products and other related services. The company was founded in 1990 and is headquartered in Wan Chai, Hong Kong.",Commercial Services & Supplies,CN,3/30/2009,Brilliant Circle Holdings International Ltd,,,,0.39,611473150.0,Brilliant Circle Holdings International Ltd,HKD,Brilliant Circle Holdings International Ltd,Brilliant Circle Holdings International Ltd,,Brilliant Circle Holdings International Ltd,1008.hk,,,Brilliant Circle Holdings International Ltd,,1
,,1009.HK,International Entertainment Corp,HKD,HKSE,Real Estate,"International Entertainment Corporation, an investment holding company, leases investment properties equipped with entertainment equipment in the Philippines, the United Kingdom, and internationally. The company operates through Hotel, Leasing, and Live Events segments. It also operates hotels in Metro Manila that includes restaurants, business centers, conference rooms, swimming pool, music bar, and fitness centers; and live poker events. The company was formerly known as Cyber On-Air Group Company Limited and changed its name to International Entertainment Corporation in December 2004. The company was founded in 1998 and is headquartered in Central, Hong Kong. International Entertainment Corporation is a subsidiary of Brighten Path Limited.",Real Estate,HK,7/31/2000,International Entertainment Corp,,,,0.41,561355580.0,International Entertainment Corp,HKD,International Entertainment Corp,International Entertainment Corp,,International Entertainment Corp,1009.hk,,,International Entertainment Corp,,1
,,1010.HK,PacRay International Holdings Ltd,HKD,HKSE,Semiconductors & Semiconductor Equipment,"PacRay International Holdings Limited, an investment holding company, designs, distributes, and trades in integrated circuits and semiconductor parts. The company offers agency services related to integrated circuits and semiconductor parts. Its integrated circuits are used in industrial and household measuring tools and display products. In addition, the company offers finance leasing and money lending services; aircraft business management and yacht management services; and distributes and sells construction materials. It has operations in the People's Republic of China, Hong Kong, and Taiwan. The company was formerly known as PacMOS Technologies Holdings Limited and changed its name to PacRay International Holdings Limited in December 2015. PacRay International Holdings Limited is based in Central, Hong Kong.",Semiconductors,HK,2/18/1994,PacRay International Holdings Ltd,,,,1.34,496128288.0,PacRay International Holdings Ltd,HKD,PacRay International Holdings Ltd,PacRay International Holdings Ltd,,PacRay International Holdings Ltd,1010.hk,,,PacRay International Holdings Ltd,,1
,,1011.HK,China NT Pharma Group Company Ltd,HKD,HKSE,"Pharmaceuticals, Biotechnology & Life Sciences","China NT Pharma Group Company Limited, together with its subsidiaries, researches and develops, manufactures, sells, and distributes pharmaceutical products in the People's Republic of China and internationally. It operates through two segments, Proprietary Products Production and Sales, and Miacalcic. The Proprietary Products Production and Sales segment is involved in the production and sale of NT branded products and generic drugs. The Miacalcic segment engages in selling and marketing Miacalcic brand products for the treatment of bone pains caused by osteolysis and lower bone mass, osteoporosis, Paget's disease, hypercalcemia, and reflex sympathetic dystrophy syndrome. This segment also sub-licenses intellectual property and distribution rights of Miacalcic Injection and Miacalcic Nasal Spray. The company is also involved in the trading of prescription medicines; provision of logistics and consulting services; and marketing and promotion services. China NT Pharma Group Company Limited was founded in 1995 and is headquartered in Shanghai, the People's Republic of China.",Pharmaceuticals,CN,4/20/2011,China NT Pharma Group Company Ltd,,,,0.128,243793936.0,China NT Pharma Group Company Ltd,HKD,China NT Pharma Group Company Ltd,China NT Pharma Group Company Ltd,,China NT Pharma Group Company Ltd,1011.hk,,,China NT Pharma Group Company Ltd,,1
,,1013.HK,Wai Chun Group Holdings Ltd,HKD,HKSE,Technology Hardware & Equipment,"Wai Chun Group Holdings Limited, an investment holding company, engages in the sale and service, and provision of integration services of computer and communication systems in the People's Republic of China and Hong Kong. The company operates through three segments: Sales and Integration Services, Services Income, and General Trading. It is also involved in the design, consultation, and production of information system software; and the provision of management training services. In addition, it engages in the real estate investment and development business; provision of software solutions and services; and trading of mobiles, electronic components, plastic resins, and chemicals. The company was formerly known as Wai Chun Group Limited and changed its name to Wai Chun Group Holdings Limited in November 2008.The company was incorporated in 1996 and is headquartered in Admiralty, Hong Kong. Wai Chun Group Holdings Limited is a subsidiary of Ka Chun Holdings Limited.",Electrical Equipment,HK,2/3/1997,Wai Chun Group Holdings Ltd,,,,0.112,239581440.0,Wai Chun Group Holdings Ltd,HKD,Wai Chun Group Holdings Ltd,Wai Chun Group Holdings Ltd,,Wai Chun Group Holdings Ltd,1013.hk,,,Wai Chun Group Holdings Ltd,,1
,,1020.HK,Cybernaut International Holdings Co Ltd,HKD,HKSE,Materials,"Cybernaut International Holdings Company Limited, an investment holding company, manufactures and sells paper converting equipment and other relating equipment in the People's Republic of China, Europe, North America, Hong Kong, and the rest of Asia. The company provides money lending and Internet education services; and e-commerce solutions and related support services. In addition, it is involved in the sale of information technology products. The company was formerly known as Sinoref Holdings Limited and changed its name to Cybernaut International Holdings Company Limited in May 2017. Cybernaut International Holdings Company Limited was founded in 2005 and is headquartered in Wanchai, the People's Republic of China.",Metals & Mining,CN,7/7/2010,Cybernaut International Holdings Co Ltd,,,,0.094,373692288.0,Cybernaut International Holdings Co Ltd,HKD,Cybernaut International Holdings Co Ltd,Cybernaut International Holdings Co Ltd,,Cybernaut International Holdings Co Ltd,1020.hk,,,Cybernaut International Holdings Co Ltd,,1
,,1022.HK,Feiyu Technology International Company Ltd,HKD,HKSE,Media & Entertainment,"Feiyu Technology International Company Ltd., an investment holding company, develops, operates, and distributes mobile, Web, and personal computer games in Mainland China. The company's games portfolio includes Carrot Fantasy, Shen Xian Dao, San Guo Zhi Ren, Super Phantom Cat, Horcrux College, Peace in Chang'an, Kung Fu Da Huang Dou, and Rise of Heroes. As of December 31, 2019, it had approximately 227.2 million cumulative registered users, including 172.1 million users for Web games and 55.1 million users for mobile games; 562.8 million cumulative activated downloads for casual games; and 33.4 million cumulative registered users for HTML5 game. The company was founded in 2009 and is headquartered in Xiamen, the People's Republic of China.",Media,CN,12/5/2014,Feiyu Technology International Company Ltd,,,,0.68,1051919230.0,Feiyu Technology International Company Ltd,HKD,Feiyu Technology International Company Ltd,Feiyu Technology International Company Ltd,,Feiyu Technology International Company Ltd,1022.hk,,,Feiyu Technology International Company Ltd,,1
,,1023.HK,Sitoy Group Holdings Ltd,HKD,HKSE,Consumer Durables & Apparel,"Sitoy Group Holdings Limited, an investment holding company, designs, researches, develops, manufactures, sells, wholesale, and retails handbags, small leather goods, travel goods, and footwear under the TUSCAN'S, Fashion & Joy, Kenneth Cole, and Cole Haan brands. It operates in three segments: Retail, Manufacturing, and Property Investment. The company offers travel luggage and business accessories. It also provides advertising and marketing services; and invests in office spaces. In addition, the company provides treasury management services; acts as a trade agency; and operates shops, boutiques, and department stores. Further, it is involved in online sale of leather goods, clothing and accessories, and goods for daily use; retail and wholesale of shoes, clothes, belts, stationaries, glasses, bags, and other fashion products. The company offers its products in Mainland China, Hong Kong, Macau, Taiwan, North America, Europe, other Asian countries, and internationally. Sitoy Group Holdings Limited was founded in 1968 and is headquartered in Kwun Tong, Hong Kong.","Textiles, Apparel & Luxury Goods",HK,12/6/2011,Sitoy Group Holdings Ltd,,,,0.54,515145984.0,Sitoy Group Holdings Ltd,HKD,Sitoy Group Holdings Ltd,Sitoy Group Holdings Ltd,,Sitoy Group Holdings Ltd,1023.hk,,,Sitoy Group Holdings Ltd,,1
,,1025.HK,KNT Holdings Ltd,HKD,HKSE,Consumer Durables & Apparel,"KNT Holdings Limited, an investment holding company, engages in the manufacture and trading of garments in Hong Kong, the People's Republic of China, the United States, Europe, Australia, and internationally. The company offers bridesmaid dresses, bridal gowns, and special occasion dresses to apparel companies. It also provides value-added services, including fashion trend analysis, product design and development, raw material procurement, design and development, production, quality assurance, and inventory management. The company was founded in 1993 and is headquartered in Tsuen Wan, Hong Kong.","Textiles, Apparel & Luxury Goods",HK,2/28/2019,KNT Holdings Ltd,,,,0.22,114400000.0,KNT Holdings Ltd,HKD,KNT Holdings Ltd,KNT Holdings Ltd,,KNT Holdings Ltd,1025.hk,,,KNT Holdings Ltd,,1
,,1026.HK,Universal Technologies Holdings Ltd,HKD,HKSE,Utilities,"Universal Technologies Holdings Limited, an investment holding company, primarily engages in the water supply and related services business in the People's Republic of China and internationally. The company operates through two segments, Water Supply and Related Services; and Properties Investment and Development. The Water Supply and Related Services segment supplies tap water to various districts of Qingyuan City, Guangdong province. The Properties Investment and Development segment develops, leases, and manages land, and commercial and residential properties. The company is also involved in the provision of investment advisory and water quality testing services; and online payment businesses. Universal Technologies Holdings Limited was incorporated in 2001 and is headquartered in Sheung Wan, Hong Kong.",Utilities,HK,10/26/2001,Universal Technologies Holdings Ltd,,,,0.33,1819290110.0,Universal Technologies Holdings Ltd,HKD,Universal Technologies Holdings Ltd,Universal Technologies Holdings Ltd,,Universal Technologies Holdings Ltd,1026.hk,,,Universal Technologies Holdings Ltd,,1
,,1028.HK,C.banner International Holdings Ltd,HKD,HKSE,Consumer Durables & Apparel,"C.banner International Holdings Limited, an investment holding company, manufactures, sells, and retails women's formal and casual footwear primarily in the People's Republic of China, the United Kingdom, and the United States. The company operates through three segments: Retail and Wholesale of Shoes, Contract Manufacturing of Shoes, and Retail of Toys. It also acts as the OEM or ODM manufacturer for shoes companies in export markets, as well as retailer of toys. The company offers its products under the self-developed brands, including C.banner, EBLAN, Sundance, MIO, Badgley Mischka, and Natursun, as well as under the licensed brands, such as United Nude and Steve Madden. The company distributes its self-developed and licensed brands products primarily through department stores and independent retail stores. The company was formerly known as Hongguo International Holdings Limited and changed its name to C.banner International Holdings Limited in February 2012. C.banner International Holdings Limited was founded in 1995 and is based in Hong Kong, Hong Kong.","Textiles, Apparel & Luxury Goods",CN,9/23/2011,C.banner International Holdings Ltd,,,,0.192,398784000.0,C.banner International Holdings Ltd,HKD,C.banner International Holdings Ltd,C.banner International Holdings Ltd,,C.banner International Holdings Ltd,1028.hk,,,C.banner International Holdings Ltd,,1
,,1029.HK,IRC Ltd,HKD,HKSE,Materials,"IRC Limited, an investment holding company, develops, produces, and sells industrial commodities products in the People's Republic of China and internationally. The company operates through four segments: Mines in Production, Mines in Development, Engineering, and Other. The Mines in Production segment comprises iron ore projects in production phase, which include the Kuranakh project that produces titanomagnetite and ilmenite concentrate products located in the Evreyskaya Avtononnaya Oblast, Russia. The Mines in Development segment consists of iron ore projects in the exploration and development phase comprising Garinskoye project that focuses on iron ore deposits in the Amur region; and Bolshoi Seym, an ilmenite and magneite project located in the Russian Far East region. The Engineering segment holds a 70.28% interest in Giproruda, which provides technical mining research and consultancy services. The Other segment has an interest in a joint venture agreement for the production of vanadium pentoxide and related products, as well as various other projects located in Heilongjiang, China. IRC Limited is also involved in the provision of general trading, financing, engineering, and procurement services; and development of titanium sponge. The company was founded in 2010 and is headquartered in Central, Hong Kong.",Metals & Mining,HK,10/21/2010,IRC Ltd,,,,0.17,1205876220.0,IRC Ltd,HKD,IRC Ltd,IRC Ltd,,IRC Ltd,1029.hk,,,IRC Ltd,,1
,,1030.HK,Seazen Group Ltd,HKD,HKSE,Real Estate,"Seazen Group Limited, formerly Future Land Development Holdings Limited, is principally engaged in the development, investment, management and sales of properties. The Company operates through two business segments. The A Share Company segment is mainly engaged in the development of residential properties and mixed-use complexes for sale and investment. The Non-A Share Companies segment is mainly engaged in the management of properties and provision of other services, including certain newly established businesses which are at state-up stage. The Company is also involved in the provision of construction design and consulting services, department store management services, as well as the investment and property marketing research services through its subsidiaries.",Real Estate,CN,11/18/2012,Seazen Group Ltd,,,,7.36,45705601000.0,Seazen Group Ltd,HKD,Seazen Group Ltd,Seazen Group Ltd,,Seazen Group Ltd,1030.hk,,,Seazen Group Ltd,,1
