Column1,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,order,first_letter
419.0,11215.0,HEI,HEICO Corp,USD,NYSE,Aerospace & Defense,"HEICO Corp. engages in the design, manufacture, and sale of aerospace, defense, and electronic related products and services. The company is headquartered in Hollywood, Florida and currently employs 5,900 full-time employees. The firm also manufactures various types of electronic equipment for the aviation, medical, telecommunications and electronics industries. The company operates through two segments: Flight Support Group (FSG) and Electronic Technologies Group (ETG). The FSG segment consists of HEICO Aerospace Holdings Corp. and HEICO Flight Support Corp. and their collective subsidiaries. The FSG segment designs and manufactures jet engine and aircraft component replacement parts. The ETG segment consists of HEICO Electronic Technologies Corp. and its subsidiaries. The ETG segment designs and produces mission-critical subcomponents for various markets, which are utilized in larger systems, including targeting, tracking, identification, testing, communications, telecom and computer systems.",Industrials,US,4/24/1998,Heico,Stock,"['Industrials', 'Aerospace & Defense']","['TGI', 'ESL', 'GE', 'SIF', 'UTX', 'WAIR']",126.68,16211619800.0,HEICO Corp,$,0,Heico,False,Heico,heico,"$90,000,000,016,211,600,000.00 ",,Heico,0.0,420,H
420.0,3369.0,HEI-A,HEICO Corp.,USD,NYSE,Aerospace & Defense,,Industrials,US,,HEICO Corp.,Stock,,,115.33,16153351200.0,HEICO Corporation,$,0,HEICO Corp.,False,HEICO ,heico,"$90,000,000,016,153,300,000.00 ",,HEICO,1.0,421,H
421.0,11246.0,HES,Hess Corp,USD,NYSE,Oil & Gas E&P,"Hess Corp is an exploration and production company, which engages in exploration, development, production, transportation, purchase & sale of crude oil, natural gas liquids and natural gas with production operations. The company is headquartered in New York City, New York and currently employs 1,708 full-time employees. The firm is engaged in exploration, development, production, transportation, purchase and sale of crude oil, natural gas liquids (NGL) and natural gas. The firm's segments include Exploration and Production, and Midstream. Its Exploration and Production segment explores for, develops, produces, purchases and sells crude oil, NGLs and natural gas with production operations primarily in the United States, Denmark, the Malaysia/Thailand Joint Development Area (JDA), Malaysia and Norway. The Midstream segment provides fee-based services, including crude oil and natural gas gathering, processing of natural gas and the fractionation of NGLs, transportation of crude oil by rail car, terminaling and loading crude oil and NGLs, and the storage and terminaling of propane, primarily in the Bakken shale play of North Dakota.",Energy,US,3/15/1926,Hess,Stock,"['Energy', 'Oil & Gas E&P', 'Oil & Gas - E&P']","['TOT', 'XOM', 'APC', 'OXY', 'BP', 'SNP', 'CVX', 'MRO', 'COP', 'RDS.A']",44.0,13511387100.0,Hess Corp,$,0,Hess,False,Hess,hess,"$90,000,000,013,511,300,000.00 ",,Hess,0.0,422,H
422.0,11564.0,HIG,Hartford Financial Services Group Inc,USD,NYSE,Insurance Diversified,"The Hartford Financial Services Group, Inc. is an insurance and financial services company. The company is headquartered in Hartford, Connecticut and currently employs 18,500 full-time employees. The firm's segments include Commercial Lines, which provides workers' compensation, property, automobile, marine, livestock, liability and umbrella coverages primarily throughout the United States; Personal Lines, which provides automobile, homeowners and personal umbrella coverages to individuals across the United States; Group Benefits, which provides group life, accident and disability coverage, and other products and services; Property & Casualty Other Operations, which includes certain property and casualty operations, and Mutual Funds, which provides investment management, administration, product distribution and related services to investors.",Financial Services,US,12/9/1985,Hartford Financial Services,Stock,"['Financial Services', 'Insurance - Diversified', 'Insurance']","['SIGI', 'ACGL', 'HALL', 'AEG', 'AFG', 'RLI', 'AIZ', 'GNW']",45.21,16200097800.0,Hartford Financial Services Group Inc,$,0,Hartford Financial Services,False,Hartford Financial Services,hartford-financial,"$90,000,000,016,200,000,000.00 ",,Hartford Financial Services,0.0,423,H
423.0,12038.0,HLT,Hilton Worldwide Holdings Inc,USD,NYSE,Lodging,"Hilton Worldwide Holdings, Inc. engages in the provision of hospitality businesses. The company is headquartered in Mc Lean, Virginia and currently employs 169,000 full-time employees. The firm is engaged in owning, leasing, managing and franchising hotels and resorts. The firm's segments include ownership, and management and franchise. Its global portfolio of owned and leased properties includes a range of hotels in gateway cities, such as New York City, London, San Francisco, Chicago, Sao Paolo and Tokyo. The firm's management and franchise segment manages hotels and licenses its brands to franchisees. Its brand portfolio includes Hilton Hotels & Resorts, Waldorf Astoria Hotels & Resorts, Conrad Hotels & Resorts, Canopy by Hilton, Curio-A Collection by Hilton, DoubleTree by Hilton, Embassy Suites by Hilton, Hilton Garden Inn, Hampton by Hilton, Tru by Hilton, Homewood Suites by Hilton and Home2 Suites by Hilton. As of December 31, 2016, the Company owned, leased, managed or franchised 4,875 hotel and resort properties, totaling 796,440 rooms in 104 countries and territories.",Consumer Cyclical,US,12/12/2013,Hilton Worldwide,Stock,"['Consumer Cyclical', 'Lodging', 'Travel & Leisure']","['CHH', 'WYND', 'H', 'MAR', 'IHG']",103.75,28770807800.0,Hilton Worldwide Holdings Inc,$,0,Hilton Worldwide,False,Hilton Worldwide,hilton-worldwide,"$90,000,000,028,770,800,000.00 ",,Hilton Worldwide,0.0,424,H
424.0,12089.0,HMC,Honda Motor Company Ltd.,USD,NYSE,Auto Manufacturers,,Consumer Cyclical,JP,,Honda Motor,Stock,"['Consumer Cyclical', 'Auto Manufacturers', 'Autos']","['TM', 'F', 'TTM', 'GM']",28.36,48584933000.0,Honda Motor Company Ltd.,$,0,Honda Motor,False,Honda Motor,honda-motor,"$90,000,000,048,584,900,000.00 ",,Honda Motor,0.0,425,H
425.0,9852.0,HOLX,Hologic Inc,USD,NASDAQ,Medical Instruments & Supplies,"Hologic, Inc. engages in the development, manufacture, and supply of diagnostics products, medical imaging systems, and surgical products dedicated to serve the healthcare needs of women. The company is headquartered in Marlborough, Massachusetts and currently employs 6,478 full-time employees. The firm operates through four segments: Diagnostics, Breast Health, GYN Surgical and Skeletal Health. The diagnostics products include Aptima family of assays, ThinPrep system, the Rapid Fetal Fibronectin Test and Procleix blood screening assays. The company offers viral load assays for the quantitation of Hepatitis B Virus (HBV), Hepatitis C Virus (HCV) and Human Immunodeficiency Virus-1 (HIV-1). The Breast Health products include breast imaging and related products and accessories, including digital mammography systems, computer-aided detection (CAD) and breast biopsy guidance systems. The GYN Surgical products include NovaSure Endometrial Ablation System and MyoSure Hysteroscopic Tissue Removal System. The Skeletal Health segment offers Discovery and Horizon X-ray bone densitometers and mini C-arm imaging systems.",Healthcare,US,3/1/1990,Hologic,Stock,"['Healthcare', 'Medical Instruments & Supplies', 'Medical Instruments & Equipment']","['DGX', 'ABT', 'BDX', 'BSX', 'GE', 'JNJ', 'TMO', 'PHG', 'XLV']",69.84,18087510000.0,Hologic Inc,$,Hologic,Hologic,False,Hologic,hologic,"$90,000,000,018,087,500,000.00 ",,Hologic,0.0,426,H
426.0,7705.0,HPE,Hewlett Packard Enterprise Co,USD,NYSE,Communication Equipment,"Hewlett Packard Enterprise Co. engages in the provision of information technology, technology and enterprise products, solutions, and services. The company is headquartered in San Jose, California and currently employs 61,600 full-time employees. The Companyâ€™s segments include: Enterprise Group, Software, Financial Services and Corporate Investments. The Enterprise Group segment provides its customers with the technology infrastructure they need to optimize traditional information technology (IT). The Software segment allows its customers to automate IT operations to simplify, accelerate and secure business processes and drives the analytics that turn raw data into actionable knowledge. The Financial Services segment enables flexible IT consumption models, financial architectures and customized investment solutions for its customers. The Corporate Investments segment includes Hewlett Packard Labs and certain business incubation projects, among others.",Technology,US,10/19/2015,Hewlett Packard Enterprise,Stock,"['Technology', 'Communication Equipment']",['XLK'],9.95,12799480800.0,Hewlett Packard Enterprise Co,$,HP Enterprise,HP Enterprise,False,HP Enterprise,hp-enterprise,"$90,000,000,012,799,400,000.00 ",,HP Enterprise,0.0,427,H
427.0,10148.0,HPQ,HP Inc,USD,NYSE,Computer Hardware,"HP Inc. enages in the provision of personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services. The company is headquartered in Palo Alto, California and currently employs 56,000 full-time employees. The firm provides personal computing and other access devices, imaging and printing products, and related technologies, solutions and services. Its segments include Personal Systems, Printing and Corporate Investments. The Personal Systems segment provides Commercial personal computers (PCs), Consumer PCs, workstations, thin clients, Commercial tablets and mobility devices, retail point-of-sale systems, displays and other accessories, software, support and services for the commercial and consumer markets. The Printing segment provides consumer and commercial printer hardware, supplies, media, solutions and services, as well as scanning devices. The Corporate Investments segment includes the operations of HP Labs and certain business incubation projects.",Technology,US,3/17/1961,HP,Stock,"['Technology', 'Computer Systems', 'Computer Hardware']",['XLK'],19.36,26590961700.0,HP Inc,$,0,HP,False,HP,hp,"$90,000,000,026,590,900,000.00 ",,HP,0.0,428,H
428.0,3479.0,HRG,HRG Group Inc.,USD,NYSE,Conglomerates,,Industrials,,,HRG Group Inc.,Stock,,,13.42,11268600000.0,HRG Group Inc.,$,0,HRG Group Inc.,False,HRG  .,hrg-inc,"$90,000,000,011,268,600,000.00 ",,HRG,3.0,429,H
429.0,10839.0,HRL,Hormel Foods Corp,USD,NYSE,Packaged Foods,"Hormel Foods Corp. engages in the production of meat and food products. The company is headquartered in Austin, Minnesota and currently employs 18,800 full-time employees. The firm operates through four segments: Grocery Products, which is engaged in the processing, marketing and sale of shelf-stable food products sold for the retail market and health and also consists of nutrition products, including Muscle Milk protein products. ; Refrigerated Foods, which consists of the processing, marketing and sale of branded and unbranded pork, beef, chicken and turkey products for retail, foodservice and fresh product customers; Jennie-O Turkey Store (JOTS), which consists of the processing, marketing and sale of branded and unbranded turkey products for retail, foodservice and fresh product customers; and International & Other, which includes Hormel Foods International Corporation, which manufactures, markets and sells the Company products internationally.",Consumer Defensive,US,1/16/1990,Hormel Foods,Stock,"['Consumer Defensive', 'Packaged Foods', 'Consumer Packaged Goods']",[],51.96,28038031400.0,Hormel Foods Corp,$,0,Hormel Foods,False,Hormel Foods,hormel-foods,"$90,000,000,028,038,000,000.00 ",,Hormel Foods,0.0,430,H
430.0,11950.0,HRS,Harris Corp.,USD,NYSE,Communication Equipment,,Technology,,,Harris,Stock,"['Technology', 'Communication Equipment']","['VSAT', 'CMTL', 'GD', 'NOC', 'RTN', 'COL', 'MSI', 'ITT', 'LLL', 'XLK']",196.9,23377129522.0,Harris Corporation,$,0,Harris,False,Harris,harris,"$90,000,000,023,377,100,000.00 ",,Harris,0.0,431,H
431.0,462.0,HSY,The Hershey,USD,NYSE,Confectioners,"The Hershey Co. engages in the manufacture and market of chocolate and sugar confectionery products. The company is headquartered in Hershey, Pennsylvania and currently employs 14,930 full-time employees. The firm's principal product offerings include chocolate and non-chocolate confectionery products; gum and mint refreshment products; pantry items, such as baking ingredients and beverages, and snack items, such as spreads, meat snacks, bars and snack bites and mixes. Its segments include North America, and International and Other. The North America segment includes its chocolate and non-chocolate confectionery business, as well as its grocery and snacks business. This includes developing and growing its business in chocolate and non-chocolate confectionery, pantry, food service and other snacking product lines. The firm distributes and sells confectionery products in export markets of Asia, Latin America, the Middle East, Europe, Africa and other regions. As of December 31, 2016, the Company marketed, sold and distributed its products under more than 80 brand names in approximately 70 countries across the world.",Consumer Defensive,US,12/1/1927,Hershey Co,Stock,"['Consumer Defensive', 'Confectioners', 'Consumer Packaged Goods']","['JBSS', 'HAIN', 'GIS', 'MDLZ', 'RMCF']",153.66,31983407100.0,The Hershey,$,Hershey,Hershey,False,Hershey,hershey,"$90,000,000,031,983,400,000.00 ",,Hershey,0.0,432,H
432.0,9854.0,HUBS,HubSpot Inc,USD,NYSE,Software Application,"HubSpot, Inc. provides cloud-based marketing and sales software platform that enables businesses to deliver an inbound experience. The company is headquartered in Cambridge, Massachusetts and currently employs 3,204 full-time employees. The firm's software platform features integrated applications to help businesses attract visitors to their Websites, convert visitors into leads, close leads into customers and delight customers so that they become promoters of those businesses. These integrated applications include social media, search engine optimization, blogging, Website content management, marketing automation, e-mail, sales productivity, customer relationship management (CRM), analytics and reporting. The firm's products include HubSpot Marketing, HubSpot CRM and HubSpot Sales. The firm offers Professional Services and support. The company offers professional services to educate and train customers on how to leverage its software platform and inbound marketing methodology to transform how their business attracts, engages and delights customers.",Technology,US,10/9/2014,HubSpot,Stock,"['Technology', 'Software - Application', 'Application Software']","['DMRC', 'PRO', 'PAYC', 'ZEN', 'XLK']",345.0,15831222300.0,HubSpot Inc,$,HubSpot,HubSpot,False,HubSpot,hubspot,"$90,000,000,015,831,200,000.00 ",,HubSpot,0.0,433,H
433.0,9963.0,HUM,Humana Inc,USD,NYSE,Health Care Plans,"Humana Inc. engages in the provision of health insurance services. The company is headquartered in Louisville, Kentucky and currently employs 41,600 full-time employees. The firm's segments include Retail, Group and Specialty, Healthcare Services and Individual Commercial. The Retail segment consists of Medicare benefits, including dental, vision, and other supplemental health and financial protection products. The Healthcare Services segment includes services offered to its health plan members, as well as to third parties, including pharmacy solutions, provider services, home-based services and clinical programs, as well as services and capabilities to manage population health. The Individual Commercial segment includes Individual Commercial products marketed under the HumanaOne brand.",Healthcare,US,5/18/1971,Humana,Stock,"['Healthcare', 'Health Care Plans']","['CI', 'UNH', 'AET', 'CNC', 'MOH', 'ANTM', 'XLV']",426.0,56377266000.0,Humana Inc,$,0,Humana,False,Humana,humana,"$90,000,000,056,377,200,000.00 ",,Humana,0.0,434,H
434.0,11639.0,HZNP,Horizon Therapeutics PLC,USD,NASDAQ,Drug Manufacturers General,"Horizon Therapeutics Plc is a biopharmaceutical company, which is engages in the research, development, and marketing of pharmaceutical products. The company is headquartered in Dublin, Dublin and currently employs 1,175 full-time employees. The firm is focused on researching, developing and commercializing medicines that address needs for people impacted by rare and rheumatic diseases. The firm markets approximately 10 medicines, of which 6 are for rare and rheumatic diseases. The firm's marketed medicines are ACTIMMUNE (interferon gamma-1b), BUPHENYL (sodium phenylbutyrate) Tablets and Powder, DUEXIS (ibuprofen/famotidine), KRYSTEXXA (pegloticase), PENNSAID (diclofenac sodium topical solution) 2% weight per weight (w/w), or PENNSAID 2%, PROCYSBI (cysteamine bitartrate) delayed-release capsules, QUINSAIR (aerosolized form of levofloxacin), RAVICTI (glycerol phenylbutyrate) Oral Liquid, RAYOS (prednisone) delayed-release tablets and VIMOVO (naproxen/esomeprazole magnesium).",Healthcare,IE,8/11/2010,Horizon Pharma,Stock,"['Healthcare', 'Drug Manufacturers - Specialty & Generic', 'Drug Manufacturers']","['AMGN', 'BSTC', 'AZN', 'PFE', 'RDY', 'MRK', 'ALDR', 'RDUS', 'XLV']",76.19,16815895600.0,Horizon Therapeutics PLC,$,0,Horizon Pharma,False,Horizon Pharma,horizon-pharma,"$90,000,000,016,815,800,000.00 ",,Horizon Pharma,0.0,435,H
1547.0,10840.0,H,Hyatt Hotels Corp,USD,NYSE,Lodging,"Hyatt Hotels Corp. engages in the development and management of resort and hotel chains. The company is headquartered in Chicago, Illinois and currently employs 54,000 full-time employees. The firm develops, owns, operates, manages, franchises, licenses or provides services to a portfolio of properties. The firm operates through four segments: owned and leased hotels; Americas management and franchising (Americas); ASPAC management and franchising (ASPAC), and EAME/SW Asia management and franchising (EAME/SW Asia). The owned and leased hotels segment consists of its owned and leased full service and select service hotels. The Americas segment consists of its management and franchising of properties located in the United States, Latin America, Canada and the Caribbean. The ASPAC segment consists of its management and franchising of properties located in Southeast Asia, as well as China, Australia, South Korea, Japan and Micronesia. The EAME/SW Asia segment consists of its management and franchising of properties located in Europe, Africa, the Middle East, India, Central Asia and Nepal.",Consumer Cyclical,US,11/5/2009,Hyatt Hotels,Stock,"['Consumer Cyclical', 'Lodging', 'Travel & Leisure']","['MTN', 'WYND', 'MAR', 'HLT', 'IHG']",65.15,6591616500.0,Hyatt Hotels Corp,$,0,Hyatt Hotels,False,Hyatt Hotels,hyatt-hotels,"$9,000,000,006,591,610,000.00 ",,Hyatt Hotels,0.0,1548,H
1548.0,10897.0,HAE,Haemonetics Corp,USD,NYSE,Medical Instruments & Supplies,"Haemonetics Corp. engages in the development and distribution of hematology products and solutions. The company is headquartered in Braintree, Massachusetts and currently employs 3,216 full-time employees. The firm provides various products to customers involved in the processing, handling and analysis of blood. The firm's segments include Japan, EMEA, North America Plasma and All Other. Haemonetics provides plasma collection systems and software, which enable plasma fractionators to make pharmaceuticals. The firm enables plasma collection customers to source from it a range of products necessary for plasma collection and storage, including PCS brand plasma collection equipment and disposables, plasma collection containers and intravenous solutions, such as saline. Haemonetics offers automated blood component and manual whole blood collection systems to blood collection centers to collect blood products. The firm offers a range of blood management solutions. The firm has a suite of integrated software solutions, which include solutions for blood drive planning and blood collection.",Healthcare,US,10/17/1979,Haemonetics,Stock,"['Healthcare', 'Medical Instruments & Supplies', 'Medical Instruments & Equipment']","['CERS', 'BAX', 'BDX', 'JNJ', 'SYK', 'TMO', 'PKI', 'MDT', 'XLV']",106.65,5415398900.0,Haemonetics Corp,$,0,Haemonetics,False,Haemonetics,haemonetics,"$9,000,000,005,415,390,000.00 ",,Haemonetics,0.0,1549,H
1549.0,11378.0,HAIN,Hain Celestial Group Inc,USD,NASDAQ,Packaged Foods,"Hain Celestial Group, Inc. engages in the production and distribution of organic and natural products. The company is headquartered in New Hyde Park, New York and currently employs 5,441 full-time employees. The firm and its subsidiaries manufacture, market, distribute and sell organic and natural products under brand names which are sold as better-for-you products. The firm's segments include United States, United Kingdom and Rest of World. Its Rest of World segment includes Canada and Europe. The firm's brand names include Almond Dream, Bearitos, BluePrint, Celestial Seasonings, Cully & Sully, Danival, DeBoles, Earth's Best, Ella's Kitchen, Europe's Best, Farmhouse Fare, Frank Cooper's, Gale's, Garden of Eatin', GG UniqueFiber, Hartley's, Health Valley, Imagine, Johnson's Juice Co., Joya, Lima, The Greek Gods, Walnut Acres, Yves Veggie Cuisine and Yorkshire Provender. Its personal care products are marketed under the Alba Botanica, Avalon Organics, Earth's Best, JASON, Live Clean and Queen Helene brands.",Consumer Defensive,US,11/16/1993,The Hain Celestial,Stock,"['Consumer Defensive', 'Packaged Foods', 'Consumer Packaged Goods']","['CPB', 'GIS', 'SJM', 'THS', 'MDLZ', 'KHC']",34.77,3499148540.0,Hain Celestial Group Inc,$,0,The Hain Celestial,False,The Hain Celestial,the-hain-celestial,"$9,000,000,003,499,140,000.00 ",,The Hain Celestial,0.0,1550,H
