Column1,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,order,first_letter
,,2011.HK,China Apex Group Ltd,HKD,HKSE,Consumer Durables & Apparel,"China Apex Group Ltd. is an investment company, which designs, manufactures, and sells finished zipper, flat knit ribs, and other garment accessories. The company employs 827 full-time employees The firm operates two business segments through its subsidiaries. The Mainland China segment manufactures zippers products and sells to customers in mainland China. The Overseas segment purchases zipper products from segment of mainland China and sells to overseas customers. The firm is also involved in the scrap material, zipper components and molds business.","Textiles, Apparel & Luxury Goods",HK,1/12/2011,China Apex Group Ltd,,,,2.43,1129473790.0,China Apex Group Ltd,HKD,China Apex Group Ltd,China Apex Group Ltd,,China Apex Group Ltd,2011.hk,,,China Apex Group Ltd,,9934,2
,,2012.HK,Sunshine Oilsands Ltd,HKD,HKSE,Energy,"Sunshine Oilsands Ltd. is principally engaged in the exploration and development of oil properties for the future production of bitumen in the Athabasca oil sands region in Alberta, Canada. The Companyâ€™s subsidiaries include Sunshine Oilsands (Hong Kong) Ltd. and Boxian Investments Limited. Through its subsidiaries, the Company is also engaged in the provision of management services and pursuing of new investment opportunities.",Energy ,CA,3/1/2012,Sunshine Oilsands Ltd,,,,1.62,209879104.0,Sunshine Oilsands Ltd,HKD,Sunshine Oilsands Ltd,Sunshine Oilsands Ltd,,Sunshine Oilsands Ltd,2012.hk,,,Sunshine Oilsands Ltd,,9935,2
,,2013.HK,Weimob Inc,HKD,HKSE,Software & Services,"Weimob Inc., an investment holding company, provides cloud-based commerce and marketing solutions in the People's Republic of China. The company operates in two segments, SaaS Products and Targeted Marketing Service. It offers software as a service products, such as commerce cloud products, which include Wei Mall, an integrated e-commerce solution; Smart Retail, a solution for offline retail merchants; Ke Lai Dian, a WeChat-based solution for merchants; Smart Restaurant that targets merchants in the restaurant and catering industry; Cloud Store, a vertical solution for the food delivery industry, featuring mobile ordering, online payment, receipt issuing, physical delivery, mobile social networking marketing, sales promotion, and customer membership management services; Smart Hotel for merchants in the hospitality industry; Smart Beauty, which provides a solution for the beauty industry merchants; Smart Meeting, a digital conference solution; and Smart Traveling, a solution for travel agencies. The company also provides Marketing Cloud, including Wei Station that enables enterprises and brands to establish their own official WeChat Mini Program-based website; Smart Marketing, a marketing platform for enterprises; and Wei Form, a general solution for merchants with various information collection, as well as Sales Pusher, an intelligent solution for enterprises to enhance the customer acquisition capability of their sales force. In addition, it offers Targeted Marketing, a platform for mobile advertising. The company was founded in 2013 and is headquartered in Shanghai, the People's Republic of China.",Technology,CN,1/15/2019,Weimob Inc,,,,29.45,67016417000.0,Weimob Inc,HKD,Weimob Inc,Weimob Inc,,Weimob Inc,2013.hk,,,Weimob Inc,,9936,2
,,2014.HK,Ozner Water International Holding Ltd,HKD,HKSE,Consumer Durables & Apparel,"Ozner Water International Holding Limited, an investment holding company, engages in the water purification, air sanitization, supply chain, and other businesses in the People's Republic of China. The company's Water Purification segment sells and leases water purification machines; and provides training services to distributors. The Air Sanitisation segment engages in the provision of air sanitization construction, and related consulting and training services; and sale of air sanitization products. The Supply Chain segment sells micro motor products. The Other segment provides financing services in lending loans to distributors. It is also involved in the development and manufacture of water purification and air sanitization products, as well as micro motor products; and provision of finance leasing/leasing/factoring, and water purifying services. Ozner Water International Holding Limited was incorporated in 2013 and is headquartered in Shanghai, the People's Republic of China.",Consumer products,CN,6/17/2014,Ozner Water International Holding Ltd,,,,0.09,189414912.0,Ozner Water International Holding Ltd,HKD,Ozner Water International Holding Ltd,Ozner Water International Holding Ltd,,Ozner Water International Holding Ltd,2014.hk,,,Ozner Water International Holding Ltd,,9937,2
,,2017.HK,Chanhigh Holdings Ltd,HKD,HKSE,Capital Goods,"Chanhigh Holdings Limited, an investment holding company, provides landscape and municipal works construction, and maintenance services in the People's Republic of China. It operates through four segments: Landscape Construction, Municipal Works Construction, Building Works, and Others. The Landscape Construction segment undertakes works of municipal and private landscaping projects, such as planting of trees, modifying the layout of land, foundation works for landscape construction, building and construction of parks, etc. The Municipal Works Construction segment primarily conducts municipal or local government works, such as municipal road construction, water and lighting works, etc. The Building Works segment constructs gas stations, auto repair shops, office buildings and temporary warehouses, etc. The Others segment provides maintenance and heritage restoration services, as well as undertakes renovation works and acts as an agent in the trading of construction materials. Chanhigh Holdings Limited was founded in 2001 and is headquartered in Ningbo, China.",Construction,CN,3/31/2017,Chanhigh Holdings Ltd,,,,0.58,358731168.0,Chanhigh Holdings Ltd,HKD,Chanhigh Holdings Ltd,Chanhigh Holdings Ltd,,Chanhigh Holdings Ltd,2017.hk,,,Chanhigh Holdings Ltd,,9938,2
,,2018.HK,AAC Technologies Holdings Inc,HKD,HKSE,Technology Hardware & Equipment,"AAC Technologies Holdings Inc., an investment holding company, provides solutions to enhance user experience of smart mobile devices in China and internationally. The company operates through Dynamic Components, Electromagnetic Drives and Precision Mechanics, Micro Electro-Mechanical System Components, and Other Products segments. It researches, develops, manufactures, and sells acoustic products, electronic components, tooling and precision components, and electronics related accessories and components; and offers electroplating services. The company's products include miniature speaker modules, receivers, and speakers; and optics, RF antennas traditional microphones, and headsets. The company was formerly known as AAC Acoustic Technologies Holdings Inc. and changed its name to AAC Technologies Holdings Inc. in May 2011. AAC Technologies Holdings Inc. was founded in 1993 and is headquartered in Shenzhen, China.",Electrical Equipment,CN,8/9/2005,AAC Technologies Holdings Inc,,,,42.25,51059122000.0,AAC Technologies Holdings Inc,HKD,AAC Technologies Holdings Inc,AAC Technologies Holdings Inc,,AAC Technologies Holdings Inc,2018.hk,,,AAC Technologies Holdings Inc,,9939,2
,,2019.HK,Dexin China Holdings Company Ltd,HKD,HKSE,Real Estate,"Dexin China Holdings Company Limited, an investment holding company, engages in the property development business in China. It operates through three segments: Property Development and Constructions, Property Investment, and Other Businesses. The company develops residential and commercial properties; and develops, operates, and manages commercial and mixed use properties. It is also involved in property construction and project management activities; lease of commercial properties; and hotel operation activities. The company was founded in 1993 and is headquartered in Hangzhou, China. Dexin China Holdings Company Limited is a subsidiary of Tak Shin International Limited.",Real Estate,CN,2/26/2019,Dexin China Holdings Company Ltd,,,,2.98,8049993200.0,Dexin China Holdings Company Ltd,HKD,Dexin China Holdings Company Ltd,Dexin China Holdings Company Ltd,,Dexin China Holdings Company Ltd,2019.hk,,,Dexin China Holdings Company Ltd,,9940,2
,,2020.HK,ANTA Sports Products Ltd,HKD,HKSE,Consumer Durables & Apparel,"ANTA Sports Products Limited designs, researches, develops, manufactures, markets, trades in, and retails sporting footwear, apparel, and accessories in the People's Republic of China, Mainland China, Hong Kong, Macao, and Singapore. The company offers sportswear, including running, cross-training, basketball, soccer, boxing, football, outdoor, women's fitness, and skiing products, as well as sports fashion clothing, kid's sports fashion clothing and sportswear, and leisure footwear products under the FILA, FILA KIDS, KINGKOW, KOLON SPORT, SPRANDI, FILA FUSION, ANTA, DESCENTE, and ANTA KIDS brands. It also provides management, product design, logistics, and information technology services; manufactures shoe soles; holds trademarks; and develops properties. The company offers its products through street stores, shopping malls, department stores, outlet stores, and e-commerce platforms, as well as online. As of December 31, 2019, it operated 10,516 ANTA stores; 1,951 FILA stores; and 136 DESCENTE stores. The company also exports and imports sporting shoes. The company was founded in 1994 and is headquartered in Jinjiang, the People's Republic of China. ANTA Sports Products Limited is a subsidiary of Anta International Group Holdings Limited.","Textiles, Apparel & Luxury Goods",CN,7/10/2007,ANTA Sports Products Ltd,,,,145.3,393000000000.0,ANTA Sports Products Ltd,HKD,ANTA Sports Products Ltd,ANTA Sports Products Ltd,,ANTA Sports Products Ltd,2020.hk,,,ANTA Sports Products Ltd,,9942,2
,,2022.HK,Digital Hollywood Interactive Ltd,HKD,HKSE,Media & Entertainment,"Digital Hollywood Interactive Limited, an investment holding company, publishes online games for China-based game developers in North America, Europe, the People's Republic of China, and internationally. The company develops, operates, and publishes various games primarily consisting of casual games, and mid-and hardcore games in web and mobile formats to various demographic user communities; and provides game redesign, optimization, marketing, distribution, monetization, payment support, and other user-related services. It also offers marketing and technical support services. The company was founded in 2010 and is headquartered in Guangzhou, China.",Media,CN,12/15/2017,Digital Hollywood Interactive Ltd,,,,0.11,220000000.0,Digital Hollywood Interactive Ltd,HKD,Digital Hollywood Interactive Ltd,Digital Hollywood Interactive Ltd,,Digital Hollywood Interactive Ltd,2022.hk,,,Digital Hollywood Interactive Ltd,,9943,2
,,2023.HK,China Ludao Technology Company Ltd,HKD,HKSE,Household & Personal Products,"China Ludao Technology Company Limited, an investment holding company, researches and develops, manufactures, and sells aerosol, chemical, and related products in Mainland China, the United States, Europe, Japan, Chile, and internationally. It offers aerosol products for household and auto care, air fresheners, personal care products, and insecticides. The company sells its products through a network of distributors under the Green Island, Ludao, JIERJIA, and EAGLEIN KING brand names. In addition, the company is involved in the clean energy business of collection and utilization of sewage source thermal energy. The company was formerly known as China Ludao Holdings Limited and changed its name to China Ludao Technology Company Limited in July 2012. China Ludao Technology Company Limited was founded in 2002 and is headquartered in Taizhou, the People's Republic of China.",Consumer products,HK,10/11/2013,China Ludao Technology Company Ltd,,,,0.99,486882016.0,China Ludao Technology Company Ltd,HKD,China Ludao Technology Company Ltd,China Ludao Technology Company Ltd,,China Ludao Technology Company Ltd,2023.hk,,,China Ludao Technology Company Ltd,,9944,2
,,2025.HK,Ruifeng Power Group Company Ltd,HKD,HKSE,Automobiles & Components,"Ruifeng Power Group Company Limited, an investment holding company, engages in design, development, production, and sale of cylinder blocks and heads in the People's Republic of China. The company also offers structural components of cylinder blocks, including bearing caps and flywheels. It serves manufacturers of vehicles, including passenger, commercial, and industrial vehicles, as well as engine producers. The company was founded in 2002 and is headquartered in Shenzhou, the People's Republic of China. Ruifeng Power Group Company Limited is a subsidiary of Dragon Rise Ventures Limited.",Auto Components,CN,1/5/2018,Ruifeng Power Group Company Ltd,,,,1.08,864000060.0,Ruifeng Power Group Company Ltd,HKD,Ruifeng Power Group Company Ltd,Ruifeng Power Group Company Ltd,,Ruifeng Power Group Company Ltd,2025.hk,,,Ruifeng Power Group Company Ltd,,9945,2
,,2028.HK,Jolimark Holdings Ltd,HKD,HKSE,Technology Hardware & Equipment,"Jolimark Holdings Limited, an investment holding company, manufactures and sells printers and other electronic products in the People's Republic of China and internationally. The company offers rolling and flatbed dot matrix printers, passbook printers, thermal and dot matrix POS solutions, mini printers, tax control ECRs, DLP projectors, and other electronic products under the Jolimark brand name. It also designs, manufactures, and sells business equipment, tax control equipment, and other electronic products on EMS/ODM/OEM basis. In addition, the company is involved in the distribution of EPSON branded SIDM printers; research and development of the inkjet print heads and Internet of Things; and provision of import and export service for electronic business. Further, it operates as a logistics agent. The company was incorporated in 2004 and is headquartered in Jiangmen, the People's Republic of China. Jolimark Holdings Limited is a subsidiary of Kytronics Holdings Limited.",Technology,HK,6/29/2005,Jolimark Holdings Ltd,,,,0.24,147091440.0,Jolimark Holdings Ltd,HKD,Jolimark Holdings Ltd,Jolimark Holdings Ltd,,Jolimark Holdings Ltd,2028.hk,,,Jolimark Holdings Ltd,,9946,2
,,2030.HK,Cabbeen Fashion Ltd,HKD,HKSE,Consumer Durables & Apparel,"Cabbeen Fashion Limited, a fashion casual menswear company, engages in the design, wholesale, and retail of menswear and related accessories in the People's Republic of China. The company offers apparel, shoes, and accessories for men, women, and children under the Cabbeen, Cabbeen Urban, Cabbeen Love, and 2AM brands. As of December 31, 2019, it operated approximately 887 retail shops through a network of 6 wholesale distributors, 19 consignment distributors, and 135 sub distributors. The company also sells its products through online shops, such as T-mall, JD.com, WeChat mall, and vipshop, as well as franchise stores; and a wholesale and consignment basis to other online distributors. It is also involved in the real estate development and trademark holding activities. The company is headquartered in Guangzhou, China.","Textiles, Apparel & Luxury Goods",CN,10/28/2013,Cabbeen Fashion Ltd,,,,3.18,2126125820.0,Cabbeen Fashion Ltd,HKD,Cabbeen Fashion Ltd,Cabbeen Fashion Ltd,,Cabbeen Fashion Ltd,2030.hk,,,Cabbeen Fashion Ltd,,9947,2
,,2033.HK,Time Watch Investments Ltd,HKD,HKSE,Consumer Durables & Apparel,"Time Watch Investments Limited, an investment holding company, operates as a manufacturer, brand-owner, and retailer of watches in the People's Republic of China. The company operates through four segments: Tian Wang Watch, Balco Watch, Watch Movements Trading, and Other Brands (PRC). It designs, manufactures, assembles, trades, sells, and retails watches under the Tian Wang and Balco brand names. In addition, the company trades in watch movements to other watch manufacturers and distributors; imports and retails watches of other brands; distributes owned and licensed international watch brands; and provides marketing and consulting services. Further, it is involved in the property investment business. As of June 30, 2020, the company operated 2,738 point of sales stores. The company was founded in 1988 and is headquartered in Kowloon, Hong Kong. Time Watch Investments Limited is a subsidiary of Red Glory Investments Limited.","Textiles, Apparel & Luxury Goods",HK,2/5/2013,Time Watch Investments Ltd,,,,0.81,1681924480.0,Time Watch Investments Ltd,HKD,Time Watch Investments Ltd,Time Watch Investments Ltd,,Time Watch Investments Ltd,2033.hk,,,Time Watch Investments Ltd,,9948,2
,,2038.HK,FIH Mobile Ltd,HKD,HKSE,Technology Hardware & Equipment,"FIH Mobile Limited, an investment holding company, provides integrated manufacturing services for the handset industry worldwide. It operates through three segments: Asia, Europe, and America. The company manufactures, distributes, and trades handsets and communication products, as well as offers repair services. It is also involved in the research and development activity; and provides ancillary logistics services. The company was formerly known as Foxconn International Holdings Limited and changed its name to FIH Mobile Limited in May 2013. The company was incorporated in 2000 and is headquartered in Langfang, the People's Republic of China. FIH Mobile Limited is a subsidiary of Foxconn (Far East) Limited.",Electrical Equipment,CN,2/3/2005,FIH Mobile Ltd,,,,1.18,9540086800.0,FIH Mobile Ltd,HKD,FIH Mobile Ltd,FIH Mobile Ltd,,FIH Mobile Ltd,2038.hk,,,FIH Mobile Ltd,,9949,2
,,2048.HK,E-House (China) Enterprise Holdings Ltd,HKD,HKSE,Real Estate,"E-House (China) Enterprise Holdings Limited, an investment holding company, provides real estate transaction services in China. It primarily offers real estate agency, real estate data and consulting, and real estate brokerage network services to real estate developers, brokerage firms, banks, investors, and government and non-profit organizations. The company also provides technology and information development and consulting services, and real estate marketing services. E-House (China) Enterprise Holdings Limited was founded in 2000 and is headquartered in Shanghai, China.",Real Estate,CN,7/20/2018,E-House (China) Enterprise Holdings Ltd,,,,7.15,12505779200.0,E-House (China) Enterprise Holdings Ltd,HKD,E-House (China) Enterprise Holdings Ltd,E-House (China) Enterprise Holdings Ltd,,E-House (China) Enterprise Holdings Ltd,2048.hk,,,E-House (China) Enterprise Holdings Ltd,,9950,2
,,2051.HK,51 Credit Card Inc,HKD,HKSE,Diversified Financials,"51 Credit Card Inc., an investment holding company, operates an online credit card management platform in the People's Republic of China. Its primary apps include 51 Credit Card Manager, 51 Renpin, and 51 Renpin Loan. The company offers personal financial services comprising personal credit management, credit card technology, and online credit facilitation and investment services. It also provides prepaid card issuance and acceptance, and internet payment services; loan collection services; micro loan products; financing guarantee service; post-loan management; employees' incentive operations; insurance broking; consulting; and trust loans to borrowers recommended by a service vendor. In addition, it develops and operates apps, and operates fund sales. The company was founded in 2012 and is headquartered in Hangzhou, China.",Financial Services,CN,7/13/2018,51 Credit Card Inc,,,,0.76,1032323200.0,51 Credit Card Inc,HKD,51 Credit Card Inc,51 Credit Card Inc,,51 Credit Card Inc,2051.hk,,,51 Credit Card Inc,,9951,2
,,2060.HK,Pujiang International Group Ltd,HKD,HKSE,Capital Goods,"Pujiang International Group Limited, a technology-based manufacturing company, manufactures, installations, and sells customised prestressed steel materials and cables in the People's Republic of China. The company's Cable Business segment provides long-span suspension bridges and long-span cable-stayed cables under the Pujiang Cable brand used for various cable-structured projects, such as cablestayed bridges, tied arch bridges, mast towers, and roofs. Its Prestressed Materials Business segment offers rare earth coated, plain surface, and galvanized prestressed materials under the Ossen brand used in manufacturing and construction projects. Pujiang International Group Limited was founded in 1991 and is headquartered in Shanghai, the People's Republic of China.",Machinery,CN,5/28/2019,Pujiang International Group Ltd,,,,2.9,2352027650.0,Pujiang International Group Ltd,HKD,Pujiang International Group Ltd,Pujiang International Group Ltd,,Pujiang International Group Ltd,2060.hk,,,Pujiang International Group Ltd,,9952,2
,,2066.HK,Shengjing Bank Co Ltd,HKD,HKSE,Banks,"Shengjing Bank Co., Ltd. provides banking products and services to individual and corporate customers in Mainland China. Its Corporate Banking segment offers corporate loans and advances, trade financing and deposit taking services, agency services, and remittance and settlement services to corporations, government agencies, and financial institutions. The company's Retail Banking segment provides financial products and services to retail customers, including personal loans and deposit taking services, bank cards, personal wealth management services, remittance and settlement services, and collection and payment agency services. Its Treasury Business segment is involved in inter-bank money market transactions, repurchases transactions, and investment activities, as well as trading in debt securities. The company also provides investment in equities, and online and mobile banking services. As of December 31, 2019, it operated 206 outlet networks, including one head office, three branch-level specialized institutions, 18 branches, 7 small and micro sub-branches, and 177 sub-branches; and 1,692 self-service facilities, such as cash recycling systems, inquiry and payment machines, mobile card activating machines, VTMs, smart counters, cash recycling systems, interactive desktops, and other self-service facilities. The company was formerly known as Shenyang Commercial Bank Co., Ltd. and changed its name to Shengjing Bank Co., Ltd. in February 2007. Shengjing Bank Co., Ltd. was founded in 1997 and is headquartered in Shenyang, the People's Republic of China.",Banking,CN,12/29/2014,Shengjing Bank Co Ltd,,,,7.11,62544396000.0,Shengjing Bank Co Ltd,HKD,Shengjing Bank Co Ltd,Shengjing Bank Co Ltd,,Shengjing Bank Co Ltd,2066.hk,,,Shengjing Bank Co Ltd,,9953,2
