Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
594.0,10981.0,OTEX,Open Text Corp,USD,NASDAQ,Software Application,"Open Text Corp. engages in the design, development, marketing and sales of enterprise information management software and solutions. The company is headquartered in Waterloo, Ontario and currently employs 13,100 full-time employees. The firm provides a platform and suite of software products and services that assist organizations in finding, utilizing, and sharing business information from any device. The firm designs, develops, markets and sells Enterprise Information Management (EIM) software and solutions. Its EIM offerings include Enterprise Content Management (ECM), Business Process Management (BPM), Customer Experience Management (CEM), Business Network, Discovery and Analytics. Its software and services allow organizations to manage the information that flows into, out of, and throughout the enterprise as part of daily operations. Its solutions incorporate collaborative and mobile technologies and are delivered for on-premises deployment, as well as through cloud, hybrid and managed hosted services models.",Technology,CA,6/26/1998,Open Text,Stock,"['Technology', 'Software - Application', 'Application Software']","['MSFT', 'TISA', 'ADBE', 'ADSK', 'BVSN', 'SAP', 'IBM', 'HPQ', 'XLK']",41.95,11449120800.0,Open Text Corp,$,0,Open Text,False,Open Text,open-text,"$90,000,000,011,449,100,000.00 ",,Open Text,0.0,O
595.0,5368.0,OTIS,Otis Worldwide Corp,USD,NYSE,Specialty Industrial Machinery,"Otis Worldwide Corporation is an elevator and escalator manufacturing, installation and service company. The Company operates through two segments: New Equipment and Service. Through its New Equipment segment, it designs, manufactures, sells and installs a range of passenger and freight elevators, as well as escalators and moving walkways for residential and commercial buildings, and infrastructure projects. It sells its New Equipment units directly to customers, as well as through agents and distributors globally. Through its Service segment, it performs maintenance and repair services for both its products and those of other manufacturers and provides services to upgrade elevators and escalators. It provides OTIS ONE, an Internet of Things (IoT) based solution to connect elevators to OtisLine. It also provides Gen2 system and ReGen system solutions. The Company serves customers in over 200 countries and territories.",Industrials,US,3/18/2020,Otis Worldwide Corp,Stock,,,66.12,28642854900.0,Otis Worldwide Corp,$,Otis Worldwide,Otis Worldwide,False,Otis Worldwide,otis-worldwide,"$90,000,000,028,642,800,000.00 ",,Otis Worldwide,0.0,O
596.0,10459.0,OXY,Occidental Petroleum Corp,USD,NYSE,Oil & Gas E&P,"Occidental Petroleum Corp. engages in the exploration and production of oil and natural gas. The company is headquartered in Houston, Texas and currently employs 11,000 full-time employees. The firm has operations in the United States, Middle East and Latin America. The company operates through three segments: Oil and Gas, Chemical (OxyChem) and Midstream and Marketing. Its Oil and Gas segment explores for, develops and produces oil and condensate, natural gas liquids (NGLs) and natural gas. Its OxyChem segment primarily manufactures and markets basic chemicals and vinyls. OxyChem also manufactures polyvinyl chloride (PVC) resins, chlorine and caustic soda and has manufacturing facilities in the United States, Canada and Latin America. Midstream and Marketing segment purchases, markets, gathers, processes, transports and stores oil, condensate, NGL, natural gas, carbon dioxide and power. Through its subsidiary, Oxy Low Carbon Ventures, LLC it develops carbon capture, utilization and storage projects that source anthropogenic carbon dioxide.",Energy,US,3/3/1964,Occidental Petroleum,Stock,"['Energy', 'Oil & Gas E&P', 'Oil & Gas - E&P']","['XOM', 'DVN', 'APC', 'APA', 'SWN', 'EOG', 'CVX', 'MRO', 'COP', 'HES']",11.9,11081387000.0,Occidental Petroleum Corp,$,0,Occidental Petroleum,False,Occidental Petroleum,occidental-petroleum,"$90,000,000,011,081,300,000.00 ",,Occidental Petroleum,0.0,O
1983.0,10908.0,OA,Orbital ATK Inc.,USD,NYSE,Aerospace & Defense,,Industrials,,,Orbital ATK,Stock,[],[],134.5,7800710000.0,Orbital ATK Inc.,$,0,Orbital ATK,False,Orbital ATK,orbital-atk,"$9,000,000,007,800,710,000.00 ",,Orbital ATK,0.0,O
1984.0,11774.0,OAK,Oaktree Capital Group LLC Class A Units,USD,NYSE,Asset Management,,Financial Services,,,Oaktree Capital Group Units,Stock,"['Financial Services', 'Asset Management']","['AMG', 'BLK', 'AB', 'BX', 'OZM', 'IVZ', 'GBL', 'APO', 'CG']",48.89,3448016140.0,Oaktree Capital Group LLC Class A Units Representing Limited Liability Company Interests,$,0,Oaktree Capital Group Units,False,Oaktree Capital  Units,oaktree-capital,"$9,000,000,003,448,010,000.00 ",,Oaktree Capital  Units,0.0,O
1985.0,396.0,OC,Owens Corning Inc,USD,NYSE,Building Products & Equipment,"Owens Corning engages in the development, manufacture, and marketing of insulation, roofing, and fiberglass composites. The company is headquartered in Toledo, Ohio and currently employs 20,000 full-time employees. The firm's products range from glass fiber used to reinforce composite materials for transportation, electronics, marine, infrastructure, wind-energy and other markets to insulation and roofing for residential, commercial and industrial applications. The firm's segments include Composites, Insulation and Roofing. The Composites segment sells glass fiber and/or glass mat directly to a small number of shingle manufacturers. Its insulating products include thermal and acoustical batts, loosefill insulation, foam sheathing and accessories, and these are sold under brand names, such as Owens Corning PINK FIBERGLAS Insulation. The primary products in the Roofing segment are laminate and strip asphalt roofing shingles. Its other products include oxidized asphalt, roofing components and synthetic packaging materials.",Industrials,US,10/23/2006,Owens Corning,Stock,"['Basic Materials', 'Building Materials']","['PATK', 'GLW', 'LPX', 'MAS', 'PPG', 'ASPN', 'DWDP']",69.26,7496217600.0,Owens Corning Inc,$,Owens Corning,Owens Corning,False,Owens Corning,owens-corning,"$9,000,000,007,496,210,000.00 ",,Owens Corning,0.0,O
1986.0,5295.0,OCFT,OneConnect Financial Technology Co Ltd,CNY,NYSE,Software Application,"OneConnect Financial Technology Co. Ltd. engages in providing cloud-native technology solutions to financial institutions in China. The company is headquartered in Shenzhen, Guangdong and currently employs 2,695 full-time employees. The firm integrates financial services industry expertise with technology to provide technology applications and technology-enabled business services to financial institutions and financial services industry, including banking, insurance and asset management. The firm has technology solutions across the full scope from sales and marketing and risk management to customer services and operations, as well as technology infrastructure such as data management and cloud services. The firm conducts its businesses primarily within the domestic market.",Technology,CN,12/13/2019,OneConnect Financial Technology Co Ltd,Stock,,,20.72,7651771900.0,OneConnect Financial Technology Co Ltd,CNY,OneConnect Financial Technology,OneConnect Financial Technology,False,OneConnect Financial Tech,oneconnect-financial,"$9,000,000,007,651,770,000.00 ",,OneConnect Financial Tech,0.0,O
1987.0,5264.0,OCIP,OCI Partners LP,USD,NYSE,Chemicals,,Basic Materials,,,OCI Partners LP,Stock,"['Basic Materials', 'Chemicals']",[],11.5,1000500000.0,OCI Partners LP representing Limited Partner Interests,$,0,OCI Partners LP,False,OCI Partners ,oci,"$9,000,000,001,000,500,000.00 ",,OCI Partners,1.0,O
1988.0,11172.0,OCLR,Oclaro Inc.,USD,NASDAQ,Semiconductors,,Technology,,,Oclaro,Stock,"['Technology', 'Semiconductors']","['CSCO', 'FNSR', 'NPTN', 'EMKR', 'AAOI', 'VIAV', 'XLK']",8.27,1421580000.0,Oclaro Inc.,$,0,Oclaro,False,Oclaro,oclaro,"$9,000,000,001,421,580,000.00 ",,Oclaro,0.0,O
1989.0,394.0,ODP,Office Depot,USD,NASDAQ,Specialty Retail,"ODP Corporation is a provider of business services, products and digital workplace technology solutions to small, medium and enterprise businesses. The Company is operating through its direct and indirect subsidiaries, maintains a fully integrated business-to-business (B2B) distribution platform of approximately 1,300 stores and online presence. The Company offers its solutions under the brands Office Depot, OfficeMax, CompuCom and Grand&Toy. The Company offers its customers the tools and resources they need to focus to start growing and to run their business.",Consumer Cyclical,US,6/1/1988,ODP Corp,Stock,"['Consumer Cyclical', 'Specialty Retail', 'Retail - Apparel & Specialty']","['EBAY', 'STMP', 'PIR', 'WSM', 'BIG', 'ESND']",25.18,1326346500.0,Office Depot,$,Office Depot,Office Depot,False,Office Depot,office-depot,"$9,000,000,001,326,340,000.00 ",,Office Depot,0.0,O
1990.0,9593.0,OFLX,Omega Flex Inc,USD,NASDAQ,Specialty Industrial Machinery,"Omega Flex, Inc. engages in the manufacture and sale of flexible metal hose and accessories. The company is headquartered in Exton, Pennsylvania and currently employs 151 full-time employees. The firm is engaged in a range of different markets, including construction, manufacturing, transportation, petrochemical, pharmaceutical and other industries. The company operates through manufacture and sale of flexible metal hose and accessories segment. Its products are concentrated in residential and commercial construction, and general industrial markets. Its primary product, flexible gas piping, is used for gas piping within residential and commercial buildings. Its TracPipe and TracPipe CounterStrike flexible gas piping, along with its fittings, which are distributed under AutoSnap and AutoFlare names. Its products are manufactured at its Exton, Pennsylvania facilities in the United States, and in Banbury, Oxfordshire in the United Kingdom. The company has sales across all industries are generated through independent outside sales organizations, such as sales representatives, wholesalers and distributors or a combination of both.",Industrials,US,8/1/2005,Omega Flex,Stock,"['Industrials', 'Diversified Industrials', 'Industrial Products']","['NWPX', 'SNHY', 'PKOH', 'CR', 'PH', 'ATU']",149.9,1513135490.0,Omega Flex Inc,$,0,Omega Flex,False,Omega Flex,omega-flex,"$9,000,000,001,513,130,000.00 ",,Omega Flex,0.0,O
1991.0,10940.0,OGE,OGE Energy Corp,USD,NYSE,Utilities Regulated Electric,"OGE Energy Corp. is a holding company, which engages in the provision of physical delivery and related services for both electricity and natural gas. The company is headquartered in Oklahoma City, Oklahoma and currently employs 2,292 full-time employees. The firm operates through two segments: electric utility and natural gas midstream operations. The electric utility segment generates, transmits, distributes and sells electric energy in Oklahoma and western Arkansas. Its operations are conducted through Oklahoma Gas and Electric Company (OG&E). OG&E is an electric utility in Oklahoma and its franchised service territory includes Fort Smith, Arkansas and the surrounding communities. The natural gas midstream operations segment represents the Company's investment in Enable Midstream Partners, LP (Enable) through subsidiaries, and ultimately OGE Enogex Holdings LLC (OGE Holdings). Enable's assets and operations are organized into two segments: gathering and processing, and transportation and storage.",Utilities,US,9/27/1950,OGE Energy,Stock,"['Utilities', 'Utilities - Regulated Electric', 'Utilities - Regulated']","['ETR', 'EIX', 'EE', 'PCG', 'AEP', 'D', 'SCG', 'CNP', 'NRG', 'DUK', 'XLU']",33.95,6790679000.0,OGE Energy Corp,$,0,OGE Energy,False,OGE Energy,oge-energy,"$9,000,000,006,790,670,000.00 ",,OGE Energy,0.0,O
1992.0,9879.0,OGS,ONE Gas Inc,USD,NYSE,Utilities Regulated Gas,"ONE Gas, Inc. engages in the provision of natural gas distribution services. The company is headquartered in Tulsa, Oklahoma and currently employs 3,500 full-time employees. The firm provides natural gas distribution services. The firm distributes natural gas in Oklahoma, Kansas and Texas. The firm serves residential, commercial and industrial, transportation and wholesale and public authority customers. The firm's natural gas distribution markets in terms of customers are Oklahoma City and Tulsa, Oklahoma; Kansas City, Wichita and Topeka, Kansas, and Austin and El Paso, Texas. As of December 31, 2016, its three divisions, Oklahoma Natural Gas, Kansas Gas Service and Texas Gas Service, distribute natural gas to approximately 88%, 72% and 13% of the natural gas distribution customers in Oklahoma, Kansas and Texas, respectively. As of December 31, 2016, the Company had 50.4 billion cubic feet (Bcf) of natural gas storage capacity under lease with remaining terms ranging from 1 to 10 years and maximum allowable daily withdrawal capacity of approximately 1.3 Bcf.",Utilities,US,1/16/2014,ONE Gas,Stock,"['Utilities', 'Utilities - Regulated Gas', 'Utilities - Regulated']","['RGCO', 'ATO', 'CNP', 'SR', 'XLU']",77.52,4102396930.0,ONE Gas Inc,$,ONE Gas,ONE Gas,False,ONE Gas,one-gas,"$9,000,000,004,102,390,000.00 ",,ONE Gas,0.0,O
1993.0,8181.0,OHI,Omega Healthcare Investors Inc,USD,NYSE,REIT Healthcare Facilities,"Omega Healthcare Investors, Inc. engages in the provision of financing and capital to the long-term healthcare industry with a particular focus on skilled nursing facilities. The company is headquartered in Hunt Valley, Maryland and currently employs 51 full-time employees. The firm maintains a portfolio of long-term healthcare facilities and mortgages on healthcare facilities located in the United States and the United Kingdom. The company operates through the segment, which consists of investments in healthcare-related real estate properties. The company provides lease or mortgage financing to qualified operators of skilled nursing facilities (SNFs) and assisted living facilities (ALFs), independent living facilities, rehabilitation and acute care facilities. Its portfolio consists of long-term leases and mortgage agreements.",Real Estate,US,8/7/1992,Omega Healthcare Investors,Stock,"['Real Estate', 'REIT - Healthcare Facilities', 'REITs']",[],34.5,7831638000.0,Omega Healthcare Investors Inc,$,Omega Healthcare Investors,Omega Healthcare Investors,False,Omega Healthcare Investors,omega-healthcare,"$9,000,000,007,831,630,000.00 ",,Omega Healthcare Investors,0.0,O
1994.0,465.0,OI,Owens-Illinois,USD,NYSE,Packaging & Containers,"O-I Glass, Inc. manufactures glass products. The company is headquartered in Perrysburg, Ohio and currently employs 26,500 full-time employees. The firm's principal product lines are glass containers for the food and beverage industries. The firm's segments include Europe, Americas and Asia Pacific. The firm produces glass containers for alcoholic beverages, including beer, flavored malt beverages, spirits and wine. The firm also produces glass packaging for a range of food items, soft drinks, teas, juices and pharmaceuticals. The firm manufactures glass containers in a range of sizes, shapes and colors. The firm also provides engineering support for its glass manufacturing operations through facilities located in the United States, Australia, France, Poland, Colombia and Peru. The firm has approximately 78 glass manufacturing plants in 23 countries. The firm has a distribution facility used to import glass containers from its business in Mexico.",Consumer Cyclical,US,12/19/1991,O-I Glass Inc,Stock,"['Consumer Cyclical', 'Packaging & Containers']","['SLGN', 'ATR', 'BLL', 'CCK', 'TAP', 'PEP']",11.57,1815980930.0,Owens-Illinois,$,O-I Glass,O-I Glass,False,O-I Glass,o-i-glass,"$9,000,000,001,815,980,000.00 ",,O-I Glass,0.0,O
1995.0,5277.0,OIBR-C,Oi S.A.,USD,NYSE,Telecom Services,,Communication Services,BR,,Oi S.A.,Stock,,,1.63,1906708740.0,Oi S.A.,$,0,Oi S.A.,False,Oi S.A.,oi-s-a,"$9,000,000,001,906,700,000.00 ",,Oi S.A.,0.0,O
1996.0,11996.0,OLLI,Ollie's Bargain Outlet Holdings Inc,USD,NASDAQ,Discount Stores,"Ollie's Bargain Outlet Holdings, Inc. is a holding company, which engages in the retail of closeouts, excess inventory, and salvage merchandise. The company is headquartered in Harrisburg, Pennsylvania and currently employs 3,400 full-time employees. The firm offers customers a selection of brand name products, including food, housewares, books and stationery, bed and bath, floor coverings, electronics and toys. Its warehouse format stores feature a range of products, including hardware, personal healthcare, candy, clothing, sporting goods, pet and lawn and garden products. The company offers cooking utensils, dishes, appliances, plastic containers, coffee, bottled non-carbonated beverages, coffee, bottled non-carbonated beverages, bedding, towels, curtains, laminate flooring, commercial and residential carpeting, air conditioners, home electronics, cellular accessories, dolls, action figures, puzzles, action figures, puzzles, educational toys, board games, luggage, automotive, seasonal, furniture, summer furniture and lawn and garden. As of January 28, 2017, it had operated 234 stores across 19 contiguous states in the Eastern half of the United States.",Consumer Defensive,US,7/16/2015,Ollie's Bargain Outlet,Stock,"['Consumer Defensive', 'Discount Stores', 'Retail - Defensive']","['DDS', 'JCP', 'M']",84.75,5540599300.0,Ollie's Bargain Outlet Holdings Inc,$,0,Ollie's Bargain Outlet,False,Ollie's Bargain Outlet,ollie-s-bargain,"$9,000,000,005,540,590,000.00 ",,Ollie's Bargain Outlet,0.0,O
1997.0,11252.0,OLN,Olin Corp,USD,NYSE,Specialty Chemicals,"Olin Corp. engages in manufacturing of chemicals products. The company is headquartered in Clayton, Missouri and currently employs 6,500 full-time employees. The firm operates through three segments: Chlor Alkali Products and Vinyls, Epoxy and Winchester. The Chlor Alkali Products and Vinyls segment manufactures and sells chlorine and caustic soda, ethylene dichloride and vinyl chloride monomer, methyl chloride, methylene chloride, chloroform, carbon tetrachloride, perchloroethylene, trichloroethylene and vinylidene chloride, hydrochloric acid, hydrogen, bleach products and potassium hydroxide. The Epoxy segment produces and sells a range of epoxy materials, including allyl chloride, epichlorohydrin, liquid epoxy resins and downstream products, such as converted epoxy resins and additives. The Winchester segment produces and sells sporting ammunition, reloading components, small caliber military ammunition and components, and industrial cartridges.",Basic Materials,US,5/22/1981,Olin,Stock,"['Basic Materials', 'Specialty Chemicals', 'Chemicals']","['CBT', 'MTX', 'PPG', 'SCL', 'WLK']",21.98,3469806590.0,Olin Corp,$,0,Olin,False,Olin,olin,"$9,000,000,003,469,800,000.00 ",,Olin,0.0,O
1998.0,10179.0,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,USD,NASDAQ,Transportation & Logistics,,Industrials,,,Grupo Aeroportuario del Centro NorteB. de C.V.,Stock,"['Industrials', 'Airports & Air Services', 'Transportation & Logistics']","['ASR', 'PAC']",45.95,2217873410.0,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,$,0,Grupo Aeroportuario del Centro NorteB. de C.V.,False,Grupo Aeroportuario del Centro NorteB. de C.V.,grupo-aeroportuario,"$9,000,000,002,217,870,000.00 ",,Grupo Aeroportuario del Centro NorteB. de C.V.,0.0,O
1999.0,5285.0,OMAM,OM Asset Management plc,USD,NYSE,Asset Management,,Financial Services,,,OM Asset Management plc,Stock,,,15.36,1704960000.0,OM Asset Management plc,$,0,OM Asset Management plc,False,OM Asset Management plc,om-asset-management,"$9,000,000,001,704,960,000.00 ",,OM Asset Management plc,0.0,O
