Column1,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,order,first_letter
797.0,7336.0,WELL,Welltower Inc,USD,NYSE,REIT Healthcare Facilities,"Welltower, Inc. engages in the provision of health care infrastructure and investment of seniors housing operators, post-acute providers, and health systems. The company is headquartered in Toledo, Ohio and currently employs 384 full-time employees. The firm invests in seniors housing and healthcare real estate. The company operates in three segments: triple-net, seniors housing operating and outpatient medical. Welltower, a real estate investment trust (REIT), owns interests in properties concentrated in markets in the United States, Canada and the United Kingdom, consisting of seniors housing and post-acute communities, and outpatient medical properties. Its triple-net properties include independent living facilities, independent supportive living facilities (Canada), continuing care retirement communities, assisted living facilities, care homes with and without nursing (the United Kingdom), Alzheimer's/dementia care facilities, long-term/post-acute care facilities and hospitals. Its outpatient medical properties include outpatient medical buildings.",Real Estate,US,12/17/1992,Welltower Inc,Stock,,,65.52,27341822000.0,Welltower Inc,$,Welltower,Welltower,False,Welltower,welltower,"$90,000,000,027,341,800,000.00 ",,Welltower,0.0,798,W
798.0,10996.0,WHR,Whirlpool Corp,USD,NYSE,"Furnishings, Fixtures & Appliances","Whirlpool Corp. is engaged in manufacturing and marketing home appliances. The company is headquartered in Benton Harbor, Michigan and currently employs 92,000 full-time employees. The firm's segments include North America; Europe, Middle East and Africa (EMEA); Latin America, and Asia. In North America, the Company markets and distributes home appliances and small domestic appliances under a range of brand names. In EMEA, it markets and distributes its home appliances primarily under the Whirlpool, Bauknecht, Ignis, Maytag, Laden, Indesit and Privileg brand names, and domestic appliances under the KitchenAid, Hotpoint and Hotpoint-Ariston brand names. In Latin America, it markets and distributes its home appliances and small domestic appliances primarily under the Consul, Brastemp, Whirlpool and KitchenAid brand names. The firm markets and distributes its products in Asia primarily under the Whirlpool, Maytag, KitchenAid, Amana, Bauknecht, Jenn-Air, Diqua and Royalstar brand names. The company manufactures and markets a line of home appliances and related products.",Consumer Cyclical,US,9/19/1955,Whirlpool,Stock,"['Consumer Cyclical', 'Home Furnishings & Fixtures', 'Manufacturing - Apparel & Furniture']",['GE'],185.13,11579308000.0,Whirlpool Corp,$,0,Whirlpool,False,Whirlpool,whirlpool,"$90,000,000,011,579,300,000.00 ",,Whirlpool,0.0,799,W
799.0,11507.0,WIT,Wipro Limited,USD,NYSE,Software Application,,Technology,,,Wipro,Stock,"['Technology', 'Information Technology Services', 'Application Software']","['CTSH', 'IBM', 'ACN', 'INFY', 'HPQ', 'XLK']",5.06,27008204800.0,Wipro Limited,$,0,Wipro,False,Wipro,wipro,"$90,000,000,027,008,200,000.00 ",,Wipro,0.0,800,W
800.0,9915.0,WIX,Wix.Com Ltd,USD,NASDAQ,Software Infrastructure,"Wix.com Ltd. operates a cloud-based website design and development platform. The firm provides solutions that business owners can use to operate various aspects of their business online, such as selling goods, taking reservations, and scheduling and confirming appointments. These applications provide Wix registered users a bespoke front-end for customers visiting their Website, as well as a back-end management dashboard. The firm has developed these software applications for businesses in specific verticals, including retail and online stores, service providers, hotel and property management, music and restaurants. These vertical applications are integrated into the Company's Website templates or can be installed on any existing Website and set up by the user and without the need to write code.",Technology,IL,11/6/2013,Wix.com,Stock,"['Technology', 'Internet Content & Information', 'Online Media']","['AMZN', 'VRSN', 'SYNC', 'TCX', 'GOOGL', 'XLK']",269.78,15010639900.0,Wix.Com Ltd,$,0,Wix.com,False,Wix.com,wix-com,"$90,000,000,015,010,600,000.00 ",,Wix.com,0.0,801,W
801.0,291.0,WLTW,Willis Towers Watson Public Limited,USD,NASDAQ,Insurance Brokers,"Willis Towers Watson Plc engages in the provision of advisory, broking, and solutions services. The firm operates as a global advisory, broking and solutions company. The company is engaged in offering risk management, insurance broking, consulting, technology and solutions, and private exchanges. The firm operates through eight segments: Willis International; Willis North America; Willis Capital, Wholesale & Reinsurance (CWR); Willis GB; Towers Watson Benefits; Towers Watson Exchange Solutions; Towers Watson Risk and Financial Services; and Towers Watson Talent and Rewards. The Willis GB segment comprises four business units: Property and Casualty, Transport, Financial Lines and Retail Networks. The Willis Capital Wholesale and Reinsurance segment includes Willis Re; Willis Capital Markets & Advisory; Willis' wholesale business, and Willis Portfolio Underwriting Services. The Willis North America segment provides risk management, insurance brokerage and related risk services.",Financial Services,GB,6/12/2001,Willis Towers Watson PLC,Stock,"['Financial Services', 'Insurance Brokers', 'Brokers & Exchanges']","['BRO', 'AJG', 'MMC', 'AON']",202.95,26151731200.0,Willis Towers Watson Public Limited,$,Willis Towers Watson,Willis Towers Watson,False,Willis Towers Watson,willis-towers-watson,"$90,000,000,026,151,700,000.00 ",,Willis Towers Watson,0.0,802,W
802.0,9091.0,WM,Waste Management Inc,USD,NYSE,Waste Management,"Waste Management, Inc. engages in the provision of waste management environmental services. The company is headquartered in Houston, Texas and currently employs 43,700 full-time employees. The Company, through its subsidiaries, is a provider of waste management environmental services. The firm's segments include Solid Waste and Other. The firm's Solid Waste segment includes its solid waste business. The Other segment includes its Strategic Business Solutions (WMSBS) organization; its landfill gas-to-energy operations and third-party subcontract and administration services managed by its Energy and Environmental Services and WM Renewable Energy organizations; its recycling brokerage services, and its service offerings and solutions, such as portable self-storage and long distance moving services, fluorescent lamp recycling and interests it holds in oil and gas producing properties. As of December 31, 2016, the Company owned or operated 243 solid waste landfills and five secure hazardous waste landfills. Its recycling brokerage services involve managing the marketing of recyclable materials for third parties.",Industrials,US,7/20/1993,Waste Management,Stock,"['Industrials', 'Waste Management']","['SRCL', 'CWST', 'ECOL', 'CLH', 'RSG', 'PESI', 'WCN']",122.8,51896021000.0,Waste Management Inc,$,0,Waste Management,False,Waste Management,waste-management,"$90,000,000,051,896,000,000.00 ",,Waste Management,0.0,803,W
803.0,8899.0,WMB,Williams Companies Inc,USD,NYSE,Oil & Gas Midstream,"The Williams Cos., Inc. operates as an energy infrastructure company, which explores, produces, transports, sells and processes natural gas and petroleum products. The company is headquartered in Tulsa, Oklahoma and currently employs 5,322 full-time employees. The firm is focused on connecting North America's hydrocarbon resource plays to markets for natural gas, natural gas liquids (NGL), and olefins. As of December 31, 2016, its interstate gas pipelines, midstream and olefins production interests were held through its investment in Williams Partners L.P. (WPZ). The firm's segments include Williams Partners, Williams NGL & Petchem Services and Other. The Williams Partners segment includes its consolidated master limited partnership, WPZ. The gas pipeline business includes interstate natural gas pipelines and pipeline joint project investments. The midstream business provides natural gas gathering, treating, processing and compression services. The Williams NGL & Petchem Services segment includes its Texas Belle pipeline and certain other domestic olefins pipeline assets. Other segment includes its corporate operations and Canadian construction services company.",Energy,US,12/4/1967,Williams Companies,Stock,"['Energy', 'Oil & Gas Midstream', 'Oil & Gas - Midstream']","['ENB', 'TRP', 'EPD', 'SWN', 'ET', 'EQT', 'SEP']",20.02,24296073200.0,Williams Companies Inc,$,Williams Cos.,Williams Cos.,False,Williams Cos.,williams-cos,"$90,000,000,024,296,000,000.00 ",,Williams Cos.,0.0,804,W
804.0,7304.0,WMG,Warner Music Group Corp,USD,NASDAQ,Entertainment,"Warner Music Group Corp is a music entertainment company. The Company operates through two segments: Recorded Music and Music Publishing. It owns a portfolio of record labels, including Atlantic Records, Warner Records, Elektra Records and Parlophone Records. Recorded Music business primarily consists of the discovery and development of recording artists and the related marketing, promotion, distribution, sale and licensing of music created by such recording artists. Its Recorded Music business is conducted principally through its record labels, such as Atlantic Records and Warner Records. Music Publishing is an intellectual property business focused on generating revenue from uses of the musical composition itself. The operations of its Music Publishing business are conducted principally through Warner Chappell Music, its global music publishing company. Its catalog includes various songwriters and composers and a range of genres, including pop, rock, jazz, alternative and gospel.",Communication Services,US,6/3/2020,Warner Music Group Corp,Stock,,,29.29,14937900000.0,Warner Music Group Corp,$,Warner Music Group,Warner Music Group,False,Warner Music ,warner-music,"$90,000,000,014,937,900,000.00 ",,Warner Music,1.0,805,W
805.0,6275.0,WORK,Slack Technologies Inc,USD,NYSE,Software Application,"Slack Technologies, Inc. develops and publishes real-time collaboration applications and platforms. The company is headquartered in San Francisco, California and currently employs 1,664 full-time employees. The firm's Slack allows users to organize their team conversations in open channels; make a channel for a project, a topic or a team, and create private channels and invite team members. Slack indexes and archives messages, notifications and files. Slack allows developers to create applications for an interface with bot users, slash commands and notifications. Its application program interfaces (APIs) can be used alone or in conjunction with each other to build various kinds of Slack applications. The Events API uses Slack's object-driven OAuth scope system to control access to events.",Technology,US,6/20/2019,Slack Technologies Inc,Stock,,,25.17,14360114200.0,Slack Technologies Inc,$,Slack,Slack,False,Slack,slack,"$90,000,000,014,360,100,000.00 ",,Slack,0.0,806,W
806.0,12131.0,WP,Worldpay Inc. Class A,USD,NYSE,Business Services,,Industrials,,,Worldpay,Stock,"['Industrials', 'Business Services']",[],124.37,36714324180.0,Worldpay Inc. Class A,$,0,Worldpay,False,Worldpay,worldpay,"$90,000,000,036,714,300,000.00 ",,Worldpay,0.0,807,W
807.0,423.0,WPC,W.P. Carey REIT,USD,NYSE,REIT Diversified,"W.P.Carey, Inc. is a real estate investment trust. The company is headquartered in New York City, New York and currently employs 206 full-time employees. Carey) is a self-managed diversified real estate investment trust (REIT). The firm is an owner and manager of commercial real estate, primarily net leased to companies on a long-term basis. The company operates through two segments, which include Owned Real Estate and Investment Management. As of July 18, 2018, the Company had a portfolio of operationally-critical commercial real estate totaling 922 properties covering approximately 85 million square feet. The firm also acts as an advisor to management business. The firm owns and invests in commercial properties primarily in the United States and Europe that are then leased to companies, primarily on a triple-net lease basis, which requires the tenant to pay the costs associated with operating and maintaining the property. The company also manages the portfolios of the managed REITs' real estate investments and the loans made by Carey Credit Income Fund (CCIF), and earns asset-based management revenue.",Real Estate,US,1/21/1998,WP Carey Inc,Stock,"['Real Estate', 'REIT - Diversified', 'REITs']","['SLG', 'HPP', 'CBRE', 'PGRE']",68.8,12067383300.0,W.P. Carey REIT,$,W.P. Carey,W.P. Carey,False,W.P. Carey,w-p-carey,"$90,000,000,012,067,300,000.00 ",,W.P. Carey,0.0,808,W
808.0,10358.0,WPM,Wheaton Precious Metals Corp,USD,NYSE,Gold,"Wheaton Precious Metals Corp. is a mining company, which engages in the sale of precious metals and cobalt production. The company is headquartered in Vancouver, British Columbia and currently employs 39 full-time employees. The firm operates through eight segments: the silver produced by the San Dimas, Penasquito and Antamina mines, the gold produced by the Sudbury and Salobo mines, the silver and gold produced by the Constancia mine and the Other mines, and corporate operations. The firm has entered into long-term purchase agreements and early deposit long-term purchase agreement associated with silver and gold (precious metal purchase agreements), relating to mining assets, whereby Silver Wheaton acquires silver and gold production at various mines. The San Dimas gold-silver deposit is located in the San Dimas district on the border of Durango and Sinaloa states. The firm holds interest in Los Filos mine, Zinkgruvan mining operations, Stratoni mine, Keno Hill silver, Cozamin mine, Aljustrel mine, 777 mine and Constancia mines.",Basic Materials,CA,5/9/2006,Wheaton Precious Metals,Stock,"['Basic Materials', 'Silver', 'Metals & Mining']","['PAAS', 'EXK', 'CDE', 'HL', 'AG', 'TAHO']",44.63,20071139300.0,Wheaton Precious Metals Corp,$,0,Wheaton Precious Metals,False,Wheaton Precious Metals,wheaton-precious,"$90,000,000,020,071,100,000.00 ",,Wheaton Precious Metals,0.0,809,W
809.0,12497.0,WPP,WPP plc ADR,USD,NYSE,Advertising Agencies,,Communication Services,GB,,WPP,Stock,"['Consumer Cyclical', 'Advertising Agencies', 'Advertising & Marketing Services']","['IPG', 'OMC']",48.77,11945480200.0,WPP plc American Depositary Shares,$,0,WPP,False,WPP,wpp,"$90,000,000,011,945,400,000.00 ",,WPP,0.0,810,W
810.0,10169.0,WPZ,Williams Partners L.P.,USD,NYSE,Oil & Gas Midstream,,Energy,,,Williams Partners,Stock,"['Energy', 'Oil & Gas Midstream', 'Oil & Gas - Midstream']",[],47.32,19921720000.0,Williams Partners L.P. Representing Limited Partner Interests,$,0,Williams Partners,False,Williams Partners,williams,"$90,000,000,019,921,700,000.00 ",,Williams Partners,0.0,811,W
811.0,10820.0,WR,Westar Energy Inc.,USD,NYSE,Utilities Regulated,,Utilities,,,Westar Energy,Stock,[],"['LNT', 'AEE', 'AEP', 'CMS', 'EXC', 'PPL', 'ALE', 'WEC', 'XEL', 'XLU']",53.84,11521760000.0,Westar Energy Inc.,$,0,Westar Energy,False,Westar Energy,westar-energy,"$90,000,000,011,521,700,000.00 ",,Westar Energy,0.0,812,W
812.0,11397.0,WRB,W. R. Berkley Corp,USD,NYSE,Insurance Property & Casualty,"W.R. Berkley Corp. is an insurance holding company, which engages in the property casualty insurance business. The company is headquartered in Greenwich, Connecticut and currently employs 7,448 full-time employees. The company operates through two segments: Insurance and Reinsurance-Global. The Insurance segment consists of its commercial insurance business operations, comprising excess and surplus lines, and admitted lines, throughout the United States, as well as its insurance business operations in the United Kingdom, Continental Europe, South America, Canada, Mexico, Scandinavia, Asia and Australia. Its Insurance segment comprises business units, such as Acadia Insurance, American Mining Insurance Group, Berkley Accident and Health, Berkley Agribusiness Risk Specialists, Berkley Aviation and Berkley Canada. Reinsurance consists of its reinsurance business on a facultative and treaty basis, in the United States, the United Kingdom, Continental Europe, Australia, the Asia-Pacific region and South Africa. Its Reinsurance segment comprises business units, such as Berkley Re America, Berkley Re Asia Pacific, Berkley Re Direct and Berkley Re UK.",Financial Services,US,10/19/1973,W.R. Berkley,Stock,"['Financial Services', 'Insurance - Property & Casualty']","['SIGI', 'ACGL', 'AFG', 'Y', 'WTM']",69.95,12466558000.0,W. R. Berkley Corp,$,0,W.R. Berkley,False,W.R. Berkley,w-r-berkley,"$90,000,000,012,466,500,000.00 ",,W.R. Berkley,0.0,813,W
813.0,7839.0,WRK,Westrock Co,USD,NYSE,Packaging & Containers,"WestRock Co. engages in the provision of paper and packaging solutions. The company is headquartered in Atlanta, Georgia and currently employs 51,100 full-time employees. The firm also develops real estate in the Charleston, South Carolina region. The firm's segments include Corrugated Packaging, Consumer Packaging, and Land and Development. The Corrugated Packaging segment consists of its containerboard mill and corrugated packaging operations, as well as its recycling operations. The Consumer Packaging segment consists of consumer mills, folding carton, beverage, merchandising displays, and partition operations. The Land and Development segment is engaged in the development and sale of real estate primarily in Charleston, South Carolina.",Consumer Cyclical,US,6/24/2015,Westrock,Stock,"['Consumer Cyclical', 'Packaging & Containers']","['IP', 'PKG', 'GPK', 'CLW']",41.22,10702196700.0,Westrock Co,$,WestRock,WestRock,False,WestRock,westrock,"$90,000,000,010,702,100,000.00 ",,WestRock,0.0,814,W
