Column1,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,order,first_letter
2581.0,8995.0,XLRN,Acceleron Pharma Inc,USD,NASDAQ,Biotechnology,"Acceleron Pharma, Inc. is a biopharmaceutical company, which engages in the discovery, development, and commercialization of therapeutics to treat serious and rare diseases. The company is headquartered in Cambridge, Massachusetts and currently employs 173 full-time employees. The firm is focused on the discovery, development and commercialization of therapeutics to treat serious and rare diseases. Its research focuses on key natural regulators of cellular growth and repair, particularly the Transforming Growth Factor-Beta (TGF-beta), protein superfamily. The company has four internally discovered therapeutic candidates that are in clinical trials, which include luspatercept, sotatercept, dalantercept and ACE-083. The company offers a platform technology, IntelliTrap. The company is also evaluating ACE-1332, a selective TGF-beta antagonist, for treatment of disorders with a fibrotic component, and additional molecules from its IntelliTrap platform for undisclosed therapeutic areas. Dalantercept is designed to treat cancers by inhibiting blood vessel formation by inhibiting signaling through the ALK1 receptor. ACE-083 is designed to promote muscle growth and function in specific, targeted muscles.",Healthcare,US,9/18/2013,Acceleron Pharma,Stock,"['Healthcare', 'Biotechnology']","['AMGN', 'SHPG', 'CELG', 'REGN', 'SGMO', 'JNJ', 'PFE', 'BLUE', 'OMED', 'XLV']",119.77,7216382000.0,Acceleron Pharma Inc,$,Acceleron Pharma,Acceleron Pharma,False,Acceleron Pharma,acceleron-pharma,"$9,000,000,007,216,380,000.00 ",,Acceleron Pharma,0.0,2582,X
2582.0,10019.0,XNCR,Xencor Inc,USD,NASDAQ,Biotechnology,"Xencor, Inc. engages in the development of engineered monoclonal antibody therapeutics to treat severe and life-threatening diseases. The company is headquartered in Monrovia California, California and currently employs 156 full-time employees. The firm is focused on discovering and developing engineered monoclonal antibodies to treat severe and life threatening diseases. The company has developed two clinical-stage product candidates, using its Immune Inhibitor Fc platform: XmAb5871, which is in two Phase II trials and is being developed for autoimmune disease, and XmAb7195, which is in a Phase I trial and is being developed for asthma and allergic diseases. The company is also developing a pipeline of bispecific antibody candidates using its heterodimer Fc bispecific technology: XmAb14045, which is in a Phase I trial for the treatment of acute myeloid leukemia (AML); XmAb13676, which is in a Phase I trial for the treatment of B-cell malignancies; XmAb18087, which is in preclinical development for the treatment of neuroendocrine tumors, and XmAb20717, which is in preclinical development for the treatment of various cancers and is its dual checkpoint inhibitor.",Healthcare,US,12/3/2013,Xencor,Stock,"['Healthcare', 'Biotechnology']","['AMGN', 'ALXN', 'SGEN', 'JNJ', 'MRK', 'ABBV', 'MGNX', 'XLV']",40.86,2347619580.0,Xencor Inc,$,0,Xencor,False,Xencor,xencor,"$9,000,000,002,347,610,000.00 ",,Xencor,0.0,2583,X
2583.0,11922.0,XON,Intrexon Corp.,USD,NASDAQ,Biotechnology,,Healthcare,,,Intrexon,Stock,"['Healthcare', 'Biotechnology']","['ZIOP', 'LLY', 'TMO', 'OMEX', 'XLV']",19.07,3235587580.0,Intrexon Corporation,$,0,Intrexon,False,Intrexon,intrexon,"$9,000,000,003,235,580,000.00 ",,Intrexon,0.0,2584,X
2584.0,12172.0,XPER,Xperi Holding Corp,USD,NASDAQ,Semiconductor Equipment & Materials,"Xperi Holding Corporation, formerly XRAY-TWOLF HoldCo Corporation, is a technology company. The Company invents, develops, and delivers technologies that enable experiences. The Companyâ€™s technologies, delivered through its brands such as Digital Theater Systems (DTS), Hybrid Digital (HD) Radio, IMAX Enhanced, Invensas and TiVo. The Company offer consumers a digital entertainment technology platform and intellectual property (IP) licensing platforms. The Company operates several industry technology brands, including the TiVo brand for consumer-facing media and entertainment products.",Technology,US,5/29/2020,Xperi,Stock,"['Technology', 'Semiconductor Equipment & Materials', 'Semiconductors']","['INTC', 'CDNS', 'MU', 'SNPS', 'PDFS', 'SNE', 'IMI', 'TXN', 'AMD', 'XLK']",17.52,1852004220.0,Xperi Holding Corp,$,0,Xperi,False,Xperi,xperi,"$9,000,000,001,852,000,000.00 ",,Xperi,0.0,2585,X
2585.0,9394.0,XPO,XPO Logistics Inc,USD,NYSE,Integrated Freight & Logistics,"XPO Logistics, Inc. engages in the provision of supply chain solutions. The company is headquartered in Greenwich, Connecticut and currently employs 100,000 full-time employees. The firm operates in two segments: Transportation and Logistics. The Transportation segment provides freight brokerage, last mile, less-than-truckload (LTL), full truckload and global forwarding services. The Logistics segment provides a range of contract logistics services, including highly engineered and customized solutions, value-added warehousing and distribution, cold chain solutions and other inventory solutions. Its freight brokerage operations encompass truck brokerage globally, as well as intermodal, drayage and expedite services in North America. In Logistics segment, it provides warehousing and distribution solutions, such as factory support, aftermarket support, integrated manufacturing, packaging, labeling and transportation.",Industrials,US,5/12/2004,XPO Logistics,Stock,"['Industrials', 'Integrated Shipping & Logistics', 'Transportation & Logistics']","['WERN', 'CHRW', 'ECHO', 'FDX', 'RRTS', 'YRCW', 'RLGT', 'ARCB', 'FRPH']",104.05,9511803900.0,XPO Logistics Inc,$,Xpo Logistics,Xpo Logistics,False,Xpo Logistics,xpo-logistics,"$9,000,000,009,511,800,000.00 ",,Xpo Logistics,0.0,2586,X
2586.0,12334.0,XRX,Xerox Holdings Corp,USD,NYSE,Information Technology Services,"Xerox Holdings Corp. operates as a holding company. The company is headquartered in Norwalk, Connecticut and currently employs 27,600 full-time employees. The firm has capabilities in imaging and printing, data analytics, and the development of secure and automated solutions to help customers improve productivity. The Companyâ€™s primary offerings span three main areas: Managed Document Services, Workplace Solutions and Graphic Communications. Its Managed Document Services offerings help customers, ranging from small businesses to global enterprises, optimize their printing and related document workflow and business processes. Managed Document Services includes the document outsourcing business, as well as a set of communication and marketing solutions. The Companyâ€™s Workplace Solutions and Graphic Communications products and solutions support the work processes of its customers by providing them with printing and communications infrastructure.",Technology,US,5/22/1981,Xerox,Stock,"['Technology', 'Information Technology Services', 'Application Software']","['CAJ', 'IBM', 'PBI', 'ACN', 'HPQ', 'DXC', 'XLK']",21.22,4209729280.0,Xerox Holdings Corp,$,0,Xerox,False,Xerox,xerox,"$9,000,000,004,209,720,000.00 ",,Xerox,0.0,2587,X
4542.0,9809.0,XBIT,XBiotech Inc,USD,NASDAQ,Biotechnology,"XBiotech, Inc. is a biopharmaceutical company. The company is headquartered in Austin, Texas and currently employs 58 full-time employees. The firm is engaged in discovering and developing True Human monoclonal antibodies for treating a range of different diseases. The company focuses on its lead product candidate, Xilonix (MABp1), which is derived from a natural human immune response. The firm has also developed a True Human monoclonal antibody discovery platform and manufacturing system. Xilonix is a therapeutic antibody, which specifically neutralizes interleukin-1 alpha (IL-1a). Its pipeline includes various human antibodies for treating diseases, such as cancer, vascular disease, inflammatory skin disease and diabetes. The firm has completed a Phase III study in Europe for the treatment of symptomatic colorectal cancer. The company also investigated its lead product candidate in clinical trials for other inflammatory conditions, including vascular disease, type II diabetes, acne, psoriasis, pyoderma gangrenosum (PG) and hidradenitis suppurativa (HS).",Healthcare,US,4/15/2015,XBiotech,Stock,"['Healthcare', 'Biotechnology']","['KERX', 'RDUS', 'CALA', 'NVLN', 'XLV']",19.73,577311620.0,XBiotech Inc,$,0,XBiotech,False,XBiotech,xbiotech,"$900,000,000,577,311,000.00 ",,XBiotech,0.0,4543,X
4543.0,11953.0,XCRA,Xcerra Corp.,USD,NASDAQ,Semiconductors,,Technology,,,Xcerra,Stock,"['Technology', 'Semiconductor Equipment & Materials', 'Semiconductors']",['XLK'],14.26,784025000.0,Xcerra Corporation,$,0,Xcerra,False,Xcerra,xcerra,"$900,000,000,784,025,000.00 ",,Xcerra,0.0,4544,X
4544.0,2523.0,XCUR,Exicure Inc,USD,NASDAQ,Biotechnology,"Exicure, Inc. is a clinical-stage biotechnology company, which engages in the discovery, research, and development of treatments based on spherical nucleic acid technology (SNA). The company is headquartered in Skokie, Illinois and currently employs 33 full-time employees. The firm is focused on developing gene regulatory and immuno-oncology therapeutics-based on its proprietary spherical nucleic acid (SNA) technology. SNAs are nanoscale constructs consisting of densely packed synthetic nucleic acid sequences that are radially arranged in three dimensions. The Companyâ€™s intellectual property portfolio includes 125 pending patent applications and 45 allowed or issued patents. These filings impact numerous jurisdictions worldwide, and they cover a range of inventions, including fundamental nanoparticle manufacturing breakthroughs and numerous application-specific improvements.",Healthcare,US,5/9/2018,Exicure Inc,Stock,,,1.94,169223488.0,Exicure Inc,$,0,Exicure Inc,False,Exicure ,exicure-inc,"$900,000,000,169,223,000.00 ",,Exicure,1.0,4545,X
4545.0,8590.0,XENE,Xenon Pharmaceuticals Inc,USD,NASDAQ,Biotechnology,"Xenon Pharmaceuticals, Inc. is a clinical stage biopharmaceutical company. The company is headquartered in Burnaby, British Columbia and currently employs 89 full-time employees. The company is engaged in discovering and developing a pipeline of differentiated therapeutics for orphan indications. Its product pipeline includes: Glybera, TV-45070, GDC-0310, XEN901 (Nav1.6 inhibitor) and XEN1101. Glybera is used for the treatment of lipoprotein lipase deficiency (LPLD). Specifically, it is intended to treat LPLD in patients with severe or multiple pancreatitis attacks, despite dietary fat restrictions. TV-45070 is a small-molecule inhibitor of the sodium channel Nav1.7 and other sodium channels, including those that are expressed in the pain-sensing peripheral nervous system. XEN901 is developed for the treatment of rare infantile epileptic encephalopathy and other forms of epilepsy. XEN1101, is a potassium channel modulator for the treatment of epilepsy. Its Extreme Genetics discovery platform enables the Company to identify drug targets that are more biologically relevant in humans.",Healthcare,CA,10/17/2014,Xenon Pharmaceuticals,Stock,"['Healthcare', 'Biotechnology']","['GHDX', 'CMRX', 'ATRA', 'XLV']",11.08,387881984.0,Xenon Pharmaceuticals Inc,$,Xenon Pharmaceuticals,Xenon Pharmaceuticals,False,Xenon Pharma,xenon-pharma,"$900,000,000,387,881,000.00 ",,Xenon Pharma,0.0,4546,X
4546.0,9333.0,XENT,Intersect Ent Inc,USD,NASDAQ,Medical Devices,"Intersect ENT, Inc. is a commercial drug delivery company, which engages in the treatment of ear, nose, and throat conditions. The company is headquartered in Menlo Park, California and currently employs 393 full-time employees. The firm develops drugs for patients with ear, nose and throat (ENT) conditions. The firm has developed a drug releasing bioabsorbable implant technology that enables targeted and sustained release of therapeutic agents. This targeted drug delivery technology is designed to allow ENT physicians to manage patient care. The firm's commercial products are the PROPEL and PROPEL mini drug-releasing implants for patients undergoing sinus surgery to treat chronic sinusitis. The firm is building a portfolio of products based on its drug releasing bio-absorbable implant technology that are designed to provide localized drug delivery to treat patients across the continuum of care in chronic sinusitis. The firm markets PROPEL, which is indicated for use following ethmoid sinus surgery, and PROPEL Mini, which is indicated for use following ethmoid and/or frontal sinus surgery.",Healthcare,US,7/24/2014,Intersect ENT,Stock,"['Healthcare', 'Medical Devices']","['ANIK', 'ARDM', 'OCUL', 'KALV', 'XLV']",18.51,605628670.0,Intersect Ent Inc,$,Intersect ENT,Intersect ENT,False,Intersect ENT,intersect-ent,"$900,000,000,605,628,000.00 ",,Intersect ENT,0.0,4547,X
4547.0,7479.0,XERS,Xeris Pharmaceuticals Inc,USD,NASDAQ,Biotechnology,"Xeris Pharmaceuticals, Inc.is a pharmaceutical company, which develops and commercializes ready-to-use, liquid-stable injectables. The company is headquartered in Chicago, Illinois and currently employs 134 full-time employees. The firm is engaged in developing and commercializing injectable and infusible drug formulations. The company uses its non-aqueous formulation technology platforms, XeriSol and XeriJect, to develop and commercialize its products. Its formulation technologies allow for the subcutaneous (SC) and intramuscular (IM) delivery of formulations of peptides, proteins, antibodies and small molecules using commercially-available syringes, auto-injectors, multi-dose pens and infusion pumps. The firm is developing its lead product candidate, the Glucagon Rescue Pen, for the treatment of severe hypoglycemia in people with diabetes. The company is also developing treatments for post-bariatric hypoglycemia, congenital hyperinsulinism, hypoglycemia-associated autonomic failure and exercise-induced hypoglycemia. Its Glucagon Rescue Pen offers a stable glucagon that is designed to be administered subcutaneously in a simple two-step process.",Healthcare,US,6/21/2018,Xeris Pharmaceuticals Inc,Stock,,,5.37,263003264.0,Xeris Pharmaceuticals Inc,$,Xeris Pharmaceuticals,Xeris Pharmaceuticals,False,Xeris Pharma,xeris-pharma,"$900,000,000,263,003,000.00 ",,Xeris Pharma,0.0,4548,X
4548.0,7476.0,XFOR,X4 Pharmaceuticals Inc,USD,NASDAQ,Biotechnology,"X4 Pharmaceuticals, Inc. operates as a biotechnology company, which engages in developing human antibodies for treating infectious diseases. The company is headquartered in Cambridge, Massachusetts and currently employs 15 full-time employees. The firm is focused on the discovery, development and commercialization of novel therapeutics for the treatment of rare diseases including primary immunodeficiencies and cancer. The Companyâ€™s oral small molecule drug candidates antagonize the CXCR4 pathway, which plays a central role in immune surveillance. Its product candidates include X4P-001, X4P-002 and X4P-003.",Healthcare,US,11/16/2017,X4 Pharmaceuticals Inc,Stock,,,6.55,106677232.0,X4 Pharmaceuticals Inc,$,X4 Pharmaceuticals,X4 Pharmaceuticals,False,X4 Pharma,x4-pharma,"$900,000,000,106,677,000.00 ",,X4 Pharma,0.0,4549,X
4549.0,2512.0,XGN,Exagen Inc,USD,NASDAQ,Diagnostics & Research,"Exagen, Inc. is a commercial-stage diagnostics company. The company is headquartered in Vista, California and currently employs 82 full-time employees. The firm offers physicians testing for patients and healthcare providers in diagnosis, prognosis and monitoring of autoimmune conditions. Its diagnostic tests include AVISE connective tissue disease (CTD), AVISE Lupus and AVISE antiphospholipid syndrome (APS). Its prognostic tests include AVISE systemic lupus erythematosus (SLE) Prognostic, AVISE Platelet-bound C4d (PC4d) and AVISE Anti- carbamylated proteins (CarP). Its monitoring tests include AVISE SLE Monitor, AVISE methotrexate (MTX) and AVISE hydroxychloroquine (HCQ).",Healthcare,US,9/19/2019,Exagen Inc,Stock,,,15.7,198454272.0,Exagen Inc,$,0,Exagen Inc,False,Exagen Inc,exagen-inc,"$900,000,000,198,454,000.00 ",,Exagen Inc,0.0,4550,X
4550.0,11434.0,XIN,Xinyuan Real Estate Co Ltd,USD,NYSE,Real Estate Development,"Xinyuan Real Estate Co. Ltd. is a holding company, which engages in the acquisition, investment, and development of real estate properties. The company is headquartered in Beijing, Beijing and currently employs 2,038 full-time employees. The firm is a real estate developer and property manager that primarily focuses on residential properties. Xinyuan is engaged in developing large scale residential projects, which consist of multiple residential buildings that include multi-layer apartment buildings, sub-high-rise apartment buildings or high-rise apartment buildings. Its segments include property developments in Zhengzhou, Henan Province; property developments in Jinan, Shandong Province; property developments in Suzhou, Xuzhou and Kunshan, Jiangsu Province; property developments in Chengdu, Sichuan Province; property developments in Beijing; property developments in Sanya, Hainan Province; property developments in Changsha, Hunan Province; property developments in Shanghai; property developments in Tianjin; property developments in the United States, and other.",Real Estate,CN,12/12/2007,Xinyuan Real Estate,Stock,"['Real Estate', 'Real Estate - General', 'Real Estate Services']","['JOE', 'JLL']",2.0,107389400.0,Xinyuan Real Estate Co Ltd,$,0,Xinyuan Real Estate,False,Xinyuan Real Estate,xinyuan-real-estate,"$900,000,000,107,389,000.00 ",,Xinyuan Real Estate,0.0,4551,X
4551.0,10021.0,XNET,Xunlei Ltd,USD,NASDAQ,Advertising Agencies,"Xunlei Limited is a China-based innovator in shared cloud computing and blockchain technology. The Company operates an Internet platform in China based on cloud computing to enable users to access, manage and consume digital media content. The Company's acceleration products and services include Xunlei Accelerator, which enables users to accelerate digital transmission over the Internet, and cloud acceleration subscription services, which offer user services for speed and reliability. The Company's Xunlei Accelerator allows users to accelerate digital transmission over the Internet. Xunlei Accelerator also bridges users with diverse needs to other services it offers, such as Xunlei Media Player, which supports both online and offline video watching, and its various online games, including Web games and massively multiplayer online games (MMOGs), by recommending and providing links to these services on its user interface.",Communication Services,CN,6/24/2014,Xunlei,Stock,"['Technology', 'Software - Application', 'Application Software']","['SINA', 'NFLX', 'BIDU', 'FENG', 'P', 'YY', 'RENN', 'XLK']",2.73,185542272.0,Xunlei Ltd,$,0,Xunlei,False,Xunlei,xunlei,"$900,000,000,185,542,000.00 ",,Xunlei,0.0,4552,X
