Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
,,3315.HK,Goldpac Group Ltd,HKD,HKSE,Technology Hardware & Equipment,"Goldpac Group Limited, an investment holding company, provides embedded software and secure payment products for smart secure payment in Hong Kong an internationally. The company operates through Embedded Software and Secure Payment Products, and Platform and Services segments. The company also provides data processing, equipment, system platform, and other solutions for customers in a range of sectors, including financial, government, healthcare, transportation, and retail. In addition, it is involved in the property holding activities; and provision of logistical auxiliary services. The company has a strategic cooperation agreement with China Mobile(Guangdong). Goldpac Group Limited was founded in 1995 and is headquartered in Wan Chai, Hong Kong.",Technology,HK,12/4/2013,Goldpac Group Ltd,,,,1.81,1508745340.0,Goldpac Group Ltd,HKD,Goldpac Group Ltd,Goldpac Group Ltd,,Goldpac Group Ltd,3315.hk,,,Goldpac Group Ltd,,3
,,3316.HK,Binjiang Service Group Co Ltd,HKD,HKSE,Commercial  & Professional Services,"Binjiang Service Group Co. Ltd. provides property management and related services in the People's Republic of China. Its property management services include security, cleaning, gardening, repair, maintenance, and ancillary services to common area of residential and non-residential properties, such as commercial properties, office buildings, corporate headquarter buildings, public facilities, industrial parks, and government buildings. The company also offers value-added services to non-property owners comprising pre-delivery, consulting, and community space services primarily to property developers. In addition, it provides value-added services to property owners, which include home living, community value-added, customized interior furnishing, and property agent services; and personal training at club houses, business center and/or parking lot management services, and customized interior furnishing services, as well as engages in the sale of store rooms and furniture. Further, the company offers decoration, advertisement design, producing, and releasing services; and brokerages services. It serves property owners and residents, property developers, and property management companies. The company was founded in 1995 and is headquartered in Hangzhou, China. Binjiang Service Group Co. Ltd. is a subsidiary of Great Dragon Ventures Limited.",Commercial Services & Supplies,CN,3/15/2019,Binjiang Service Group Co Ltd,,,,16.04,4433568800.0,Binjiang Service Group Co Ltd,HKD,Binjiang Service Group Co Ltd,Binjiang Service Group Co Ltd,,Binjiang Service Group Co Ltd,3316.hk,,,Binjiang Service Group Co Ltd,,3
,,3318.HK,China Boton Group Co Ltd,HKD,HKSE,Materials,"China Boton Group Co Ltd, formerly China Flavors and Fragrances Co Ltd, is an investment holding company principally engaged in the manufacture and sale of flavors, fragrances and healthcare products. The Company operates its business through five business segments. The Flavor Enhancers segment is principally engaged in the development and sale of fragrance enhancer products. The Food Flavors segment is mainly engaged in the production and sale of food flavors. The Fine Fragrances segment is mainly engaged in the production and sale of fine fragrance. The Healthcare Products segment is mainly engaged in the manufacture and sale of disposable e-cigarettes and rechargeable e-cigarettes and its accessories. The Investment Properties segment is mainly engaged in real estate leasing.",Chemicals,HK,12/9/2005,China Boton Group Co Ltd,,,,9.36,10113572900.0,China Boton Group Co Ltd,HKD,China Boton Group Co Ltd,China Boton Group Co Ltd,,China Boton Group Co Ltd,3318.hk,,,China Boton Group Co Ltd,,3
,,3319.HK,A-Living Services Co Ltd,HKD,HKSE,Commercial  & Professional Services,"A-Living Smart City Services Co., Ltd., together with its subsidiaries, provide property management, sale, and inspection services in the People's Republic of China. It operates through four segments: Property Management Services, Asset Management Services, Public Services, and Community Commercial Services. The company offers property management services, including security, cleaning, greening, gardening, repair and maintenance, etc.; and extended value-added services for property developers, such as sales center property management services, as well as other extended value-added services comprising property agency services and housing inspection services. It also provides community asset management services that include club house operation, property lease, community-based advertising, parking lot management, community property operation, and secondhand property agency services; and home improvement services, which comprise turnkey furnishing services. In addition, the company builds smart communities, as well as provides advertising and tourism services. Further, it provides software engineering, travel agency, real estate marketing, information technology consulting, enterprise management consulting, hotel management, community, and engineering consulting services. The company was founded in 1997 and is headquartered in Guangzhou, China. A-Living Smart City Services Co., Ltd. is a subsidiary of Zhongshan A-Living Enterprise Management Services Co., Ltd.",Commercial Services & Supplies,CN,2/9/2018,A-Living Services Co Ltd,,,,33.35,44466557000.0,A-Living Services Co Ltd,HKD,A-Living Services Co Ltd,A-Living Services Co Ltd,,A-Living Services Co Ltd,3319.hk,,,A-Living Services Co Ltd,,3
,,3320.HK,China Resources Pharmaceutical Group Ltd,HKD,HKSE,"Pharmaceuticals, Biotechnology & Life Sciences","China Resources Pharmaceutical Group Limited, an investment holding company, engages in the research and development, manufacture, distribution, and retail of pharmaceutical and other healthcare products in the People's Republic of China. The company operates through four segments: Pharmaceutical Manufacturing, Pharmaceutical Distribution, Pharmaceutical Retail, and Others. It offers a range of chemical drugs, Chinese medicines, and biopharmaceutical drugs, as well as nutritional and healthcare products for various therapeutic areas, including cardiovascular and cerebrovascular, alimentary tract, metabolism and endocrine, respiratory, orthopedics, hematology, oncology, medical nutrition, gastroenterology, pediatrics, genitourinary system, cough and cold, anti-infection, dermatology, and therapeutic infusion solutions, etc. The company also provides warehousing, logistics, and other value-added pharmaceutical supply chain solutions and related services to pharmaceutical manufacturers and dispensers, such as hospitals, distributors, and retail pharmacies. In addition, it is involved in property holding activities. As of December 31, 2019, the company operated 852 retail pharmacies under the CR Care and Teck Soon Hong. It distributes its products to hospitals and other medical institutions. The company was formerly known as China Resources Medications Group Limited and changed its name to China Resources Pharmaceutical Group Limited in December 2011. China Resources Pharmaceutical Group Limited was founded in 2007 and is headquartered in Wan Chai, Hong Kong. China Resources Pharmaceutical Group Limited is a subsidiary of CRH (Pharmaceutical) Limited.",Pharmaceuticals,HK,10/28/2016,China Resources Pharmaceutical Group Ltd,,,,4.25,26700666900.0,China Resources Pharmaceutical Group Ltd,HKD,China Resources Pharmaceutical Group Ltd,China Resources Pharmaceutical Group Ltd,,China Resources Pharmaceutical Group Ltd,3320.hk,,,China Resources Pharmaceutical Group Ltd,,3
,,3321.HK,Wai Hung Group Holdings Ltd,HKD,HKSE,Commercial  & Professional Services,"Wai Hung Group Holdings Limited operates as a contractor providing fitting-out services and repair and maintenance services in Macau. The company's fitting-out services primarily cover refitting works for existing buildings and extend to casinos, retail areas, hotels, restaurants, commercial properties, and residential properties; and repair and maintenance services to resort operators. Wai Hung Group Holdings Limited was founded in 1996 and is headquartered in Macau. Wai Hung Group Holdings Limited is a subsidiary of Copious Astute Limited.",Commercial Services & Supplies,MO,4/23/2019,Wai Hung Group Holdings Ltd,,,,4.06,2030000000.0,Wai Hung Group Holdings Ltd,HKD,Wai Hung Group Holdings Ltd,Wai Hung Group Holdings Ltd,,Wai Hung Group Holdings Ltd,3321.hk,,,Wai Hung Group Holdings Ltd,,3
,,3322.HK,Win Hanverky Holdings Ltd,HKD,HKSE,Consumer Durables & Apparel,"Win Hanverky Holdings Limited, together with its subsidiaries, manufactures and sells sportswear, fashion apparel, and related accessories in Europe, the United States, Mainland China, Canada, Hong Kong, other Asian countries, and internationally. It operates through Manufacturing and High-end Fashion Retailing segments. The company manufactures and sells fabric and yarn products under e.dye brand and retails high-end fashion products. It also operates fashion retail networks, including D-mop and J-01 stores; the Y-3, Thomas Sabo, Tara Jarmon, and Heron Preston brands under distribution rights; and licensed stores under the Champion, DAKS, Marcelo Burlon, and New Era brand names. As of December 31, 2019, the company operated 252 offline stores, including 206 stores in Mainland China, 36 stores in Hong Kong and Macau, 10 stores in Taiwan and Singapore. In addition, it engages in equipment leasing; manufacturing and trading of textile products; and property holding business. The company was incorporated in 2005 and is headquartered in Kowloon, Hong Kong. Win Hanverky Holdings Limited is a subsidiary of Quinta Asia Limited.","Textiles, Apparel & Luxury Goods",HK,9/6/2006,Win Hanverky Holdings Ltd,,,,0.355,455961984.0,Win Hanverky Holdings Ltd,HKD,Win Hanverky Holdings Ltd,Win Hanverky Holdings Ltd,,Win Hanverky Holdings Ltd,3322.hk,,,Win Hanverky Holdings Ltd,,3
,,3323.HK,China National Building Material Co Ltd,HKD,HKSE,Materials,"China National Building Material Company Limited, an investment holding company, engages in cement, new materials, and engineering services businesses. The company operates in five segments: Cement, Concrete, New materials, Engineering services, and Others. It produces and sells cement, concrete, and glass fiber, as well as composite and lightweight building materials. The company also provides engineering services to glass and cement manufacturers and equipment procurement. In addition, it is involved in the merchandise trading and other businesses. It operates in the People's Republic of China, Europe, the Middle East, Southeast Asia, Oceania, Africa, the Americas, and internationally. China National Building Material Company Limited was founded in 2005 and is based in Beijing, the People's Republic of China.",Construction,CN,3/23/2006,China National Building Material Co Ltd,,,,10.04,84685087000.0,China National Building Material Co Ltd,HKD,China National Building Material Co Ltd,China National Building Material Co Ltd,,China National Building Material Co Ltd,3323.hk,,,China National Building Material Co Ltd,,3
,,3326.HK,Perfect Group International Holdings Ltd,HKD,HKSE,Consumer Durables & Apparel,"Perfect Group International Holdings Ltd. engages in the design, manufacture, wholesale, and distribution of jewellery products. The company employs 134 full-time employees Its products include rings, earrings, pendants, bangles, necklaces and bracelets, among others. The firm is also engaged in the provision of logistics services and marketing activities through its subsidiaries. The firm operates businesses in Dubai, Hong Kong and the United States of America.","Textiles, Apparel & Luxury Goods",HK,1/4/2016,Perfect Group International Holdings Ltd,,,,0.37,499500000.0,Perfect Group International Holdings Ltd,HKD,Perfect Group International Holdings Ltd,Perfect Group International Holdings Ltd,,Perfect Group International Holdings Ltd,3326.hk,,,Perfect Group International Holdings Ltd,,3
,,3336.HK,Ju Teng International Holdings Ltd,HKD,HKSE,Technology Hardware & Equipment,"Ju Teng International Holdings Limited, an investment holding company, manufactures and sells casings for notebook computer and handheld devices in the People's Republic of China, and internationally. The company is involved in mold development, plastic injection, metal stamping, die-casting/thixo-molding, CNC machining, composite casing, and surface coating and assembly activities. It also manufactures and sells moulds and materials; sells computer equipment and peripherals, and casings related materials; and provides general administrative and support services. The company serves notebook computer manufacturers and brand owners. Ju Teng International Holdings Limited was founded in 2000 and is headquartered in Central, Hong Kong.",Electrical Equipment,HK,11/3/2005,Ju Teng International Holdings Ltd,,,,2.22,2664022270.0,Ju Teng International Holdings Ltd,HKD,Ju Teng International Holdings Ltd,Ju Teng International Holdings Ltd,,Ju Teng International Holdings Ltd,3336.hk,,,Ju Teng International Holdings Ltd,,3
,,3329.HK,BOCOM International Holdings Co Ltd,HKD,HKSE,Diversified Financials,"BOCOM International Holdings Company Limited, together with its subsidiaries, provides securities and related financial services in Hong Kong and Mainland China. The company operates through Brokerage, Corporate Finance and Underwriting, Asset Management and Advisory, Margin Financing, and Investment and Loans segments. The Brokerage segment trades in stocks, bonds, futures, options, and other marketable securities. The Corporate Finance and Underwriting segment provides corporate finance services, including equity underwriting, debt underwriting, sponsor services, and financial advisory services to institutional clients. The Asset Management and Advisory segment offers traditional asset management products and services to third party clients; and investment advisory, portfolio management, and transaction execution services. The Margin Financing segment provides securities-backed financial leverage for retail and institutional clients. The Investment and Loans segment engages in direct investment business, including investments in various debt and equity securities, investment in companies, and investment in loans. The company was formerly known as BOCOM Securities Company Limited and changed its name to BOCOM International Holdings Company Limited in May 2007. BOCOM International Holdings Company Limited was founded in 1998 and is headquartered in Central, Hong Kong. BOCOM International Holdings Company Limited operates as a subsidiary of Bank of Communications Co., Ltd.",Financial Services,HK,5/19/2017,BOCOM International Holdings Co Ltd,,,,1.33,3636738820.0,BOCOM International Holdings Co Ltd,HKD,BOCOM International Holdings Co Ltd,BOCOM International Holdings Co Ltd,,BOCOM International Holdings Co Ltd,3329.hk,,,BOCOM International Holdings Co Ltd,,3
,,3330.HK,Lingbao Gold Group Company Ltd,HKD,HKSE,Materials,"Lingbao Gold Group Company Ltd., together with its subsidiaries, primarily engages in gold mining, smelting, and refining in the People's Republic of China. Its products include gold bullion, silver, copper products, and sulphuric acid. The company has 41 exploration rights, with an area of 1585.14 square kilometers, gold reserves and resources of about 185.87 tons. It is also involved in the sale of mineral products, machinery, equipment, and components for gold processing; and design of mineral engineering. In addition, the company engages in the sale of metallurgy products and provision of technical services; and production and sale of precious metal products. The company was formerly known as Lingbao Gold Company Ltd. and changed its name to Lingbao Gold Group Company Ltd. in May 2017. Lingbao Gold Group Company Ltd. was founded in 2002 and is based in Causeway Bay, Hong Kong.",Metals & Mining,CN,1/12/2006,Lingbao Gold Group Company Ltd,,,,1.05,907461440.0,Lingbao Gold Group Company Ltd,HKD,Lingbao Gold Group Company Ltd,Lingbao Gold Group Company Ltd,,Lingbao Gold Group Company Ltd,3330.hk,,,Lingbao Gold Group Company Ltd,,3
,,3331.HK,Vinda International Holdings Ltd,HKD,HKSE,Household & Personal Products,"Vinda International Holdings Limited, an investment holding company, manufactures and sells household paper and personal care products in Mainland China, Hong Kong, Malaysia, Japan, Taiwan, and internationally. It offers tissues under the Tempo, Vinda, and TORK brand names; incontinence products under the TENA and Dr.P brand names; feminine care products under the Libresse and VIA brand names; and baby care products under Libero and Drypers brand names. The company is also involved in the trade of wood pulp and machinery; and provision of home health care and health management consulting services, as well as import and export activities. In addition, it produces and sells steam; and offers property management services. The company was founded in 1985 and is based in Tsim Sha Tsui, Hong Kong. Vinda International Holdings Limited is a subsidiary of Essity Group Holding BV.",Consumer products,HK,7/10/2007,Vinda International Holdings Ltd,,,,24.7,29626908700.0,Vinda International Holdings Ltd,HKD,Vinda International Holdings Ltd,Vinda International Holdings Ltd,,Vinda International Holdings Ltd,3331.hk,,,Vinda International Holdings Ltd,,3
,,3332.HK,Nanjing Sinolife United Co Ltd,HKD,HKSE,Household & Personal Products,"Nanjing Sinolife United Company Limited, an investment holding company, engages in the research, development, manufacture, processing, sale, and retail of nutritional supplements and packaged health food products. The company is also involved in the trade of food products; provision of information technology maintenance services; and manufacture and sale of cosmetics and skin care products. It sells its products under the Good Health, Zhongsheng, Hejian, and Cobayer series through a network of retail stores. The company also sells its products through distributors, TV shopping, and e-commerce platforms; and chain pharmacies, health goods supermarkets, and tourist souvenir shops. It has operations in Mainland China, Australia, New Zealand, Vietnam, and internationally. Nanjing Sinolife United Company Limited was founded in 1999 and is headquartered in Nanjing, China.",Consumer products,CN,1/15/2014,Nanjing Sinolife United Co Ltd,,,,0.174,164655840.0,Nanjing Sinolife United Co Ltd,HKD,Nanjing Sinolife United Co Ltd,Nanjing Sinolife United Co Ltd,,Nanjing Sinolife United Co Ltd,3332.hk,,,Nanjing Sinolife United Co Ltd,,3
,,3333.HK,China Evergrande Group,HKD,HKSE,Real Estate,"China Evergrande Group, an investment holding company, primarily engages in the property development business in the People's Republic of China. It operates through four segments: Property Development, Property Investment, Property Management, and Other Businesses. It is involved in the development of residential properties, as well as other businesses, including property investment, property management, property construction, new energy vehicle, hotel operation, finance, Internet, tourism, and health businesses. The company was formerly known as Evergrande Real Estate Group Limited and changed its name to China Evergrande Group in July 2016. China Evergrande Group was incorporated in 2006 and is headquartered in Shenzhen, the People's Republic of China.",Real Estate,CN,11/5/2009,China Evergrande Group,,,,16.1,213000000000.0,China Evergrande Group,HKD,China Evergrande Group,China Evergrande Group,,China Evergrande Group,3333.hk,,,China Evergrande Group,,3
,,3700.HK,Inke Ltd,HKD,HKSE,Media & Entertainment,"Inke Ltd. is an investment holding company. The company is headquartered in Beijing, Beijing and currently employs 975 full-time employees. The firm mainly operates a mobile live streaming platform in domestic market.",Media,CN,7/12/2018,Inke Ltd,,,,2.68,5242267600.0,Inke Ltd,HKD,Inke Ltd,Inke Ltd,,Inke Ltd,3700.hk,,,Inke Ltd,,3
,,3337.HK,Anton Oilfield Services Group,HKD,HKSE,Energy,"Anton Oilfield Services Group, an investment holding company, provides oil and gas field development technical services for oil companies in the People's Republic of China and internationally. It operates through three segments: Drilling Technology, Well Completion, and Oil Production Services. The company offers geology technology services, such as oil and gas field design and development, geological engineering, and geological research and technical support; oilfield management and oil and gas development general contract services, including contract, production capacity construction, oil and gas field management general contract, oil/gas field cooperative development, digital oilfield management, reservoir technology support, oilfield operation and maintenance, and supervision; and drilling technology services comprising integrated drilling, rig, directional drilling, drilling fluid and completion fluid, oilfield environmental protection, and cementing. It also provides completion technology services, such as stimulation and integrated completion, completion technique and tool, sand control, fracturing and pumping, coiled tubing operation, stimulation chemical, and logging; workover and well testing, and oil production technology services; and inspection, oilfield nondestructive detection and evaluation, special equipment testing, gas leaking inspection, pipeline inspection, metrology inspection, and environmental inspection, as well as tubing and casing inspection, repairing, and anti-corrosion technology services. In addition, the company offers asset leasing services, including drilling tool, drilling equipment, oilfield production equipment, and oilfield production facility leasing services. Further, it manufactures rod casings; and provides construction services. The company was founded in 1999 and is headquartered in Beijing, the People's Republic of China. Anton Oilfield Services Group operates as a subsidiary of Anton Oilfield Services Holdings Limited Company.",,CN,12/14/2007,Anton Oilfield Services Group,,,,0.53,1593476740.0,Anton Oilfield Services Group,HKD,Anton Oilfield Services Group,Anton Oilfield Services Group,,Anton Oilfield Services Group,3337.hk,,,Anton Oilfield Services Group,,3
